f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0018316	8.5119e-05	0.1	0.0022042	2e-06	0.0017489	0	1e-06	0.00069315	2e-06	3.739e+07	0	1e-06	1.2753e+08
112.3	0.0018967	8.9306e-05	0.10186	0.0022042	3e-06	0.0028969	0	1.0139e-06	0.00070641	3e-06	3.1491e+07	0	1.0139e-06	1.2537e+08
121.36	0.0016527	6.059e-05	0.10376	0.0022043	4e-06	0.0041079	0	1.028e-06	0.0007199	4e-06	1.8529e+07	0	1.028e-06	1.2323e+08
131.01	0.0015308	5.9361e-05	0.10569	0.0022043	5e-06	0.0053559	0	1.0424e-06	0.00073364	5e-06	1.3357e+07	0	1.0424e-06	1.2113e+08
141.38	0.0015168	6.561e-05	0.10765	0.0022043	6e-06	0.0066306	0	1.0569e-06	0.00074762	6e-06	1.007e+07	0	1.0569e-06	1.1906e+08
152.59	0.0014246	5.4102e-05	0.10966	0.0022043	7e-06	0.0079255	0	1.0716e-06	0.00076184	7e-06	7.9992e+06	0	1.0716e-06	1.1702e+08
164.75	0.0013402	5.5674e-05	0.1117	0.0022043	8e-06	0.0092364	0	1.0865e-06	0.00077631	8e-06	6.4814e+06	0	1.0865e-06	1.1501e+08
177.98	0.0012423	5.105e-05	0.11378	0.0022043	9e-06	0.01056	0	1.1016e-06	0.00079104	9e-06	5.364e+06	0	1.1016e-06	1.1303e+08
192.17	0.0011406	5.2185e-05	0.11589	0.0022043	1e-05	0.011895	0	1.117e-06	0.00080602	1e-05	4.3252e+06	0	1.117e-06	1.1108e+08
207.42	0.0010723	4.4069e-05	0.11805	0.0022043	1.1e-05	0.013238	0	1.1325e-06	0.00082127	1.1e-05	3.9381e+06	0	1.1325e-06	1.0916e+08
223.99	0.00092292	3.0027e-05	0.12025	0.0022043	1.2e-05	0.014589	0	1.1483e-06	0.00083678	1.2e-05	3.1062e+06	0	1.1483e-06	1.0726e+08
241.88	0.00088154	2.2172e-05	0.12249	0.0022043	1.3e-05	0.015946	0	1.1643e-06	0.00085256	1.3e-05	2.7257e+06	0	1.1643e-06	1.054e+08
261.19	0.00077112	2.3082e-05	0.12477	0.0022043	1.4e-05	0.017309	0	1.1805e-06	0.00086862	1.4e-05	2.3597e+06	0	1.1805e-06	1.0356e+08
282.05	0.00072252	2.1182e-05	0.12709	0.0022044	1.5e-05	0.018677	0	1.197e-06	0.00088495	1.5e-05	2.318e+06	0	1.197e-06	1.0175e+08
304.58	0.00062592	1.7207e-05	0.12945	0.0022044	1.65e-05	0.020737	0.00068795	1.2136e-06	0.00090158	1.65e-05	1.7776e+06	1.1546e+05	1.2136e-06	9.9972e+07
328.9	0.00054924	1.4202e-05	0.13186	0.0022044	1.8e-05	0.022804	0	1.2305e-06	0.00091848	1.8e-05	1.4684e+06	0	1.2305e-06	9.8219e+07
355.12	0.00048325	1.2325e-05	0.13432	0.0022044	1.9e-05	0.024186	0	1.2477e-06	0.00093568	1.9e-05	1.3444e+06	0	1.2477e-06	9.6492e+07
383.38	0.00043833	1.0586e-05	0.13682	0.0022044	2.05e-05	0.026265	0.00069358	1.265e-06	0.00095318	2.05e-05	9.9903e+05	1.5522e+05	1.265e-06	9.4792e+07
413.89	0.00039313	9.7803e-06	0.13936	0.0022044	2.25e-05	0.029042	0.00069523	1.2826e-06	0.00097098	2.25e-05	7.8735e+05	19162	1.2826e-06	9.3119e+07
446.92	0.00033812	7.9368e-06	0.14196	0.0022044	2.45e-05	0.031826	0.00069634	1.3005e-06	0.00098909	2.45e-05	4.362e+05	92678	1.3005e-06	9.1471e+07
482.68	0.00029536	7.2723e-06	0.1446	0.0022044	2.65e-05	0.034613	0.00069715	1.3186e-06	0.0010075	2.65e-05	3.4473e+05	62881	1.3186e-06	8.9849e+07
521.18	0.00025184	5.1495e-06	0.14729	0.0022044	2.85e-05	0.037403	0.000698	1.337e-06	0.0010262	2.85e-05	3.2841e+05	1.0911e+05	1.337e-06	8.8253e+07
