f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0015672	7.0483e-05	0.1	0.0020035	2e-06	0.0015443	0	1e-06	0.00061052	2e-06	4.3124e+07	0	1e-06	1.1414e+08
112.3	0.0015723	6.8238e-05	0.10186	0.0020035	3e-06	0.0025804	0	1.0139e-06	0.00062223	3e-06	2.6868e+07	0	1.0139e-06	1.1221e+08
121.36	0.0014848	6.326e-05	0.10376	0.0020035	4e-06	0.0036702	0	1.028e-06	0.00063415	4e-06	1.701e+07	0	1.028e-06	1.1031e+08
131.01	0.0014014	5.0876e-05	0.10569	0.0020035	5e-06	0.0047941	0	1.0424e-06	0.00064629	5e-06	1.2096e+07	0	1.0424e-06	1.0844e+08
141.38	0.0012841	5.816e-05	0.10765	0.0020035	6e-06	0.0059421	0	1.0569e-06	0.00065863	6e-06	9.2192e+06	0	1.0569e-06	1.066e+08
152.59	0.0012687	5.319e-05	0.10966	0.0020035	7e-06	0.0071086	0	1.0716e-06	0.0006712	7e-06	7.1228e+06	0	1.0716e-06	1.0478e+08
164.75	0.0011792	5.3002e-05	0.1117	0.0020035	8e-06	0.0082894	0	1.0865e-06	0.00068398	8e-06	5.758e+06	0	1.0865e-06	1.0299e+08
177.98	0.0010515	3.8779e-05	0.11378	0.0020035	9e-06	0.0094816	0	1.1016e-06	0.00069699	9e-06	4.7303e+06	0	1.1016e-06	1.0122e+08
192.17	0.0010551	3.5113e-05	0.11589	0.0020035	1e-05	0.010683	0	1.117e-06	0.00071023	1e-05	3.848e+06	0	1.117e-06	9.9481e+07
207.42	0.00089711	2.9277e-05	0.11805	0.0020035	1.1e-05	0.011893	0	1.1325e-06	0.0007237	1.1e-05	3.4749e+06	0	1.1325e-06	9.7768e+07
223.99	0.00086305	2.438e-05	0.12025	0.0020036	1.2e-05	0.013109	0	1.1483e-06	0.00073741	1.2e-05	2.8214e+06	0	1.1483e-06	9.608e+07
241.88	0.00076479	2.8897e-05	0.12249	0.0020036	1.3e-05	0.014331	0	1.1643e-06	0.00075135	1.3e-05	2.7527e+06	0	1.1643e-06	9.4417e+07
261.19	0.0007347	2.4182e-05	0.12477	0.0020036	1.4e-05	0.015559	0	1.1805e-06	0.00076554	1.4e-05	2.0791e+06	0	1.1805e-06	9.2779e+07
282.05	0.00063196	1.8082e-05	0.12709	0.0020036	1.5e-05	0.01679	0	1.197e-06	0.00077998	1.5e-05	1.9117e+06	0	1.197e-06	9.1166e+07
304.58	0.00056356	1.7209e-05	0.12945	0.0020036	1.65e-05	0.018645	0.00061943	1.2136e-06	0.00079467	1.65e-05	1.6411e+06	42894	1.2136e-06	8.9577e+07
328.9	0.00047553	1.2967e-05	0.13186	0.0020036	1.8e-05	0.020507	0	1.2305e-06	0.00080961	1.8e-05	1.3352e+06	0	1.2305e-06	8.8012e+07
355.12	0.00043387	1.2297e-05	0.13432	0.0020036	1.9e-05	0.021751	0	1.2477e-06	0.00082482	1.9e-05	1.0559e+06	0	1.2477e-06	8.6472e+07
383.38	0.00039667	1.0508e-05	0.13682	0.0020036	2.05e-05	0.023622	0.00062412	1.265e-06	0.00084028	2.05e-05	7.3783e+05	35613	1.265e-06	8.4954e+07
