f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.001787	6.4007e-05	0.1	0.0021013	2e-06	0.0016318	0	1e-06	0.00063926	2e-06	3.9002e+07	0	1e-06	1.2141e+08
112.3	0.0016653	7.0295e-05	0.10186	0.0021013	3e-06	0.0027141	0	1.0139e-06	0.00065156	3e-06	2.9e+07	0	1.0139e-06	1.1937e+08
121.36	0.0015196	7.7277e-05	0.10376	0.0021013	4e-06	0.0038544	0	1.028e-06	0.00066407	4e-06	1.7771e+07	0	1.028e-06	1.1736e+08
131.01	0.0015131	5.466e-05	0.10569	0.0021013	5e-06	0.0050302	0	1.0424e-06	0.00067681	5e-06	1.2649e+07	0	1.0424e-06	1.1538e+08
141.38	0.0013216	5.4127e-05	0.10765	0.0021013	6e-06	0.0062314	0	1.0569e-06	0.00068978	6e-06	9.5627e+06	0	1.0569e-06	1.1342e+08
152.59	0.0013195	5.2969e-05	0.10966	0.0021013	7e-06	0.0074516	0	1.0716e-06	0.00070297	7e-06	7.5416e+06	0	1.0716e-06	1.1149e+08
164.75	0.0012169	5.3954e-05	0.1117	0.0021013	8e-06	0.008687	0	1.0865e-06	0.0007164	8e-06	6.0461e+06	0	1.0865e-06	1.096e+08
177.98	0.0011432	3.7589e-05	0.11378	0.0021013	9e-06	0.0099344	0	1.1016e-06	0.00073006	9e-06	4.9912e+06	0	1.1016e-06	1.0773e+08
192.17	0.0010921	4.0946e-05	0.11589	0.0021013	1e-05	0.011192	0	1.117e-06	0.00074396	1e-05	4.1263e+06	0	1.117e-06	1.0588e+08
207.42	0.00097744	4.0653e-05	0.11805	0.0021013	1.1e-05	0.012458	0	1.1325e-06	0.00075811	1.1e-05	3.8248e+06	0	1.1325e-06	1.0407e+08
223.99	0.00090365	3.2965e-05	0.12025	0.0021013	1.2e-05	0.013731	0	1.1483e-06	0.00077251	1.2e-05	2.9331e+06	0	1.1483e-06	1.0228e+08
241.88	0.00084521	2.5748e-05	0.12249	0.0021014	1.3e-05	0.01501	0	1.1643e-06	0.00078716	1.3e-05	2.7565e+06	0	1.1643e-06	1.0052e+08
261.19	0.00071154	2.1842e-05	0.12477	0.0021014	1.4e-05	0.016295	0	1.1805e-06	0.00080207	1.4e-05	2.3164e+06	0	1.1805e-06	9.878e+07
282.05	0.00068819	2.0064e-05	0.12709	0.0021014	1.5e-05	0.017584	0	1.197e-06	0.00081723	1.5e-05	2.0949e+06	0	1.197e-06	9.707e+07
304.58	0.00056171	1.4998e-05	0.12945	0.0021014	1.65e-05	0.019526	0.00064847	1.2136e-06	0.00083266	1.65e-05	1.573e+06	1.2867e+05	1.2136e-06	9.5385e+07
328.9	0.00053085	1.3827e-05	0.13186	0.0021014	1.8e-05	0.021474	0	1.2305e-06	0.00084837	1.8e-05	1.245e+06	0	1.2305e-06	9.3726e+07
355.12	0.00045765	1.2522e-05	0.13432	0.0021014	1.9e-05	0.022777	0	1.2477e-06	0.00086434	1.9e-05	1.2581e+06	0	1.2477e-06	9.2092e+07
383.38	0.0004228	1.077e-05	0.13682	0.0021014	2.05e-05	0.024735	0.00065328	1.265e-06	0.00088059	2.05e-05	8.1732e+05	47907	1.265e-06	9.0483e+07
413.89	0.00034348	8.5976e-06	0.13936	0.0021014	2.25e-05	0.027351	0.00065485	1.2826e-06	0.00089712	2.25e-05	7.4329e+05	55403	1.2826e-06	8.8898e+07
446.92	0.00031637	7.2886e-06	0.14196	0.0021014	2.45e-05	0.029973	0.00065605	1.3005e-06	0.00091394	2.45e-05	5.369e+05	26199	1.3005e-06	8.7338e+07
482.68	0.00027909	7.0845e-06	0.1446	0.0021014	2.65e-05	0.032599	0.00065706	1.3186e-06	0.00093106	2.65e-05	4.3892e+05	5929.7	1.3186e-06	8.5801e+07
521.18	0.00024012	5.3301e-06	0.14729	0.0021015	2.85e-05	0.035229	0.00065791	1.337e-06	0.00094846	2.85e-05	4.1599e+05	1986.5	1.337e-06	8.4289e+07
562.67	0.00021274	4.6924e-06	0.15003	0.0021015	3.05e-05	0.037862	0.00065855	1.3556e-06	0.00096617	3.05e-05	2.0208e+05	24885	1.3556e-06	8.28e+07
607.61	0.00018536	3.8343e-06	0.15282	0.0021015	3.3e-05	0.041156	0.00076094	1.3745e-06	0.00098418	3.3e-05	2.5308e+05	81409	1.3745e-06	8.1334e+07
656.13	0.00017938	3.4754e-06	0.15567	0.0021015	3.55e-05	0.044453	0.00065939	1.3936e-06	0.0010025	3.55e-05	84977	1.8126e+05	1.3936e-06	7.989e+07
708.46	0.00014674	2.9214e-06	0.15856	0.0021015	3.8e-05	0.04775	0.0007615	1.413e-06	0.0010211	3.8e-05	1.0941e+05	31330	1.413e-06	7.847e+07
764.97	0.00011954	2.2353e-06	0.16151	0.0021015	4.1e-05	0.051706	0.00076104	1.4327e-06	0.0010401	4.1e-05	1.6973e+05	16061	1.4327e-06	7.7072e+07
826	0.00010489	1.9412e-06	0.16452	0.0021015	4.45e-05	0.056317	0.00084997	1.4527e-06	0.0010594	4.45e-05	2.107e+05	66078	1.4527e-06	7.5696e+07
891.92	8.5575e-05	1.4126e-06	0.16758	0.0021015	4.85e-05	0.061582	0.00084912	1.4729e-06	0.001079	4.85e-05	1.5212e+05	76840	1.4729e-06	7.4341e+07
963.09	7.5697e-05	1.1834e-06	0.1707	0.0021015	5.25e-05	0.06684	0.00084796	1.4934e-06	0.0010989	5.25e-05	3.5128e+05	61796	1.4934e-06	7.3008e+07
1039.9	6.4015e-05	1.0689e-06	0.17388	0.0021015	5.65e-05	0.072088	0.00084563	1.5142e-06	0.0011192	5.65e-05	4.6533e+05	32170	1.5142e-06	7.1697e+07
