f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0032397	0.00021043	0.1	0.00391	2e-06	0.0034354	0	1e-06	0.0013854	2e-06	6.818e+07	0	1e-06	2.4663e+08
112.3	0.0029487	0.00015772	0.10186	0.0039101	3e-06	0.0056892	0	1.0139e-06	0.0014118	3e-06	6.1991e+07	0	1.0139e-06	2.424e+08
121.36	0.0029506	9.3482e-05	0.10376	0.0039101	4e-06	0.0080669	0	1.028e-06	0.0014386	4e-06	3.6618e+07	0	1.028e-06	2.3824e+08
131.01	0.0028674	0.00013506	0.10569	0.0039101	5e-06	0.010518	0	1.0424e-06	0.0014659	5e-06	2.6538e+07	0	1.0424e-06	2.3414e+08
141.38	0.0028534	0.00012224	0.10765	0.0039101	6e-06	0.013022	0	1.0569e-06	0.0014936	6e-06	2.0327e+07	0	1.0569e-06	2.301e+08
152.59	0.0023451	0.00010764	0.10966	0.0039101	7e-06	0.015567	0	1.0716e-06	0.0015219	7e-06	1.5757e+07	0	1.0716e-06	2.2612e+08
164.75	0.0023226	9.3899e-05	0.1117	0.0039101	8e-06	0.018143	0	1.0865e-06	0.0015506	8e-06	1.2507e+07	0	1.0865e-06	2.222e+08
177.98	0.0023039	8.9136e-05	0.11378	0.0039102	9e-06	0.020744	0	1.1016e-06	0.0015799	9e-06	1.0572e+07	0	1.1016e-06	2.1834e+08
192.17	0.0021255	7.3576e-05	0.11589	0.0039102	1e-05	0.023367	0	1.117e-06	0.0016097	1e-05	8.6984e+06	0	1.117e-06	2.1453e+08
207.42	0.0019676	7.4866e-05	0.11805	0.0039102	1.1e-05	0.026006	0	1.1325e-06	0.0016399	1.1e-05	7.5226e+06	0	1.1325e-06	2.1079e+08
223.99	0.0017689	5.9892e-05	0.12025	0.0039102	1.2e-05	0.028661	0	1.1483e-06	0.0016707	1.2e-05	6.2229e+06	0	1.1483e-06	2.071e+08
241.88	0.0015619	4.5658e-05	0.12249	0.0039102	1.3e-05	0.031329	0	1.1643e-06	0.0017021	1.3e-05	5.3178e+06	0	1.1643e-06	2.0347e+08
261.19	0.0014353	4.674e-05	0.12477	0.0039102	1.4e-05	0.034006	0	1.1805e-06	0.001734	1.4e-05	4.5638e+06	0	1.1805e-06	1.9989e+08
282.05	0.0013278	4.2572e-05	0.12709	0.0039103	1.5e-05	0.036693	0	1.197e-06	0.0017664	1.5e-05	3.9689e+06	0	1.197e-06	1.9637e+08
304.58	0.0012373	3.5238e-05	0.12945	0.0039103	1.65e-05	0.040739	0.0013509	1.2136e-06	0.0017994	1.65e-05	3.1662e+06	2.2679e+05	1.2136e-06	1.929e+08
328.9	0.0010478	2.7933e-05	0.13186	0.0039103	1.8e-05	0.044798	0	1.2305e-06	0.0018329	1.8e-05	2.5939e+06	0	1.2305e-06	1.8949e+08
355.12	0.00096291	2.4226e-05	0.13432	0.0039103	1.9e-05	0.047511	0	1.2477e-06	0.0018671	1.9e-05	2.7969e+06	0	1.2477e-06	1.8613e+08
383.38	0.00083923	2.2761e-05	0.13682	0.0039103	2.05e-05	0.051591	0.0013617	1.265e-06	0.0019018	2.05e-05	2.1527e+06	3.149e+05	1.265e-06	1.8283e+08
413.89	0.00073297	1.8841e-05	0.13936	0.0039103	2.25e-05	0.057045	0.0013652	1.2826e-06	0.0019371	2.25e-05	1.6635e+06	8231.4	1.2826e-06	1.7957e+08
446.92	0.00064101	1.4919e-05	0.14196	0.0039104	2.45e-05	0.062511	0.0013679	1.3005e-06	0.001973	2.45e-05	1.0471e+06	8900.4	1.3005e-06	1.7637e+08
482.68	0.0005657	1.3805e-05	0.1446	0.0039104	2.65e-05	0.067987	0.0013698	1.3186e-06	0.0020096	2.65e-05	8.4976e+05	35412	1.3186e-06	1.7322e+08
521.18	0.00050983	1.2019e-05	0.14729	0.0039104	2.85e-05	0.073469	0.0013711	1.337e-06	0.0020468	2.85e-05	4.1538e+05	73375	1.337e-06	1.7011e+08
562.67	0.00043463	9.777e-06	0.15003	0.0039104	3.05e-05	0.078955	0.0013716	1.3556e-06	0.0020846	3.05e-05	1.3276e+05	22877	1.3556e-06	1.6706e+08
