f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0031529	0.00014816	0.1	0.0036041	2e-06	0.0033888	0	1e-06	0.001328	2e-06	7.0454e+07	0	1e-06	2.4823e+08
112.3	0.0027632	0.00011483	0.10186	0.0036041	3e-06	0.0056205	0	1.0139e-06	0.0013535	3e-06	6.1351e+07	0	1.0139e-06	2.4403e+08
121.36	0.0029962	0.00013295	0.10376	0.0036041	4e-06	0.0079749	0	1.028e-06	0.0013794	4e-06	3.6175e+07	0	1.028e-06	2.399e+08
131.01	0.0028318	0.00012911	0.10569	0.0036041	5e-06	0.010402	0	1.0424e-06	0.0014058	5e-06	2.6264e+07	0	1.0424e-06	2.3583e+08
141.38	0.0025339	9.5672e-05	0.10765	0.0036041	6e-06	0.012881	0	1.0569e-06	0.0014326	6e-06	1.977e+07	0	1.0569e-06	2.3181e+08
152.59	0.0023245	8.8128e-05	0.10966	0.0036041	7e-06	0.0154	0	1.0716e-06	0.00146	7e-06	1.5183e+07	0	1.0716e-06	2.2785e+08
164.75	0.0024814	8.8003e-05	0.1117	0.0036041	8e-06	0.017949	0	1.0865e-06	0.0014878	8e-06	1.2143e+07	0	1.0865e-06	2.2396e+08
177.98	0.0021749	8.0885e-05	0.11378	0.0036042	9e-06	0.020523	0	1.1016e-06	0.0015161	9e-06	1.0171e+07	0	1.1016e-06	2.2012e+08
192.17	0.0019669	8.0207e-05	0.11589	0.0036042	1e-05	0.023116	0	1.117e-06	0.0015449	1e-05	8.3281e+06	0	1.117e-06	2.1633e+08
207.42	0.0017838	6.5667e-05	0.11805	0.0036042	1.1e-05	0.025727	0	1.1325e-06	0.0015742	1.1e-05	6.8901e+06	0	1.1325e-06	2.126e+08
223.99	0.0016915	5.3944e-05	0.12025	0.0036042	1.2e-05	0.028351	0	1.1483e-06	0.001604	1.2e-05	5.3826e+06	0	1.1483e-06	2.0893e+08
241.88	0.0016247	6.7367e-05	0.12249	0.0036042	1.3e-05	0.030986	0	1.1643e-06	0.0016343	1.3e-05	5.3471e+06	0	1.1643e-06	2.0531e+08
