f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0031791	0.00016723	0.1	0.0038906	2e-06	0.0028855	0	1e-06	0.001142	2e-06	6.3642e+07	0	1e-06	2.1351e+08
112.3	0.0031504	0.00016696	0.10186	0.0038906	3e-06	0.0047915	0	1.0139e-06	0.0011639	3e-06	5.1827e+07	0	1.0139e-06	2.0991e+08
121.36	0.0028684	0.00014439	0.10376	0.0038906	4e-06	0.0068011	0	1.028e-06	0.0011862	4e-06	3.1038e+07	0	1.028e-06	2.0635e+08
131.01	0.0029452	0.00010814	0.10569	0.0038906	5e-06	0.0088728	0	1.0424e-06	0.0012089	5e-06	2.2495e+07	0	1.0424e-06	2.0285e+08
141.38	0.002655	9.9306e-05	0.10765	0.0038906	6e-06	0.01099	0	1.0569e-06	0.001232	6e-06	1.7109e+07	0	1.0569e-06	1.994e+08
152.59	0.0024231	9.0624e-05	0.10966	0.0038907	7e-06	0.01314	0	1.0716e-06	0.0012555	7e-06	1.3585e+07	0	1.0716e-06	1.96e+08
164.75	0.0021943	8.4274e-05	0.1117	0.0038907	8e-06	0.015319	0	1.0865e-06	0.0012794	8e-06	1.0867e+07	0	1.0865e-06	1.9264e+08
177.98	0.0022414	7.8841e-05	0.11378	0.0038907	9e-06	0.017518	0	1.1016e-06	0.0013037	9e-06	9.0173e+06	0	1.1016e-06	1.8934e+08
192.17	0.0020668	8.1034e-05	0.11589	0.0038907	1e-05	0.019736	0	1.117e-06	0.0013285	1e-05	7.3884e+06	0	1.117e-06	1.8609e+08
207.42	0.0018181	6.2539e-05	0.11805	0.0038907	1.1e-05	0.021969	0	1.1325e-06	0.0013537	1.1e-05	6.5023e+06	0	1.1325e-06	1.8288e+08
223.99	0.0017006	6.0985e-05	0.12025	0.0038907	1.2e-05	0.024215	0	1.1483e-06	0.0013793	1.2e-05	5.0237e+06	0	1.1483e-06	1.7973e+08
241.88	0.0014514	4.5006e-05	0.12249	0.0038908	1.3e-05	0.02647	0	1.1643e-06	0.0014054	1.3e-05	4.8945e+06	0	1.1643e-06	1.7662e+08
261.19	0.0013945	4.6021e-05	0.12477	0.0038908	1.4e-05	0.028736	0	1.1805e-06	0.0014319	1.4e-05	4.1777e+06	0	1.1805e-06	1.7355e+08
282.05	0.001194	4.1247e-05	0.12709	0.0038908	1.5e-05	0.03101	0	1.197e-06	0.001459	1.5e-05	3.3705e+06	0	1.197e-06	1.7053e+08
