f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.00095387	0	0.1	0.0011335	2e-06	0.0018677	0	1e-06	0.00087499	2e-06	1.8451e+07	0	1e-06	7.7205e+07
2.3842	0.0016037	0	0.10186	0.0011335	3e-06	0.0030302	0	1.0139e-06	0.00088997	3e-06	2.3426e+07	0	1.0139e-06	7.57e+07
2.6226	0.0022535	0	0.10376	0.0011335	4e-06	0.0042396	0	1.028e-06	0.00090519	4e-06	1.2348e+07	0	1.028e-06	7.4223e+07
2.861	0.0021216	0	0.10569	0.0011335	5e-06	0.0054737	0	1.0424e-06	0.00092065	5e-06	8.6309e+06	0	1.0424e-06	7.2773e+07
3.0994	0.001823	0	0.10765	0.0011335	6e-06	0.006725	0	1.0569e-06	0.00093635	6e-06	6.5166e+06	0	1.0569e-06	7.135e+07
3.3379	0.0015006	0	0.10966	0.0011335	7e-06	0.0079894	0	1.0716e-06	0.00095231	7e-06	4.9675e+06	0	1.0716e-06	6.9954e+07
3.5763	0.0021281	0	0.1117	0.0011336	8e-06	0.0092637	0	1.0865e-06	0.00096851	8e-06	3.8361e+06	0	1.0865e-06	6.8583e+07
3.8147	0.0011518	0	0.11378	0.0011336	9e-06	0.010546	0	1.1016e-06	0.00098498	9e-06	3.0491e+06	0	1.1016e-06	6.7237e+07
4.1723	0.0023567	9.1688e-05	0.11589	0.0011336	1e-05	0.011834	0	1.117e-06	0.0010017	1e-05	2.1446e+06	0	1.117e-06	6.5917e+07
4.53	0.0020166	0	0.11805	0.0011336	1.1e-05	0.013126	0	1.1325e-06	0.0010187	1.1e-05	1.8774e+06	0	1.1325e-06	6.4621e+07
4.8876	0.0025867	0.00019522	0.12025	0.0011336	1.2e-05	0.014422	0	1.1483e-06	0.001036	1.2e-05	1.1311e+06	0	1.1483e-06	6.3349e+07
5.2452	0.0020484	0	0.12249	0.0011336	1.3e-05	0.015721	0	1.1643e-06	0.0010535	1.3e-05	1.1855e+06	0	1.1643e-06	6.2101e+07
5.6028	0.0017036	0.00039624	0.12477	0.0011336	1.4e-05	0.017021	0	1.1805e-06	0.0010713	1.4e-05	7.9264e+05	0	1.1805e-06	6.0877e+07
6.0797	0.0013721	0.00042081	0.12709	0.0011336	1.5e-05	0.018324	0	1.197e-06	0.0010894	1.5e-05	5.8716e+05	0	1.197e-06	5.9675e+07
6.5565	0.0017232	0.00026552	0.12945	0.0011336	1.65e-05	0.020279	0.00065217	1.2136e-06	0.0011078	1.65e-05	4.1533e+05	4576	1.2136e-06	5.8495e+07
7.0333	0.0018045	0.00014563	0.13186	0.0011336	1.8e-05	0.022237	0	1.2305e-06	0.0011264	1.8e-05	3.0069e+05	0	1.2305e-06	5.7338e+07
7.6294	0.0027079	0.00032949	0.13432	0.0011336	1.9e-05	0.023543	0	1.2477e-06	0.0011454	1.9e-05	1.9423e+05	0	1.2477e-06	5.6203e+07
8.2254	0.0016634	0.00037547	0.13682	0.0011336	2.05e-05	0.025502	0.00065315	1.265e-06	0.0011646	2.05e-05	95976	32465	1.265e-06	5.5089e+07
8.8215	0.0020374	0.00039536	0.13936	0.0011336	2.25e-05	0.028115	0.00065306	1.2826e-06	0.0011842	2.25e-05	1.6767e+05	50739	1.2826e-06	5.3995e+07
9.5367	0.0018452	0.0003806	0.14196	0.0011336	2.45e-05	0.030726	0.00065273	1.3005e-06	0.001204	2.45e-05	1.8706e+05	26741	1.3005e-06	5.2923e+07
10.371	0.001582	9.0582e-05	0.1446	0.0011336	2.65e-05	0.033336	0.00065212	1.3186e-06	0.0012242	2.65e-05	5.2192e+05	69188	1.3186e-06	5.187e+07
11.206	0.0021138	0.00076972	0.14729	0.0011336	2.85e-05	0.035942	0.00065074	1.337e-06	0.0012447	2.85e-05	7.3535e+05	53792	1.337e-06	5.0838e+07
12.04	0.0018964	0.00014098	0.15003	0.0011336	3.05e-05	0.038543	0.0006494	1.3556e-06	0.0012655	3.05e-05	7.3852e+05	83882	1.3556e-06	4.9825e+07
13.113	0.0017797	0.00029637	0.15282	0.0011336	3.3e-05	0.041784	0.00074768	1.3745e-06	0.0012866	3.3e-05	6.4771e+05	54298	1.3745e-06	4.8831e+07
14.186	0.0018175	0.0002223	0.15567	0.0011336	3.55e-05	0.045018	0.00064566	1.3936e-06	0.0013081	3.55e-05	6.868e+05	2.8733e+05	1.3936e-06	4.7856e+07
15.259	0.0014566	0.00023279	0.15856	0.0011336	3.8e-05	0.048243	0.00074395	1.413e-06	0.0013299	3.8e-05	7.7149e+05	1.0194e+05	1.413e-06	4.69e+07
16.451	0.0020094	0.00018066	0.16151	0.0011336	4.1e-05	0.052101	0.000741	1.4327e-06	0.001352	4.1e-05	8.5603e+05	35394	1.4327e-06	4.5962e+07
17.762	0.0017193	0.00020167	0.16452	0.0011336	4.45e-05	0.056582	0.0008244	1.4527e-06	0.0013745	4.45e-05	9.8274e+05	67684	1.4527e-06	4.5041e+07
19.193	0.0018928	0.00019534	0.16758	0.0011336	4.85e-05	0.061674	0.00081897	1.4729e-06	0.0013974	4.85e-05	1.0095e+06	1.0959e+05	1.4729e-06	4.4138e+07
20.742	0.0020401	0.00029111	0.1707	0.0011336	5.25e-05	0.066732	0.00081339	1.4934e-06	0.0014206	5.25e-05	1.1609e+06	38418	1.4934e-06	4.3253e+07
