f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0055861	0	0.1	0.0024064	2e-06	0.0016318	0	1e-06	0.0006798	2e-06	3.9002e+07	0	1e-06	1.1903e+08
2.3842	0.0063132	0	0.10186	0.0024064	3e-06	0.0027141	0	1.0139e-06	0.0006927	3e-06	2.9e+07	0	1.0139e-06	1.1698e+08
2.6226	0.0033824	0	0.10376	0.0024064	4e-06	0.0038544	0	1.028e-06	0.00070582	4e-06	1.7771e+07	0	1.028e-06	1.1497e+08
2.861	0.0044581	0	0.10569	0.0024064	5e-06	0.0050302	0	1.0424e-06	0.00071918	5e-06	1.2649e+07	0	1.0424e-06	1.1298e+08
3.0994	0.0037566	0	0.10765	0.0024064	6e-06	0.0062314	0	1.0569e-06	0.00073276	6e-06	9.5627e+06	0	1.0569e-06	1.1102e+08
3.3379	0.0042829	0	0.10966	0.0024065	7e-06	0.0074516	0	1.0716e-06	0.00074659	7e-06	7.5416e+06	0	1.0716e-06	1.0909e+08
3.5763	0.0028483	0	0.1117	0.0024065	8e-06	0.008687	0	1.0865e-06	0.00076065	8e-06	6.0461e+06	0	1.0865e-06	1.0719e+08
3.8147	0.0059824	0	0.11378	0.0024065	9e-06	0.0099344	0	1.1016e-06	0.00077496	9e-06	4.9912e+06	0	1.1016e-06	1.0532e+08
4.1723	0.0030872	2.6808e-05	0.11589	0.0024065	1e-05	0.011192	0	1.117e-06	0.00078952	1e-05	4.1263e+06	0	1.117e-06	1.0348e+08
4.53	0.0047262	0	0.11805	0.0024065	1.1e-05	0.012458	0	1.1325e-06	0.00080433	1.1e-05	3.8248e+06	0	1.1325e-06	1.0167e+08
4.8876	0.0047191	0.00057094	0.12025	0.0024065	1.2e-05	0.013731	0	1.1483e-06	0.00081939	1.2e-05	2.9331e+06	0	1.1483e-06	9.9882e+07
5.2452	0.0051663	0	0.12249	0.0024065	1.3e-05	0.01501	0	1.1643e-06	0.00083472	1.3e-05	2.7565e+06	0	1.1643e-06	9.8124e+07
5.6028	0.0021606	0.00013848	0.12477	0.0024065	1.4e-05	0.016295	0	1.1805e-06	0.00085031	1.4e-05	2.3164e+06	0	1.1805e-06	9.6393e+07
6.0797	0.004204	0.00098159	0.12709	0.0024065	1.5e-05	0.017584	0	1.197e-06	0.00086617	1.5e-05	2.0949e+06	0	1.197e-06	9.4689e+07
6.5565	0.0042639	0.0016608	0.12945	0.0024065	1.65e-05	0.019526	0.00064847	1.2136e-06	0.0008823	1.65e-05	1.573e+06	1.2867e+05	1.2136e-06	9.3012e+07
7.0333	0.0042025	0.00027667	0.13186	0.0024066	1.8e-05	0.021474	0	1.2305e-06	0.00089871	1.8e-05	1.245e+06	0	1.2305e-06	9.1361e+07
7.6294	0.0040851	0.0003276	0.13432	0.0024066	1.9e-05	0.022777	0	1.2477e-06	0.0009154	1.9e-05	1.2581e+06	0	1.2477e-06	8.9736e+07
8.2254	0.0042963	0.00059653	0.13682	0.0024066	2.05e-05	0.024735	0.00065328	1.265e-06	0.00093238	2.05e-05	8.1732e+05	47907	1.265e-06	8.8136e+07
8.8215	0.0034786	0.00036258	0.13936	0.0024066	2.25e-05	0.027351	0.00065485	1.2826e-06	0.00094965	2.25e-05	7.4329e+05	55403	1.2826e-06	8.6562e+07
9.5367	0.0036751	0.00079775	0.14196	0.0024066	2.45e-05	0.029973	0.00065605	1.3005e-06	0.00096722	2.45e-05	5.369e+05	26199	1.3005e-06	8.5013e+07
10.371	0.0049579	0.00058895	0.1446	0.0024066	2.65e-05	0.032599	0.00065706	1.3186e-06	0.00098508	2.65e-05	4.3892e+05	5929.7	1.3186e-06	8.3488e+07
11.206	0.0032994	0.00023207	0.14729	0.0024066	2.85e-05	0.035229	0.00065791	1.337e-06	0.0010033	2.85e-05	4.1599e+05	1986.5	1.337e-06	8.1988e+07
12.04	0.0033819	0.00058852	0.15003	0.0024066	3.05e-05	0.037862	0.00065855	1.3556e-06	0.0010217	3.05e-05	2.0208e+05	24885	1.3556e-06	8.0512e+07
13.113	0.003642	0.00032782	0.15282	0.0024066	3.3e-05	0.041156	0.00076094	1.3745e-06	0.0010405	3.3e-05	2.5308e+05	81409	1.3745e-06	7.9059e+07
14.186	0.0042668	0.00070676	0.15567	0.0024066	3.55e-05	0.044453	0.00065939	1.3936e-06	0.0010596	3.55e-05	84977	1.8126e+05	1.3936e-06	7.763e+07
15.259	0.0031603	0.00050007	0.15856	0.0024067	3.8e-05	0.04775	0.0007615	1.413e-06	0.0010791	3.8e-05	1.0941e+05	31330	1.413e-06	7.6225e+07
16.451	0.0037346	0.00037438	0.16151	0.0024067	4.1e-05	0.051706	0.00076104	1.4327e-06	0.0010988	4.1e-05	1.6973e+05	16061	1.4327e-06	7.4842e+07
