f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0035006	0	0.1	0.0026822	2e-06	0.00162	0	1e-06	0.00069759	2e-06	3.4912e+07	0	1e-06	1.0973e+08
2.3842	0.005258	0	0.10186	0.0026822	3e-06	0.0026824	0	1.0139e-06	0.0007106	3e-06	2.9267e+07	0	1.0139e-06	1.0779e+08
2.6226	0.0049081	0	0.10376	0.0026822	4e-06	0.0038034	0	1.028e-06	0.00072382	4e-06	1.7107e+07	0	1.028e-06	1.0588e+08
2.861	0.007013	0	0.10569	0.0026822	5e-06	0.0049586	0	1.0424e-06	0.00073727	5e-06	1.246e+07	0	1.0424e-06	1.04e+08
3.0994	0.0056516	0	0.10765	0.0026822	6e-06	0.0061387	0	1.0569e-06	0.00075096	6e-06	9.487e+06	0	1.0569e-06	1.0215e+08
3.3379	0.0058334	0	0.10966	0.0026822	7e-06	0.0073378	0	1.0716e-06	0.00076487	7e-06	7.3642e+06	0	1.0716e-06	1.0033e+08
3.5763	0.003611	0	0.1117	0.0026822	8e-06	0.0085516	0	1.0865e-06	0.00077903	8e-06	5.8789e+06	0	1.0865e-06	9.8534e+07
3.8147	0.0037266	0	0.11378	0.0026822	9e-06	0.0097771	0	1.1016e-06	0.00079343	9e-06	4.9935e+06	0	1.1016e-06	9.6771e+07
4.1723	0.0052533	0.00011474	0.11589	0.0026822	1e-05	0.011013	0	1.117e-06	0.00080807	1e-05	3.8738e+06	0	1.117e-06	9.5035e+07
4.53	0.005682	0	0.11805	0.0026822	1.1e-05	0.012256	0	1.1325e-06	0.00082297	1.1e-05	3.5697e+06	0	1.1325e-06	9.3328e+07
4.8876	0.0028292	0.00038415	0.12025	0.0026823	1.2e-05	0.013506	0	1.1483e-06	0.00083811	1.2e-05	2.7652e+06	0	1.1483e-06	9.1647e+07
5.2452	0.0044442	0	0.12249	0.0026823	1.3e-05	0.014762	0	1.1643e-06	0.00085352	1.3e-05	2.7345e+06	0	1.1643e-06	8.9994e+07
5.6028	0.0041006	0.0015977	0.12477	0.0026823	1.4e-05	0.016024	0	1.1805e-06	0.00086918	1.4e-05	2.3666e+06	0	1.1805e-06	8.8368e+07
6.0797	0.0059873	0.0021968	0.12709	0.0026823	1.5e-05	0.01729	0	1.197e-06	0.00088511	1.5e-05	2.0821e+06	0	1.197e-06	8.6768e+07
6.5565	0.0055878	0.00055649	0.12945	0.0026823	1.65e-05	0.019197	0.00063693	1.2136e-06	0.00090131	1.65e-05	1.671e+06	92807	1.2136e-06	8.5194e+07
7.0333	0.0042747	5.4843e-05	0.13186	0.0026823	1.8e-05	0.021111	0	1.2305e-06	0.00091779	1.8e-05	1.2335e+06	0	1.2305e-06	8.3646e+07
7.6294	0.0044384	0.0010424	0.13432	0.0026823	1.9e-05	0.022391	0	1.2477e-06	0.00093454	1.9e-05	1.3815e+06	0	1.2477e-06	8.2123e+07
8.2254	0.0048895	0.00025712	0.13682	0.0026823	2.05e-05	0.024315	0.00064228	1.265e-06	0.00095158	2.05e-05	1.0709e+06	86666	1.265e-06	8.0626e+07
8.8215	0.0043231	0.00038183	0.13936	0.0026823	2.25e-05	0.026888	0.00064405	1.2826e-06	0.0009689	2.25e-05	7.536e+05	27449	1.2826e-06	7.9152e+07
9.5367	0.0038697	0.00082156	0.14196	0.0026824	2.45e-05	0.029467	0.00064532	1.3005e-06	0.00098651	2.45e-05	6.2722e+05	83866	1.3005e-06	7.7704e+07
10.371	0.0042932	0.00041188	0.1446	0.0026824	2.65e-05	0.032051	0.00064652	1.3186e-06	0.0010044	2.65e-05	5.6638e+05	77984	1.3186e-06	7.6279e+07
11.206	0.00391	1.4615e-05	0.14729	0.0026824	2.85e-05	0.034639	0.00064766	1.337e-06	0.0010226	2.85e-05	3.8888e+05	1.0644e+05	1.337e-06	7.4878e+07
12.04	0.0041453	0.00097599	0.15003	0.0026824	3.05e-05	0.037231	0.00064807	1.3556e-06	0.0010412	3.05e-05	95447	31399	1.3556e-06	7.35e+07
13.113	0.0035402	0.00043716	0.15282	0.0026824	3.3e-05	0.040472	0.00074858	1.3745e-06	0.00106	3.3e-05	1.3396e+05	73841	1.3745e-06	7.2146e+07
14.186	0.0043883	0.00091245	0.15567	0.0026824	3.55e-05	0.043714	0.0006482	1.3936e-06	0.0010791	3.55e-05	10428	3.2284e+05	1.3936e-06	7.0814e+07
15.259	0.00416	0.00051391	0.15856	0.0026824	3.8e-05	0.046956	0.00074856	1.413e-06	0.0010986	3.8e-05	97784	56619	1.413e-06	6.9504e+07
