f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.00072698	3.5842e-05	0.1	0.00066267	2e-06	0.0017836	0	1e-06	0.00076954	2e-06	2.2288e+07	0	1e-06	8.7022e+07
112.3	0.00069486	2.6254e-05	0.10186	0.00066267	3e-06	0.0029001	0	1.0139e-06	0.00078317	3e-06	2.1535e+07	0	1.0139e-06	8.5377e+07
121.36	0.00064558	3.2931e-05	0.10376	0.00066267	4e-06	0.0040595	0	1.028e-06	0.00079703	4e-06	1.2022e+07	0	1.028e-06	8.376e+07
131.01	0.00065243	2.9578e-05	0.10569	0.00066267	5e-06	0.0052431	0	1.0424e-06	0.00081112	5e-06	8.1363e+06	0	1.0424e-06	8.2171e+07
141.38	0.00060723	2.3293e-05	0.10765	0.00066268	6e-06	0.0064429	0	1.0569e-06	0.00082544	6e-06	6.1545e+06	0	1.0569e-06	8.061e+07
152.59	0.00060596	2.7025e-05	0.10966	0.00066268	7e-06	0.007655	0	1.0716e-06	0.00083999	7e-06	4.4816e+06	0	1.0716e-06	7.9077e+07
164.75	0.00056492	2.2444e-05	0.1117	0.00066268	8e-06	0.008876	0	1.0865e-06	0.00085478	8e-06	3.4859e+06	0	1.0865e-06	7.757e+07
177.98	0.00050323	1.7406e-05	0.11378	0.00066268	9e-06	0.010104	0	1.1016e-06	0.00086981	9e-06	2.718e+06	0	1.1016e-06	7.609e+07
192.17	0.00052499	2.0874e-05	0.11589	0.00066268	1e-05	0.011338	0	1.117e-06	0.00088508	1e-05	1.8425e+06	0	1.117e-06	7.4637e+07
207.42	0.00050816	1.5497e-05	0.11805	0.00066269	1.1e-05	0.012575	0	1.1325e-06	0.0009006	1.1e-05	1.8592e+06	0	1.1325e-06	7.3209e+07
223.99	0.00044113	1.4971e-05	0.12025	0.00066269	1.2e-05	0.013816	0	1.1483e-06	0.00091638	1.2e-05	1.2488e+06	0	1.1483e-06	7.1806e+07
241.88	0.00042226	1.2942e-05	0.12249	0.00066269	1.3e-05	0.015059	0	1.1643e-06	0.00093241	1.3e-05	1.1263e+06	0	1.1643e-06	7.0428e+07
261.19	0.00041262	1.2774e-05	0.12477	0.00066269	1.4e-05	0.016305	0	1.1805e-06	0.0009487	1.4e-05	7.8733e+05	0	1.1805e-06	6.9075e+07
282.05	0.00036359	1.1015e-05	0.12709	0.00066269	1.5e-05	0.017552	0	1.197e-06	0.00096526	1.5e-05	6.4624e+05	0	1.197e-06	6.7746e+07
304.58	0.0003457	9.9738e-06	0.12945	0.0006627	1.65e-05	0.019425	0.00062459	1.2136e-06	0.00098208	1.65e-05	3.7826e+05	39370	1.2136e-06	6.644e+07
328.9	0.00031566	8.7826e-06	0.13186	0.0006627	1.8e-05	0.0213	0	1.2305e-06	0.00099918	1.8e-05	2.6581e+05	0	1.2305e-06	6.5158e+07
355.12	0.00029848	8.0964e-06	0.13432	0.0006627	1.9e-05	0.02255	0	1.2477e-06	0.0010165	1.9e-05	11073	0	1.2477e-06	6.3899e+07
383.38	0.00027207	7.1286e-06	0.13682	0.0006627	2.05e-05	0.024426	0.00062514	1.265e-06	0.0010342	2.05e-05	1.239e+05	3048.9	1.265e-06	6.2663e+07
413.89	0.00025012	5.9251e-06	0.13936	0.0006627	2.25e-05	0.026926	0.00062482	1.2826e-06	0.0010521	2.25e-05	3.3263e+05	1.3792e+05	1.2826e-06	6.1449e+07
446.92	0.00023062	4.9788e-06	0.14196	0.00066271	2.45e-05	0.029423	0.0006238	1.3005e-06	0.0010704	2.45e-05	4.3835e+05	1.0879e+05	1.3005e-06	6.0256e+07
482.68	0.00020147	4.7174e-06	0.1446	0.00066271	2.65e-05	0.031917	0.00062295	1.3186e-06	0.0010889	2.65e-05	5.4376e+05	24292	1.3186e-06	5.9086e+07
