f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0018127	9.68e-05	0.1	0.0026709	2e-06	0.0015362	0	1e-06	0.00063769	2e-06	3.8101e+07	0	1e-06	1.0599e+08
112.3	0.0019566	9.6623e-05	0.10186	0.0026709	3e-06	0.0025556	0	1.0139e-06	0.00064968	3e-06	2.7165e+07	0	1.0139e-06	1.0414e+08
121.36	0.0017124	8.4424e-05	0.10376	0.0026709	4e-06	0.0036293	0	1.028e-06	0.00066188	4e-06	1.6596e+07	0	1.028e-06	1.0232e+08
131.01	0.0017284	7.3421e-05	0.10569	0.0026709	5e-06	0.0047363	0	1.0424e-06	0.0006743	5e-06	1.1922e+07	0	1.0424e-06	1.0053e+08
141.38	0.0014279	5.8617e-05	0.10765	0.0026709	6e-06	0.005867	0	1.0569e-06	0.00068692	6e-06	9.0573e+06	0	1.0569e-06	9.8766e+07
152.59	0.0015003	6.2928e-05	0.10966	0.0026709	7e-06	0.0070159	0	1.0716e-06	0.00069977	7e-06	6.9211e+06	0	1.0716e-06	9.7028e+07
164.75	0.0012851	5.384e-05	0.1117	0.0026709	8e-06	0.0081787	0	1.0865e-06	0.00071284	8e-06	5.6144e+06	0	1.0865e-06	9.5317e+07
177.98	0.0011455	4.1246e-05	0.11378	0.002671	9e-06	0.0093526	0	1.1016e-06	0.00072613	9e-06	4.7484e+06	0	1.1016e-06	9.3633e+07
192.17	0.0010645	4.1123e-05	0.11589	0.002671	1e-05	0.010536	0	1.117e-06	0.00073965	1e-05	3.935e+06	0	1.117e-06	9.1975e+07
207.42	0.0010449	3.3794e-05	0.11805	0.002671	1.1e-05	0.011727	0	1.1325e-06	0.00075341	1.1e-05	3.7873e+06	0	1.1325e-06	9.0343e+07
223.99	0.00092989	3.0683e-05	0.12025	0.002671	1.2e-05	0.012926	0	1.1483e-06	0.0007674	1.2e-05	2.9302e+06	0	1.1483e-06	8.8737e+07
241.88	0.00082098	2.3457e-05	0.12249	0.002671	1.3e-05	0.014131	0	1.1643e-06	0.00078163	1.3e-05	2.6369e+06	0	1.1643e-06	8.7156e+07
261.19	0.00075018	2.3629e-05	0.12477	0.002671	1.4e-05	0.015341	0	1.1805e-06	0.0007961	1.4e-05	2.2351e+06	0	1.1805e-06	8.56e+07
282.05	0.00065437	2.113e-05	0.12709	0.002671	1.5e-05	0.016556	0	1.197e-06	0.00081083	1.5e-05	2.0756e+06	0	1.197e-06	8.4069e+07
