f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.001693	7.485e-05	0.1	0.002103	2e-06	0.0016888	0	1e-06	0.0006717	2e-06	3.6471e+07	0	1e-06	1.2159e+08
112.3	0.0017648	6.9806e-05	0.10186	0.002103	3e-06	0.002796	0	1.0139e-06	0.00068452	3e-06	3.0598e+07	0	1.0139e-06	1.1951e+08
121.36	0.0016632	6.5576e-05	0.10376	0.0021031	4e-06	0.0039644	0	1.028e-06	0.00069756	4e-06	1.7854e+07	0	1.028e-06	1.1747e+08
131.01	0.001499	6.3195e-05	0.10569	0.0021031	5e-06	0.0051684	0	1.0424e-06	0.00071083	5e-06	1.2926e+07	0	1.0424e-06	1.1546e+08
141.38	0.0013952	6.5864e-05	0.10765	0.0021031	6e-06	0.0063984	0	1.0569e-06	0.00072434	6e-06	9.7229e+06	0	1.0569e-06	1.1348e+08
152.59	0.0012783	5.5089e-05	0.10966	0.0021031	7e-06	0.0076477	0	1.0716e-06	0.00073808	7e-06	7.4354e+06	0	1.0716e-06	1.1152e+08
164.75	0.0012892	5.4815e-05	0.1117	0.0021031	8e-06	0.008912	0	1.0865e-06	0.00075206	8e-06	5.9913e+06	0	1.0865e-06	1.096e+08
177.98	0.0011143	4.1031e-05	0.11378	0.0021031	9e-06	0.010188	0	1.1016e-06	0.00076629	9e-06	5.0716e+06	0	1.1016e-06	1.077e+08
192.17	0.0010595	4.2506e-05	0.11589	0.0021031	1e-05	0.011475	0	1.117e-06	0.00078076	1e-05	4.1433e+06	0	1.117e-06	1.0583e+08
207.42	0.00096518	3.4033e-05	0.11805	0.0021031	1.1e-05	0.012769	0	1.1325e-06	0.00079549	1.1e-05	3.7916e+06	0	1.1325e-06	1.04e+08
223.99	0.0008625	2.8482e-05	0.12025	0.0021031	1.2e-05	0.014071	0	1.1483e-06	0.00081047	1.2e-05	2.9922e+06	0	1.1483e-06	1.0218e+08
241.88	0.00083308	2.816e-05	0.12249	0.0021031	1.3e-05	0.01538	0	1.1643e-06	0.00082572	1.3e-05	2.6884e+06	0	1.1643e-06	1.004e+08
261.19	0.00075471	2.1197e-05	0.12477	0.0021031	1.4e-05	0.016693	0	1.1805e-06	0.00084123	1.4e-05	2.331e+06	0	1.1805e-06	9.8643e+07
282.05	0.00069814	1.7245e-05	0.12709	0.0021032	1.5e-05	0.018012	0	1.197e-06	0.000857	1.5e-05	2.1753e+06	0	1.197e-06	9.6913e+07
304.58	0.00057953	1.8869e-05	0.12945	0.0021032	1.65e-05	0.019997	0.00066311	1.2136e-06	0.00087306	1.65e-05	1.6234e+06	1.8336e+05	1.2136e-06	9.521e+07
328.9	0.00050268	1.6672e-05	0.13186	0.0021032	1.8e-05	0.02199	0	1.2305e-06	0.00088938	1.8e-05	1.3148e+06	0	1.2305e-06	9.3533e+07
355.12	0.00045746	1.2553e-05	0.13432	0.0021032	1.9e-05	0.023321	0	1.2477e-06	0.00090599	1.9e-05	1.2458e+06	0	1.2477e-06	9.1882e+07
383.38	0.00042377	1.0921e-05	0.13682	0.0021032	2.05e-05	0.025324	0.00066821	1.265e-06	0.00092289	2.05e-05	1.0135e+06	86630	1.265e-06	9.0257e+07
413.89	0.00036663	9.0338e-06	0.13936	0.0021032	2.25e-05	0.028	0.00066992	1.2826e-06	0.00094008	2.25e-05	7.7914e+05	3351.5	1.2826e-06	8.8657e+07
446.92	0.00031729	7.5282e-06	0.14196	0.0021032	2.45e-05	0.030683	0.00067121	1.3005e-06	0.00095756	2.45e-05	5.3321e+05	26485	1.3005e-06	8.7082e+07
482.68	0.00028113	6.7069e-06	0.1446	0.0021032	2.65e-05	0.03337	0.00067216	1.3186e-06	0.00097535	2.65e-05	4.2347e+05	28887	1.3186e-06	8.5532e+07
521.18	0.00024203	5.5073e-06	0.14729	0.0021032	2.85e-05	0.03606	0.00067303	1.337e-06	0.00099344	2.85e-05	3.9658e+05	19102	1.337e-06	8.4006e+07
562.67	0.00021479	4.9934e-06	0.15003	0.0021032	3.05e-05	0.038753	0.00067355	1.3556e-06	0.0010118	3.05e-05	1.0017e+05	42410	1.3556e-06	8.2504e+07
607.61	0.00019055	3.726e-06	0.15282	0.0021032	3.3e-05	0.042122	0.00077804	1.3745e-06	0.0010305	3.3e-05	1.226e+05	83757	1.3745e-06	8.1027e+07
656.13	0.00016444	3.2863e-06	0.15567	0.0021033	3.55e-05	0.045491	0.00067361	1.3936e-06	0.0010496	3.55e-05	1.2912e+05	2.3787e+05	1.3936e-06	7.9572e+07
708.46	0.00014013	2.9012e-06	0.15856	0.0021033	3.8e-05	0.048859	0.00077766	1.413e-06	0.0010689	3.8e-05	1.5309e+05	8626.3	1.413e-06	7.8141e+07
764.97	0.00011892	2.2079e-06	0.16151	0.0021033	4.1e-05	0.052898	0.00077716	1.4327e-06	0.0010886	4.1e-05	1.9663e+05	51649	1.4327e-06	7.6733e+07
826	0.00010176	1.812e-06	0.16452	0.0021033	4.45e-05	0.057607	0.00086785	1.4527e-06	0.0011086	4.45e-05	3.2882e+05	88794	1.4527e-06	7.5348e+07
891.92	9.0774e-05	1.5325e-06	0.16758	0.0021033	4.85e-05	0.062979	0.00086606	1.4729e-06	0.001129	4.85e-05	2.5659e+05	61594	1.4729e-06	7.3985e+07
963.09	7.5364e-05	1.2203e-06	0.1707	0.0021033	5.25e-05	0.068341	0.00086454	1.4934e-06	0.0011497	5.25e-05	3.3405e+05	11032	1.4934e-06	7.2644e+07
1039.9	6.867e-05	1.0794e-06	0.17388	0.0021033	5.65e-05	0.073693	0.00086278	1.5142e-06	0.0011708	5.65e-05	3.5392e+05	11338	1.5142e-06	7.1324e+07
