f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.00073921	4.0197e-05	0.1	0.00071069	2e-06	0.0019738	0	1e-06	0.00083914	2e-06	2.2225e+07	0	1e-06	9.9687e+07
112.3	0.00070566	3.4786e-05	0.10186	0.00071069	3e-06	0.0032024	0	1.0139e-06	0.00085412	3e-06	2.429e+07	0	1.0139e-06	9.7817e+07
121.36	0.00072499	3.0935e-05	0.10376	0.00071069	4e-06	0.0044796	0	1.028e-06	0.00086934	4e-06	1.3052e+07	0	1.028e-06	9.5979e+07
131.01	0.00061583	2.2771e-05	0.10569	0.0007107	5e-06	0.0057829	0	1.0424e-06	0.00088482	5e-06	9.1734e+06	0	1.0424e-06	9.4172e+07
141.38	0.00062473	3.25e-05	0.10765	0.0007107	6e-06	0.0071045	0	1.0569e-06	0.00090054	6e-06	6.9182e+06	0	1.0569e-06	9.2396e+07
152.59	0.00063372	2.6997e-05	0.10966	0.0007107	7e-06	0.0084399	0	1.0716e-06	0.00091653	7e-06	5.1555e+06	0	1.0716e-06	9.0652e+07
164.75	0.00056878	2.1346e-05	0.1117	0.0007107	8e-06	0.0097857	0	1.0865e-06	0.00093278	8e-06	3.9459e+06	0	1.0865e-06	8.8937e+07
177.98	0.00055608	2.4332e-05	0.11378	0.0007107	9e-06	0.011139	0	1.1016e-06	0.0009493	9e-06	3.2251e+06	0	1.1016e-06	8.7253e+07
192.17	0.0005549	1.9035e-05	0.11589	0.00071071	1e-05	0.012499	0	1.117e-06	0.00096609	1e-05	2.4843e+06	0	1.117e-06	8.5597e+07
207.42	0.0005254	1.9143e-05	0.11805	0.00071071	1.1e-05	0.013865	0	1.1325e-06	0.00098315	1.1e-05	2.2533e+06	0	1.1325e-06	8.3971e+07
223.99	0.00047181	1.5267e-05	0.12025	0.00071071	1.2e-05	0.015234	0	1.1483e-06	0.0010005	1.2e-05	1.5884e+06	0	1.1483e-06	8.2373e+07
241.88	0.00049462	1.5215e-05	0.12249	0.00071071	1.3e-05	0.016607	0	1.1643e-06	0.0010181	1.3e-05	1.3636e+06	0	1.1643e-06	8.0804e+07
261.19	0.0004417	1.4572e-05	0.12477	0.00071072	1.4e-05	0.017982	0	1.1805e-06	0.001036	1.4e-05	7.8664e+05	0	1.1805e-06	7.9262e+07
282.05	0.00041198	1.2764e-05	0.12709	0.00071072	1.5e-05	0.019359	0	1.197e-06	0.0010542	1.5e-05	7.5602e+05	0	1.197e-06	7.7747e+07
304.58	0.00037525	1.0969e-05	0.12945	0.00071072	1.65e-05	0.021428	0.00069	1.2136e-06	0.0010727	1.65e-05	5.1677e+05	1.9246e+05	1.2136e-06	7.6258e+07
328.9	0.00036024	9.7855e-06	0.13186	0.00071072	1.8e-05	0.023499	0	1.2305e-06	0.0010915	1.8e-05	1.9916e+05	0	1.2305e-06	7.4797e+07
355.12	0.0003263	1.0225e-05	0.13432	0.00071072	1.9e-05	0.02488	0	1.2477e-06	0.0011107	1.9e-05	1.4689e+05	0	1.2477e-06	7.3361e+07
383.38	0.00030663	7.5012e-06	0.13682	0.00071073	2.05e-05	0.026952	0.00069072	1.265e-06	0.0011301	2.05e-05	49487	1.066e+05	1.265e-06	7.1951e+07
413.89	0.0002796	6.9544e-06	0.13936	0.00071073	2.25e-05	0.029714	0.00069019	1.2826e-06	0.0011498	2.25e-05	3.5207e+05	29609	1.2826e-06	7.0565e+07
446.92	0.0002457	5.9128e-06	0.14196	0.00071073	2.45e-05	0.032473	0.00068948	1.3005e-06	0.0011699	2.45e-05	2.8332e+05	1.024e+05	1.3005e-06	6.9205e+07
482.68	0.00022003	5.0808e-06	0.1446	0.00071073	2.65e-05	0.03523	0.00068867	1.3186e-06	0.0011902	2.65e-05	5.4702e+05	74881	1.3186e-06	6.7869e+07
521.18	0.00020804	4.3957e-06	0.14729	0.00071074	2.85e-05	0.037983	0.00068778	1.337e-06	0.0012109	2.85e-05	5.2851e+05	1.0275e+05	1.337e-06	6.6556e+07
562.67	0.00018278	3.7633e-06	0.15003	0.00071074	3.05e-05	0.040731	0.00068653	1.3556e-06	0.001232	3.05e-05	5.702e+05	46051	1.3556e-06	6.5268e+07
607.61	0.00016573	3.3881e-06	0.15282	0.00071074	3.3e-05	0.04416	0.00079094	1.3745e-06	0.0012534	3.3e-05	6.9791e+05	23855	1.3745e-06	6.4002e+07
656.13	0.00014159	2.7101e-06	0.15567	0.00071074	3.55e-05	0.04758	0.00068264	1.3936e-06	0.0012751	3.55e-05	1.0437e+06	2.3246e+05	1.3936e-06	6.276e+07
708.46	0.00012486	2.4066e-06	0.15856	0.00071075	3.8e-05	0.050988	0.0007856	1.413e-06	0.0012972	3.8e-05	9.6986e+05	22614	1.413e-06	6.1539e+07
764.97	0.00011311	2.1073e-06	0.16151	0.00071075	4.1e-05	0.055061	0.00078233	1.4327e-06	0.0013196	4.1e-05	9.4255e+05	11090	1.4327e-06	6.0341e+07
826	9.8671e-05	1.7919e-06	0.16452	0.00071075	4.45e-05	0.059792	0.00087081	1.4527e-06	0.0013424	4.45e-05	8.8993e+05	1.3366e+05	1.4527e-06	5.9165e+07
891.92	8.7201e-05	1.4812e-06	0.16758	0.00071075	4.85e-05	0.065173	0.00086573	1.4729e-06	0.0013655	4.85e-05	1.0892e+06	1.0293e+05	1.4729e-06	5.801e+07
963.09	7.4855e-05	1.2802e-06	0.1707	0.00071076	5.25e-05	0.070519	0.00085978	1.4934e-06	0.0013891	5.25e-05	1.14e+06	44920	1.4934e-06	5.6876e+07
1039.9	6.4041e-05	9.4867e-07	0.17388	0.00071076	5.65e-05	0.075829	0.00085397	1.5142e-06	0.001413	5.65e-05	1.0879e+06	48328	1.5142e-06	5.5762e+07
1122.8	5.6087e-05	8.3843e-07	0.17711	0.00071076	6.1e-05	0.081759	0.00092857	1.5353e-06	0.0014372	6.1e-05	1.0841e+06	40618	1.5353e-06	5.4669e+07
1212.5	4.8591e-05	7.063e-07	0.18041	0.00071076	6.6e-05	0.088297	0.00092057	1.5567e-06	0.0014619	6.6e-05	1.1131e+06	39888	1.5567e-06	5.3596e+07
1309.2	4.1261e-05	5.8852e-07	0.18377	0.00071077	7.1e-05	0.094779	0.00091284	1.5783e-06	0.001487	7.1e-05	1.1404e+06	37142	1.5783e-06	5.2542e+07
1413.6	3.6536e-05	5.1193e-07	0.18719	0.00071077	7.65e-05	0.10185	0.00097718	1.6003e-06	0.0015124	7.65e-05	9.482e+05	25525	1.6003e-06	5.1508e+07
1526.4	3.0509e-05	4.2799e-07	0.19067	0.00071077	8.25e-05	0.10949	0.00096788	1.6226e-06	0.0015383	8.25e-05	1.0541e+06	52864	1.6226e-06	5.0493e+07
1648.1	2.6635e-05	3.4615e-07	0.19422	0.00071078	8.9e-05	0.11768	0.0010231	1.6452e-06	0.0015646	8.9e-05	1.1868e+06	40851	1.6452e-06	4.9496e+07
1779.6	2.2855e-05	2.8685e-07	0.19783	0.00071078	9.6e-05	0.12639	0.0010098	1.6681e-06	0.0015913	9.6e-05	1.1341e+06	41216	1.6681e-06	4.8518e+07
1921.5	2.0151e-05	2.4266e-07	0.20151	0.00071078	0.0001035	0.1356	0.0010556	1.6913e-06	0.0016184	0.0001035	1.1691e+06	38883	1.6913e-06	4.7558e+07
2074.8	1.7331e-05	2.0096e-07	0.20526	0.00071078	0.000112	0.14588	0.0010953	1.7149e-06	0.001646	0.000112	1.1044e+06	42148	1.7149e-06	4.6616e+07
2240.4	1.4918e-05	1.591e-07	0.20908	0.00071079	0.000121	0.15659	0.0010783	1.7388e-06	0.001674	0.000121	1.0111e+06	38256	1.7388e-06	4.5691e+07
2419.1	1.2588e-05	1.3489e-07	0.21297	0.00071079	0.0001305	0.16771	0.0011105	1.763e-06	0.0017024	0.0001305	1.2137e+06	39142	1.763e-06	4.4783e+07
2612.1	1.0915e-05	1.1041e-07	0.21694	0.00071079	0.000141	0.17976	0.0011351	1.7875e-06	0.0017313	0.000141	1.0539e+06	53916	1.7875e-06	4.3892e+07
2820.5	9.2069e-06	9.0746e-08	0.22098	0.0007108	0.0001525	0.19267	0.0011556	1.8124e-06	0.0017606	0.0001525	1.142e+06	40578	1.8124e-06	4.3017e+07
3045.4	7.9205e-06	7.1349e-08	0.22509	0.0007108	0.000165	0.20638	0.0011705	1.8377e-06	0.0017904	0.000165	1.0688e+06	51993	1.8377e-06	4.2159e+07
3288.4	6.8233e-06	6.3206e-08	0.22928	0.0007108	0.000178	0.22028	0.0011406	1.8632e-06	0.0018207	0.000178	1.0832e+06	47331	1.8632e-06	4.1317e+07
3550.8	5.8863e-06	4.9736e-08	0.23354	0.0007108	0.000192	0.23484	0.0011834	1.8892e-06	0.0018514	0.000192	1.0731e+06	41623	1.8892e-06	4.049e+07
3834	4.9767e-06	4.0833e-08	0.23789	0.00071081	0.0002075	0.25047	0.0011819	1.9155e-06	0.0018826	0.0002075	9.6413e+05	38437	1.9155e-06	3.9679e+07
4139.8	4.2857e-06	3.524e-08	0.24232	0.00071081	0.000224	0.2666	0.0011781	1.9422e-06	0.0019144	0.000224	9.17e+05	34135	1.9422e-06	3.8883e+07
4470.1	3.6582e-06	2.9208e-08	0.24683	0.00071081	0.000242	0.28361	0.0011996	1.9692e-06	0.0019466	0.000242	9.6375e+05	38913	1.9692e-06	3.8102e+07
4826.8	3.1188e-06	2.3184e-08	0.25142	0.00071082	0.0002615	0.30135	0.0011785	1.9966e-06	0.0019793	0.0002615	9.0575e+05	38477	1.9966e-06	3.7336e+07
5211.8	2.6521e-06	1.9471e-08	0.2561	0.00071082	0.000282	0.31925	0.001159	2.0244e-06	0.0020126	0.000282	8.224e+05	25102	2.0244e-06	3.6584e+07
5627.6	2.2819e-06	1.5547e-08	0.26087	0.00071082	0.0003045	0.33809	0.0011822	2.0526e-06	0.0020463	0.0003045	8.6205e+05	26726	2.0526e-06	3.5846e+07
6076.6	1.9702e-06	1.2988e-08	0.26572	0.00071083	0.000329	0.35765	0.0011458	2.0812e-06	0.0020806	0.000329	7.8049e+05	23086	2.0812e-06	3.5122e+07
6561.3	1.6803e-06	1.0525e-08	0.27067	0.00071083	0.000355	0.37737	0.0011297	2.1102e-06	0.0021154	0.000355	7.1907e+05	28252	2.1102e-06	3.4412e+07
7084.7	1.4168e-06	8.5873e-09	0.2757	0.00071083	0.0003835	0.39788	0.001126	2.1396e-06	0.0021508	0.0003835	6.7034e+05	22612	2.1396e-06	3.3715e+07
7649.9	1.2233e-06	7.1702e-09	0.28083	0.00071084	0.000414	0.41858	0.0010736	2.1694e-06	0.0021867	0.000414	7.2881e+05	24764	2.1694e-06	3.3031e+07
8260.1	1.0584e-06	5.944e-09	0.28606	0.00071084	0.000447	0.43951	0.0010611	2.1996e-06	0.0022232	0.000447	5.8462e+05	22729	2.1996e-06	3.236e+07
8919.1	8.9835e-07	4.9238e-09	0.29138	0.00071084	0.000483	0.46086	0.001023	2.2302e-06	0.0022602	0.000483	5.3806e+05	20693	2.2302e-06	3.1702e+07
9630.7	7.603e-07	4.0671e-09	0.29681	0.00071085	0.0005215	0.48218	0.00098562	2.2613e-06	0.0022979	0.0005215	5.1583e+05	16886	2.2613e-06	3.1056e+07
10399	6.5441e-07	3.3033e-09	0.30233	0.00071085	0.000563	0.50338	0.00093512	2.2928e-06	0.0023361	0.000563	5.7282e+05	14041	2.2928e-06	3.0423e+07
11228	5.6059e-07	2.7084e-09	0.30796	0.00071085	0.0006075	0.52404	0.00087653	2.3247e-06	0.0023749	0.0006075	4.4078e+05	16819	2.3247e-06	2.9801e+07
12124	4.728e-07	2.148e-09	0.31369	0.00071086	0.000656	0.54448	0.00083486	2.3571e-06	0.0024143	0.000656	4.1136e+05	20337	2.3571e-06	2.9192e+07
13091	4.0971e-07	1.8333e-09	0.31952	0.00071086	0.0007085	0.56442	0.00076753	2.3899e-06	0.0024543	0.0007085	4.1454e+05	15141	2.3899e-06	2.8594e+07
14136	3.4674e-07	1.5217e-09	0.32547	0.00071086	0.000765	0.58341	0.00070634	2.4232e-06	0.0024949	0.000765	3.4975e+05	18716	2.4232e-06	2.8007e+07
15263	2.955e-07	1.2329e-09	0.33153	0.00071087	0.000826	0.60145	0.00064164	2.4569e-06	0.0025362	0.000826	2.6779e+05	14445	2.4569e-06	2.7432e+07
16481	2.5104e-07	9.9136e-10	0.3377	0.00071087	0.000892	0.61866	0.0005929	2.4911e-06	0.0025781	0.000892	2.1856e+05	11621	2.4911e-06	2.6867e+07
17796	2.1592e-07	8.3624e-10	0.34398	0.00071087	0.000963	0.63499	0.00053246	2.5258e-06	0.0026207	0.000963	1.9579e+05	15430	2.5258e-06	2.6313e+07
19216	1.8289e-07	6.8683e-10	0.35038	0.00071088	0.0010395	0.6503	0.00048364	2.561e-06	0.0026639	0.0010395	1.8283e+05	13895	2.561e-06	2.577e+07
20748	1.5546e-07	5.4748e-10	0.3569	0.00071088	0	0	0	2.5967e-06	0.0027077	0	0	0	2.5967e-06	2.5238e+07
22404	1.3264e-07	4.5854e-10	0.36355	0.00071089	0	0	0	2.6328e-06	0.0027523	0	0	0	2.6328e-06	2.4715e+07
24191	1.1366e-07	3.7325e-10	0.37031	0.00071089	0	0	0	2.6695e-06	0.0027975	0	0	0	2.6695e-06	2.4203e+07
26121	9.7341e-08	3.1632e-10	0.3772	0.00071089	0	0	0	2.7067e-06	0.0028435	0	0	0	2.7067e-06	2.37e+07
28205	8.2285e-08	2.5454e-10	0.38422	0.0007109	0	0	0	2.7443e-06	0.0028901	0	0	0	2.7443e-06	2.3207e+07
30455	7.006e-08	2.0693e-10	0.39137	0.0007109	0	0	0	2.7826e-06	0.0029375	0	0	0	2.7826e-06	2.2723e+07
32884	5.9503e-08	1.673e-10	0.39866	0.00071091	0	0	0	2.8213e-06	0.0029856	0	0	0	2.8213e-06	2.2249e+07
35507	5.0781e-08	1.3919e-10	0.40608	0.00071091	0	0	0	2.8606e-06	0.0030344	0	0	0	2.8606e-06	2.1784e+07
38340	4.3245e-08	1.1502e-10	0.41363	0.00071091	0	0	0	2.9004e-06	0.003084	0	0	0	2.9004e-06	2.1328e+07
41399	3.6823e-08	9.3089e-11	0.42133	0.00071092	0	0	0	2.9408e-06	0.0031343	0	0	0	2.9408e-06	2.088e+07
44701	3.1169e-08	7.6827e-11	0.42917	0.00071092	0	0	0	2.9818e-06	0.0031854	0	0	0	2.9818e-06	2.0442e+07
48267	2.6593e-08	6.2316e-11	0.43716	0.00071093	0	0	0	3.0233e-06	0.0032373	0	0	0	3.0233e-06	2.0011e+07
52118	2.255e-08	5.0321e-11	0.4453	0.00071093	0	0	0	3.0654e-06	0.0032899	0	0	0	3.0654e-06	1.9589e+07
56275	1.9122e-08	4.1379e-11	0.45358	0.00071093	0	0	0	3.1081e-06	0.0033434	0	0	0	3.1081e-06	1.9176e+07
60765	1.6246e-08	3.3983e-11	0.46202	0.00071094	0	0	0	3.1514e-06	0.0033977	0	0	0	3.1514e-06	1.877e+07
65612	1.3853e-08	2.7848e-11	0.47062	0.00071094	0	0	0	3.1952e-06	0.0034529	0	0	0	3.1952e-06	1.8372e+07
70847	1.1743e-08	2.2859e-11	0.47938	0.00071095	0	0	0	3.2397e-06	0.0035088	0	0	0	3.2397e-06	1.7982e+07
76499	9.96e-09	1.8573e-11	0.4883	0.00071095	0	0	0	3.2849e-06	0.0035656	0	0	0	3.2849e-06	1.7599e+07
82601	8.4253e-09	1.5029e-11	0.49739	0.00071096	0	0	0	3.3306e-06	0.0036233	0	0	0	3.3306e-06	1.7224e+07
89191	7.1612e-09	1.2405e-11	0.50665	0.00071096	0	0	0	3.377e-06	0.0036819	0	0	0	3.377e-06	1.6856e+07
96306	6.0706e-09	1.0092e-11	0.51607	0.00071096	0	0	0	3.424e-06	0.0037413	0	0	0	3.424e-06	1.6495e+07
0	0	0	0.52568	0.00071097	0	0	0	3.4717e-06	0.0038017	0	0	0	3.4717e-06	1.6141e+07
0	0	0	0.53546	0.00071097	0	0	0	3.52e-06	0.0038629	0	0	0	3.52e-06	1.5795e+07
0	0	0	0.54543	0.00071098	0	0	0	3.569e-06	0.0039251	0	0	0	3.569e-06	1.5454e+07
0	0	0	0.55558	0.00071098	0	0	0	3.6187e-06	0.0039883	0	0	0	3.6187e-06	1.5121e+07
0	0	0	0.56592	0.00071099	0	0	0	3.6691e-06	0.0040524	0	0	0	3.6691e-06	1.4794e+07
0	0	0	0.57645	0.00071099	0	0	0	3.7202e-06	0.0041174	0	0	0	3.7202e-06	1.4473e+07
0	0	0	0.58718	0.000711	0	0	0	3.772e-06	0.0041835	0	0	0	3.772e-06	1.4159e+07
0	0	0	0.5981	0.000711	0	0	0	3.8246e-06	0.0042505	0	0	0	3.8246e-06	1.3851e+07
0	0	0	0.60923	0.00071101	0	0	0	3.8778e-06	0.0043186	0	0	0	3.8778e-06	1.3549e+07
0	0	0	0.62057	0.00071101	0	0	0	3.9318e-06	0.0043876	0	0	0	3.9318e-06	1.3252e+07
0	0	0	0.63212	0.00071102	0	0	0	3.9866e-06	0.0044578	0	0	0	3.9866e-06	1.2962e+07
0	0	0	0.64389	0.00071102	0	0	0	4.0421e-06	0.0045289	0	0	0	4.0421e-06	1.2677e+07
0	0	0	0.65587	0.00071103	0	0	0	4.0984e-06	0.0046012	0	0	0	4.0984e-06	1.2398e+07
0	0	0	0.66807	0.00071103	0	0	0	4.1555e-06	0.0046745	0	0	0	4.1555e-06	1.2124e+07
0	0	0	0.68051	0.00071104	0	0	0	4.2133e-06	0.0047489	0	0	0	4.2133e-06	1.1856e+07
0	0	0	0.69317	0.00071104	0	0	0	4.272e-06	0.0048245	0	0	0	4.272e-06	1.1592e+07
0	0	0	0.70607	0.00071105	0	0	0	4.3315e-06	0.0049012	0	0	0	4.3315e-06	1.1334e+07
0	0	0	0.71921	0.00071105	0	0	0	4.3918e-06	0.004979	0	0	0	4.3918e-06	1.1082e+07
0	0	0	0.7326	0.00071106	0	0	0	4.453e-06	0.005058	0	0	0	4.453e-06	1.0834e+07
0	0	0	0.74623	0.00071106	0	0	0	4.515e-06	0.0051382	0	0	0	4.515e-06	1.0591e+07
0	0	0	0.76012	0.00071107	0	0	0	4.5778e-06	0.0052196	0	0	0	4.5778e-06	1.0352e+07
0	0	0	0.77426	0.00071107	0	0	0	4.6416e-06	0.0053022	0	0	0	4.6416e-06	1.0119e+07
0	0	0	0.78867	0.00071108	0	0	0	4.7062e-06	0.005386	0	0	0	4.7062e-06	9.8897e+06
0	0	0	0.80335	0.00071108	0	0	0	4.7718e-06	0.0054711	0	0	0	4.7718e-06	9.6652e+06
0	0	0	0.8183	0.00071109	0	0	0	4.8382e-06	0.0055575	0	0	0	4.8382e-06	9.4451e+06
0	0	0	0.83353	0.0007111	0	0	0	4.9056e-06	0.0056451	0	0	0	4.9056e-06	9.2294e+06
0	0	0	0.84904	0.0007111	0	0	0	4.9739e-06	0.0057341	0	0	0	4.9739e-06	9.0179e+06
0	0	0	0.86484	0.00071111	0	0	0	5.0432e-06	0.0058243	0	0	0	5.0432e-06	8.8106e+06
0	0	0	0.88094	0.00071111	0	0	0	5.1134e-06	0.005916	0	0	0	5.1134e-06	8.6074e+06
0	0	0	0.89733	0.00071112	0	0	0	5.1846e-06	0.0060089	0	0	0	5.1846e-06	8.4081e+06
0	0	0	0.91403	0.00071112	0	0	0	5.2568e-06	0.0061033	0	0	0	5.2568e-06	8.2129e+06
0	0	0	0.93104	0.00071113	0	0	0	5.33e-06	0.0061991	0	0	0	5.33e-06	8.0214e+06
0	0	0	0.94837	0.00071114	0	0	0	5.4042e-06	0.0062963	0	0	0	5.4042e-06	7.8338e+06
0	0	0	0.96602	0.00071114	0	0	0	5.4795e-06	0.0063949	0	0	0	5.4795e-06	7.6498e+06
0	0	0	0.984	0.00071115	0	0	0	5.5558e-06	0.006495	0	0	0	5.5558e-06	7.4695e+06
0	0	0	1.0023	0.00071116	0	0	0	5.6331e-06	0.0065965	0	0	0	5.6331e-06	7.2928e+06
0	0	0	1.021	0.00071116	0	0	0	5.7116e-06	0.0066996	0	0	0	5.7116e-06	7.1196e+06
0	0	0	1.04	0.00071117	0	0	0	5.7911e-06	0.0068042	0	0	0	5.7911e-06	6.9497e+06
0	0	0	1.0593	0.00071117	0	0	0	5.8718e-06	0.0069104	0	0	0	5.8718e-06	6.7833e+06
0	0	0	1.079	0.00071118	0	0	0	5.9535e-06	0.0070181	0	0	0	5.9535e-06	6.6201e+06
0	0	0	1.0991	0.00071119	0	0	0	6.0364e-06	0.0071274	0	0	0	6.0364e-06	6.4602e+06
