f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0018704	8.6895e-05	0.1	0.0021084	2e-06	0.0015729	0	1e-06	0.00062748	2e-06	4.4764e+07	0	1e-06	1.1732e+08
112.3	0.0015989	8.444e-05	0.10186	0.0021084	3e-06	0.0026314	0	1.0139e-06	0.00063952	3e-06	2.7361e+07	0	1.0139e-06	1.1533e+08
121.36	0.0016278	9.069e-05	0.10376	0.0021084	4e-06	0.0037446	0	1.028e-06	0.00065177	4e-06	1.7607e+07	0	1.028e-06	1.1338e+08
131.01	0.0014833	5.4881e-05	0.10569	0.0021084	5e-06	0.0048931	0	1.0424e-06	0.00066424	5e-06	1.2537e+07	0	1.0424e-06	1.1146e+08
141.38	0.0012762	5.2428e-05	0.10765	0.0021084	6e-06	0.0060666	0	1.0569e-06	0.00067693	6e-06	9.4494e+06	0	1.0569e-06	1.0956e+08
152.59	0.0013799	6.7063e-05	0.10966	0.0021085	7e-06	0.007259	0	1.0716e-06	0.00068984	7e-06	7.5035e+06	0	1.0716e-06	1.0769e+08
164.75	0.001185	4.1065e-05	0.1117	0.0021085	8e-06	0.0084664	0	1.0865e-06	0.00070298	8e-06	6.1047e+06	0	1.0865e-06	1.0585e+08
177.98	0.0011806	4.2776e-05	0.11378	0.0021085	9e-06	0.0096861	0	1.1016e-06	0.00071635	9e-06	4.9485e+06	0	1.1016e-06	1.0404e+08
192.17	0.0010241	3.6523e-05	0.11589	0.0021085	1e-05	0.010916	0	1.117e-06	0.00072996	1e-05	3.9979e+06	0	1.117e-06	1.0225e+08
207.42	0.0010267	3.7897e-05	0.11805	0.0021085	1.1e-05	0.012153	0	1.1325e-06	0.00074381	1.1e-05	3.7129e+06	0	1.1325e-06	1.0049e+08
223.99	0.0008386	3.0289e-05	0.12025	0.0021085	1.2e-05	0.013398	0	1.1483e-06	0.00075789	1.2e-05	2.7459e+06	0	1.1483e-06	9.8752e+07
241.88	0.00079381	2.4303e-05	0.12249	0.0021085	1.3e-05	0.014649	0	1.1643e-06	0.00077223	1.3e-05	2.5206e+06	0	1.1643e-06	9.7043e+07
261.19	0.00071151	2.2879e-05	0.12477	0.0021085	1.4e-05	0.015904	0	1.1805e-06	0.00078681	1.4e-05	2.181e+06	0	1.1805e-06	9.536e+07
282.05	0.00066281	2.095e-05	0.12709	0.0021085	1.5e-05	0.017164	0	1.197e-06	0.00080165	1.5e-05	1.9021e+06	0	1.197e-06	9.3702e+07
304.58	0.00058313	1.5485e-05	0.12945	0.0021085	1.65e-05	0.019061	0.00063345	1.2136e-06	0.00081675	1.65e-05	1.4977e+06	1.2522e+05	1.2136e-06	9.2069e+07
328.9	0.00050014	1.3638e-05	0.13186	0.0021085	1.8e-05	0.020964	0	1.2305e-06	0.00083211	1.8e-05	1.2446e+06	0	1.2305e-06	9.0461e+07
355.12	0.00045488	1.1816e-05	0.13432	0.0021086	1.9e-05	0.022236	0	1.2477e-06	0.00084773	1.9e-05	1.2795e+06	0	1.2477e-06	8.8877e+07
383.38	0.00038879	1.0405e-05	0.13682	0.0021086	2.05e-05	0.02415	0.00063855	1.265e-06	0.00086363	2.05e-05	1.152e+06	46713	1.265e-06	8.7318e+07
413.89	0.0003499	8.7244e-06	0.13936	0.0021086	2.25e-05	0.026708	0.00064055	1.2826e-06	0.0008798	2.25e-05	8.3757e+05	60543	1.2826e-06	8.5783e+07
446.92	0.00030305	6.7803e-06	0.14196	0.0021086	2.45e-05	0.029273	0.00064182	1.3005e-06	0.00089625	2.45e-05	5.3269e+05	44460	1.3005e-06	8.4271e+07
482.68	0.00026919	6.0791e-06	0.1446	0.0021086	2.65e-05	0.031842	0.00064285	1.3186e-06	0.00091299	2.65e-05	4.5445e+05	6454	1.3186e-06	8.2783e+07
