f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0032857	0.00018313	0.1	0.0035369	2e-06	0.0033009	0	1e-06	0.0012901	2e-06	6.8373e+07	0	1e-06	2.4114e+08
112.3	0.0029059	0.00015268	0.10186	0.0035369	3e-06	0.005474	0	1.0139e-06	0.0013148	3e-06	6.0148e+07	0	1.0139e-06	2.3707e+08
121.36	0.0026992	0.00011298	0.10376	0.0035369	4e-06	0.0077675	0	1.028e-06	0.00134	4e-06	3.502e+07	0	1.028e-06	2.3305e+08
131.01	0.0024873	0.00013299	0.10569	0.0035369	5e-06	0.010131	0	1.0424e-06	0.0013656	5e-06	2.5366e+07	0	1.0424e-06	2.2909e+08
141.38	0.0024123	9.1097e-05	0.10765	0.0035369	6e-06	0.012545	0	1.0569e-06	0.0013917	6e-06	1.9602e+07	0	1.0569e-06	2.2519e+08
152.59	0.0022661	9.2594e-05	0.10966	0.0035369	7e-06	0.014999	0	1.0716e-06	0.0014183	7e-06	1.5146e+07	0	1.0716e-06	2.2135e+08
164.75	0.0023215	9.0657e-05	0.1117	0.003537	8e-06	0.017483	0	1.0865e-06	0.0014453	8e-06	1.208e+07	0	1.0865e-06	2.1756e+08
177.98	0.002155	8.2759e-05	0.11378	0.003537	9e-06	0.01999	0	1.1016e-06	0.0014728	9e-06	9.8354e+06	0	1.1016e-06	2.1383e+08
192.17	0.0020765	6.8714e-05	0.11589	0.003537	1e-05	0.022518	0	1.117e-06	0.0015008	1e-05	8.2268e+06	0	1.117e-06	2.1016e+08
207.42	0.0017659	5.9549e-05	0.11805	0.003537	1.1e-05	0.025062	0	1.1325e-06	0.0015292	1.1e-05	7.1688e+06	0	1.1325e-06	2.0654e+08
223.99	0.001586	5.8105e-05	0.12025	0.003537	1.2e-05	0.02762	0	1.1483e-06	0.0015582	1.2e-05	5.6782e+06	0	1.1483e-06	2.0297e+08
241.88	0.0014972	5.0597e-05	0.12249	0.003537	1.3e-05	0.03019	0	1.1643e-06	0.0015876	1.3e-05	5.2866e+06	0	1.1643e-06	1.9945e+08
261.19	0.001465	4.5376e-05	0.12477	0.003537	1.4e-05	0.032771	0	1.1805e-06	0.0016176	1.4e-05	4.463e+06	0	1.1805e-06	1.9599e+08
282.05	0.0012706	3.762e-05	0.12709	0.0035371	1.5e-05	0.03536	0	1.197e-06	0.0016481	1.5e-05	3.8002e+06	0	1.197e-06	1.9258e+08
304.58	0.0011155	3.4295e-05	0.12945	0.0035371	1.65e-05	0.039258	0.0013016	1.2136e-06	0.0016792	1.65e-05	2.8558e+06	2.7855e+05	1.2136e-06	1.8923e+08
328.9	0.00099323	2.4236e-05	0.13186	0.0035371	1.8e-05	0.043168	0	1.2305e-06	0.0017107	1.8e-05	2.1002e+06	0	1.2305e-06	1.8592e+08
355.12	0.00089	2.2084e-05	0.13432	0.0035371	1.9e-05	0.04578	0	1.2477e-06	0.0017429	1.9e-05	2.2437e+06	0	1.2477e-06	1.8266e+08
383.38	0.00078746	2.3262e-05	0.13682	0.0035371	2.05e-05	0.049708	0.0013105	1.265e-06	0.0017756	2.05e-05	1.7259e+06	2.8864e+05	1.265e-06	1.7946e+08
413.89	0.00070697	1.6653e-05	0.13936	0.0035371	2.25e-05	0.054956	0.0013134	1.2826e-06	0.0018088	2.25e-05	1.432e+06	62953	1.2826e-06	1.763e+08
446.92	0.00061906	1.4419e-05	0.14196	0.0035372	2.45e-05	0.060214	0.0013157	1.3005e-06	0.0018426	2.45e-05	9.9882e+05	46971	1.3005e-06	1.7319e+08
