f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0031067	0.00014043	0.1	0.0041746	2e-06	0.0033182	0	1e-06	0.001325	2e-06	6.6284e+07	0	1e-06	2.3984e+08
112.3	0.0030963	0.00015344	0.10186	0.0041746	3e-06	0.0054984	0	1.0139e-06	0.0013503	3e-06	6.1027e+07	0	1.0139e-06	2.3575e+08
121.36	0.0029335	0.00012644	0.10376	0.0041746	4e-06	0.0078007	0	1.028e-06	0.001376	4e-06	3.5019e+07	0	1.028e-06	2.3173e+08
131.01	0.0028238	0.00012131	0.10569	0.0041746	5e-06	0.010173	0	1.0424e-06	0.0014022	5e-06	2.5191e+07	0	1.0424e-06	2.2775e+08
141.38	0.0028324	0.00013288	0.10765	0.0041746	6e-06	0.012596	0	1.0569e-06	0.0014288	6e-06	1.9634e+07	0	1.0569e-06	2.2384e+08
152.59	0.002622	0.00010155	0.10966	0.0041746	7e-06	0.015058	0	1.0716e-06	0.0014559	7e-06	1.5541e+07	0	1.0716e-06	2.1999e+08
164.75	0.0023406	9.8686e-05	0.1117	0.0041747	8e-06	0.017551	0	1.0865e-06	0.0014835	8e-06	1.2457e+07	0	1.0865e-06	2.1619e+08
177.98	0.002179	7.3596e-05	0.11378	0.0041747	9e-06	0.020069	0	1.1016e-06	0.0015116	9e-06	9.9347e+06	0	1.1016e-06	2.1245e+08
192.17	0.0020945	8.0067e-05	0.11589	0.0041747	1e-05	0.022606	0	1.117e-06	0.0015401	1e-05	8.0215e+06	0	1.117e-06	2.0877e+08
207.42	0.0019593	7.0391e-05	0.11805	0.0041747	1.1e-05	0.02516	0	1.1325e-06	0.0015692	1.1e-05	6.935e+06	0	1.1325e-06	2.0514e+08
223.99	0.0017457	5.3174e-05	0.12025	0.0041747	1.2e-05	0.027728	0	1.1483e-06	0.0015987	1.2e-05	5.7539e+06	0	1.1483e-06	2.0157e+08
241.88	0.0016552	5.2627e-05	0.12249	0.0041747	1.3e-05	0.030307	0	1.1643e-06	0.0016288	1.3e-05	5.3239e+06	0	1.1643e-06	1.9805e+08
