f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.00077425	3.1128e-05	0.1	0.0008729	2e-06	0.0021519	0	1e-06	0.00093189	2e-06	2.059e+07	0	1e-06	1.0807e+08
112.3	0.00075661	3.296e-05	0.10186	0.0008729	3e-06	0.0034792	0	1.0139e-06	0.00094846	3e-06	2.7331e+07	0	1.0139e-06	1.0604e+08
121.36	0.00071185	2.4014e-05	0.10376	0.0008729	4e-06	0.0048612	0	1.028e-06	0.00096531	4e-06	1.393e+07	0	1.028e-06	1.0404e+08
131.01	0.00074543	3.2713e-05	0.10569	0.0008729	5e-06	0.006271	0	1.0424e-06	0.00098243	5e-06	9.9757e+06	0	1.0424e-06	1.0207e+08
141.38	0.00072871	2.9652e-05	0.10765	0.00087291	6e-06	0.0077008	0	1.0569e-06	0.00099983	6e-06	7.6627e+06	0	1.0569e-06	1.0014e+08
152.59	0.00067212	2.8733e-05	0.10966	0.00087291	7e-06	0.0091459	0	1.0716e-06	0.0010175	7e-06	5.7528e+06	0	1.0716e-06	9.8245e+07
164.75	0.00074549	2.3179e-05	0.1117	0.00087291	8e-06	0.010603	0	1.0865e-06	0.0010355	8e-06	4.2728e+06	0	1.0865e-06	9.6381e+07
177.98	0.00069045	2.4992e-05	0.11378	0.00087291	9e-06	0.012068	0	1.1016e-06	0.0010538	9e-06	3.468e+06	0	1.1016e-06	9.4549e+07
192.17	0.00068592	2.3887e-05	0.11589	0.00087292	1e-05	0.01354	0	1.117e-06	0.0010723	1e-05	2.8065e+06	0	1.117e-06	9.275e+07
207.42	0.00064809	2.3258e-05	0.11805	0.00087292	1.1e-05	0.015018	0	1.1325e-06	0.0010912	1.1e-05	2.5688e+06	0	1.1325e-06	9.0983e+07
223.99	0.00060693	2.1327e-05	0.12025	0.00087292	1.2e-05	0.0165	0	1.1483e-06	0.0011104	1.2e-05	1.6326e+06	0	1.1483e-06	8.9246e+07
241.88	0.00058632	2.2711e-05	0.12249	0.00087292	1.3e-05	0.017987	0	1.1643e-06	0.0011299	1.3e-05	1.6892e+06	0	1.1643e-06	8.7541e+07
261.19	0.00050905	1.6474e-05	0.12477	0.00087293	1.4e-05	0.019476	0	1.1805e-06	0.0011497	1.4e-05	1.3283e+06	0	1.1805e-06	8.5865e+07
282.05	0.00050391	1.857e-05	0.12709	0.00087293	1.5e-05	0.020968	0	1.197e-06	0.0011698	1.5e-05	1.1527e+06	0	1.197e-06	8.4219e+07
304.58	0.00044936	1.2619e-05	0.12945	0.00087293	1.65e-05	0.023211	0.00074811	1.2136e-06	0.0011903	1.65e-05	6.9002e+05	1.8845e+05	1.2136e-06	8.2603e+07
328.9	0.00044162	1.2921e-05	0.13186	0.00087294	1.8e-05	0.025456	0	1.2305e-06	0.0012111	1.8e-05	1.6551e+05	0	1.2305e-06	8.1015e+07
355.12	0.00036955	1.093e-05	0.13432	0.00087294	1.9e-05	0.026954	0	1.2477e-06	0.0012322	1.9e-05	89987	0	1.2477e-06	7.9456e+07
383.38	0.00033997	9.3429e-06	0.13682	0.00087294	2.05e-05	0.0292	0.00074891	1.265e-06	0.0012537	2.05e-05	353.1	39872	1.265e-06	7.7924e+07
