f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0028759	0.0001437	0.1	0.0041629	2e-06	0.0026087	0	1e-06	0.0010317	2e-06	5.185e+07	0	1e-06	1.8681e+08
112.3	0.0028871	0.00015168	0.10186	0.004163	3e-06	0.004321	0	1.0139e-06	0.0010514	3e-06	4.7297e+07	0	1.0139e-06	1.8363e+08
121.36	0.0026512	0.00015173	0.10376	0.004163	4e-06	0.006128	0	1.028e-06	0.0010715	4e-06	2.8028e+07	0	1.028e-06	1.8049e+08
131.01	0.002496	0.00011214	0.10569	0.004163	5e-06	0.0079909	0	1.0424e-06	0.0010918	5e-06	1.9918e+07	0	1.0424e-06	1.774e+08
141.38	0.0024747	0.00010105	0.10765	0.004163	6e-06	0.0098938	0	1.0569e-06	0.0011126	6e-06	1.5197e+07	0	1.0569e-06	1.7435e+08
152.59	0.0024288	0.0001002	0.10966	0.004163	7e-06	0.011827	0	1.0716e-06	0.0011337	7e-06	1.1831e+07	0	1.0716e-06	1.7135e+08
164.75	0.0020242	8.273e-05	0.1117	0.004163	8e-06	0.013784	0	1.0865e-06	0.0011552	8e-06	9.5922e+06	0	1.0865e-06	1.684e+08
177.98	0.0019112	7.1319e-05	0.11378	0.0041631	9e-06	0.01576	0	1.1016e-06	0.001177	9e-06	7.8513e+06	0	1.1016e-06	1.6548e+08
192.17	0.0018499	6.9078e-05	0.11589	0.0041631	1e-05	0.017752	0	1.117e-06	0.0011993	1e-05	6.3172e+06	0	1.117e-06	1.6262e+08
207.42	0.001624	6.2246e-05	0.11805	0.0041631	1.1e-05	0.019756	0	1.1325e-06	0.0012219	1.1e-05	5.8132e+06	0	1.1325e-06	1.5979e+08
223.99	0.0015096	4.6744e-05	0.12025	0.0041631	1.2e-05	0.021772	0	1.1483e-06	0.0012449	1.2e-05	4.6716e+06	0	1.1483e-06	1.5701e+08
241.88	0.0014224	4.3644e-05	0.12249	0.0041631	1.3e-05	0.023797	0	1.1643e-06	0.0012683	1.3e-05	4.7091e+06	0	1.1643e-06	1.5427e+08
261.19	0.0012718	3.8366e-05	0.12477	0.0041631	1.4e-05	0.025832	0	1.1805e-06	0.0012921	1.4e-05	3.9381e+06	0	1.1805e-06	1.5157e+08
282.05	0.0011308	3.5913e-05	0.12709	0.0041632	1.5e-05	0.027875	0	1.197e-06	0.0013164	1.5e-05	3.2236e+06	0	1.197e-06	1.4892e+08
304.58	0.00097356	2.8617e-05	0.12945	0.0041632	1.65e-05	0.030951	0.0010274	1.2136e-06	0.001341	1.65e-05	2.733e+06	1.0626e+05	1.2136e-06	1.463e+08
328.9	0.00086957	2.1268e-05	0.13186	0.0041632	1.8e-05	0.034039	0	1.2305e-06	0.0013661	1.8e-05	2.3931e+06	0	1.2305e-06	1.4373e+08
355.12	0.00073328	1.8772e-05	0.13432	0.0041632	1.9e-05	0.036104	0	1.2477e-06	0.0013916	1.9e-05	2.1036e+06	0	1.2477e-06	1.4119e+08
383.38	0.00067695	1.6578e-05	0.13682	0.0041632	2.05e-05	0.039209	0.0010365	1.265e-06	0.0014176	2.05e-05	1.8974e+06	51073	1.265e-06	1.3869e+08
413.89	0.0005778	1.4712e-05	0.13936	0.0041633	2.25e-05	0.043362	0.0010399	1.2826e-06	0.001444	2.25e-05	1.4621e+06	93834	1.2826e-06	1.3624e+08
446.92	0.00051055	1.2458e-05	0.14196	0.0041633	2.45e-05	0.047527	0.0010423	1.3005e-06	0.0014708	2.45e-05	1.1297e+06	74826	1.3005e-06	1.3382e+08
482.68	0.00044935	1.0402e-05	0.1446	0.0041633	2.65e-05	0.0517	0.0010443	1.3186e-06	0.0014982	2.65e-05	7.5155e+05	39582	1.3186e-06	1.3144e+08
521.18	0.00039807	8.2024e-06	0.14729	0.0041633	2.85e-05	0.05588	0.0010457	1.337e-06	0.0015259	2.85e-05	7.0896e+05	39505	1.337e-06	1.2909e+08
562.67	0.00034524	7.2265e-06	0.15003	0.0041633	3.05e-05	0.060066	0.001047	1.3556e-06	0.0015542	3.05e-05	3.801e+05	2.4758e+05	1.3556e-06	1.2679e+08
607.61	0.00030735	6.3453e-06	0.15282	0.0041634	3.3e-05	0.065302	0.0012094	1.3745e-06	0.0015829	3.3e-05	2.4806e+05	1.5241e+05	1.3745e-06	1.2452e+08
656.13	0.00025728	5.6444e-06	0.15567	0.0041634	3.55e-05	0.07054	0.0010477	1.3936e-06	0.0016122	3.55e-05	5894.9	2.5153e+05	1.3936e-06	1.2229e+08
708.46	0.00021546	3.8134e-06	0.15856	0.0041634	3.8e-05	0.075779	0.0012099	1.413e-06	0.0016419	3.8e-05	61582	67615	1.413e-06	1.2009e+08
764.97	0.0001863	3.3513e-06	0.16151	0.0041634	4.1e-05	0.082065	0.0012094	1.4327e-06	0.0016722	4.1e-05	1.8933e+05	84949	1.4327e-06	1.1793e+08
826	0.00016603	2.9303e-06	0.16452	0.0041634	4.45e-05	0.089394	0.001351	1.4527e-06	0.0017029	4.45e-05	3.967e+05	1.1168e+05	1.4527e-06	1.158e+08
891.92	0.00013831	2.3872e-06	0.16758	0.0041635	4.85e-05	0.097759	0.0013488	1.4729e-06	0.0017342	4.85e-05	4.8108e+05	86997	1.4729e-06	1.1371e+08
963.09	0.0001162	2.0511e-06	0.1707	0.0041635	5.25e-05	0.10611	0.001346	1.4934e-06	0.001766	5.25e-05	5.0185e+05	37612	1.4934e-06	1.1165e+08
1039.9	0.00010111	1.5762e-06	0.17388	0.0041635	5.65e-05	0.11444	0.0013437	1.5142e-06	0.0017983	5.65e-05	3.3266e+05	78045	1.5142e-06	1.0962e+08
1122.8	9.065e-05	1.399e-06	0.17711	0.0041635	6.1e-05	0.1238	0.0014699	1.5353e-06	0.0018312	6.1e-05	4.0867e+05	46637	1.5353e-06	1.0763e+08
1212.5	7.6145e-05	1.1546e-06	0.18041	0.0041635	6.6e-05	0.13419	0.0014669	1.5567e-06	0.0018647	6.6e-05	3.7506e+05	39941	1.5567e-06	1.0567e+08
1309.2	6.5516e-05	8.9986e-07	0.18377	0.0041636	7.1e-05	0.14455	0.0014633	1.5783e-06	0.0018987	7.1e-05	6.9317e+05	56976	1.5783e-06	1.0374e+08
1413.6	5.6034e-05	8.067e-07	0.18719	0.0041636	7.65e-05	0.15591	0.0015748	1.6003e-06	0.0019333	7.65e-05	7.7854e+05	74955	1.6003e-06	1.0184e+08
1526.4	4.7645e-05	6.4161e-07	0.19067	0.0041636	8.25e-05	0.16825	0.001567	1.6226e-06	0.0019685	8.25e-05	8.0793e+05	79382	1.6226e-06	9.9978e+07
1648.1	4.0834e-05	5.2235e-07	0.19422	0.0041636	8.9e-05	0.18155	0.0016662	1.6452e-06	0.0020042	8.9e-05	9.0217e+05	34416	1.6452e-06	9.8144e+07
1779.6	3.4819e-05	3.9904e-07	0.19783	0.0041637	9.6e-05	0.19579	0.0016569	1.6681e-06	0.0020406	9.6e-05	7.3392e+05	74323	1.6681e-06	9.634e+07
1921.5	3.0076e-05	3.7666e-07	0.20151	0.0041637	0.0001035	0.21097	0.0017481	1.6913e-06	0.0020775	0.0001035	6.54e+05	35565	1.6913e-06	9.4566e+07
2074.8	2.6352e-05	3.0123e-07	0.20526	0.0041637	0.000112	0.22808	0.0018319	1.7149e-06	0.0021151	0.000112	7.9752e+05	38425	1.7149e-06	9.2822e+07
2240.4	2.2105e-05	2.3719e-07	0.20908	0.0041637	0.000121	0.24607	0.0018189	1.7388e-06	0.0021534	0.000121	8.1504e+05	63745	1.7388e-06	9.1107e+07
2419.1	1.8714e-05	1.9498e-07	0.21297	0.0041638	0.0001305	0.26492	0.0018922	1.763e-06	0.0021922	0.0001305	8.6157e+05	55869	1.763e-06	8.9421e+07
2612.1	1.632e-05	1.6186e-07	0.21694	0.0041638	0.000141	0.28558	0.0019582	1.7875e-06	0.0022317	0.000141	8.3507e+05	26313	1.7875e-06	8.7763e+07
2820.5	1.3873e-05	1.3379e-07	0.22098	0.0041638	0.0001525	0.30798	0.0020179	1.8124e-06	0.0022719	0.0001525	8.0405e+05	31750	1.8124e-06	8.6133e+07
3045.4	1.1808e-05	1.1265e-07	0.22509	0.0041638	0.000165	0.33209	0.0020724	1.8377e-06	0.0023127	0.000165	8.5692e+05	46523	1.8377e-06	8.4531e+07
3288.4	1.0013e-05	8.7855e-08	0.22928	0.0041638	0.000178	0.35689	0.0020476	1.8632e-06	0.0023542	0.000178	8.7773e+05	41965	1.8632e-06	8.2956e+07
3550.8	8.6341e-06	7.4653e-08	0.23354	0.0041639	0.000192	0.38325	0.0021619	1.8892e-06	0.0023964	0.000192	7.1831e+05	64993	1.8892e-06	8.1408e+07
3834	7.3622e-06	6.0554e-08	0.23789	0.0041639	0.0002075	0.4121	0.0022013	1.9155e-06	0.0024393	0.0002075	8.8389e+05	56498	1.9155e-06	7.9886e+07
4139.8	6.3002e-06	5.2178e-08	0.24232	0.0041639	0.000224	0.44237	0.002228	1.9422e-06	0.0024829	0.000224	9.6483e+05	39362	1.9422e-06	7.839e+07
4470.1	5.3957e-06	4.0968e-08	0.24683	0.0041639	0.000242	0.4748	0.0023053	1.9692e-06	0.0025273	0.000242	8.4311e+05	41590	1.9692e-06	7.692e+07
4826.8	4.6246e-06	3.3834e-08	0.25142	0.004164	0.0002615	0.50931	0.0023205	1.9966e-06	0.0025723	0.0002615	8.0007e+05	40728	1.9966e-06	7.5475e+07
5211.8	3.9667e-06	2.8435e-08	0.2561	0.004164	0.000282	0.5449	0.0023256	2.0244e-06	0.0026181	0.000282	9.4631e+05	52414	2.0244e-06	7.4055e+07
5627.6	3.3753e-06	2.3149e-08	0.26087	0.004164	0.0003045	0.58306	0.0024187	2.0526e-06	0.0026647	0.0003045	8.9584e+05	28113	2.0526e-06	7.2659e+07
6076.6	2.9073e-06	1.9657e-08	0.26572	0.0041641	0.000329	0.62361	0.0024073	2.0812e-06	0.002712	0.000329	7.8092e+05	26925	2.0812e-06	7.1288e+07
6561.3	2.4586e-06	1.5834e-08	0.27067	0.0041641	0.000355	0.66562	0.0024401	2.1102e-06	0.0027601	0.000355	7.3221e+05	30461	2.1102e-06	6.994e+07
7084.7	2.0743e-06	1.2759e-08	0.2757	0.0041641	0.0003835	0.71053	0.0024996	2.1396e-06	0.002809	0.0003835	6.9623e+05	27617	2.1396e-06	6.8616e+07
7649.9	1.7926e-06	1.0437e-08	0.28083	0.0041641	0.000414	0.75729	0.0024654	2.1694e-06	0.0028587	0.000414	8.2728e+05	23667	2.1694e-06	6.7315e+07
8260.1	1.5401e-06	8.84e-09	0.28606	0.0041642	0.000447	0.80619	0.0025219	2.1996e-06	0.0029092	0.000447	7.5917e+05	29726	2.1996e-06	6.6037e+07
8919.1	1.2979e-06	7.0873e-09	0.29138	0.0041642	0.000483	0.85766	0.0025005	2.2302e-06	0.0029605	0.000483	6.3735e+05	27505	2.2302e-06	6.4781e+07
9630.7	1.1062e-06	5.7089e-09	0.29681	0.0041642	0.0005215	0.91083	0.0025086	2.2613e-06	0.0030127	0.0005215	6.9369e+05	34313	2.2613e-06	6.3547e+07
10399	9.5513e-07	4.7731e-09	0.30233	0.0041642	0.000563	0.96586	0.0024802	2.2928e-06	0.0030657	0.000563	6.9154e+05	25179	2.2928e-06	6.2335e+07
11228	8.0518e-07	3.9219e-09	0.30796	0.0041643	0.0006075	1.0222	0.0024497	2.3247e-06	0.0031196	0.0006075	6.3625e+05	22037	2.3247e-06	6.1144e+07
12124	6.9225e-07	3.1793e-09	0.31369	0.0041643	0.000656	1.0807	0.0024488	2.3571e-06	0.0031744	0.000656	6.2624e+05	17795	2.3571e-06	5.9974e+07
13091	5.8251e-07	2.6195e-09	0.31952	0.0041643	0.0007085	1.1408	0.0023786	2.3899e-06	0.0032301	0.0007085	6.3105e+05	21528	2.3899e-06	5.8825e+07
14136	4.9779e-07	2.1688e-09	0.32547	0.0041644	0.000765	1.2017	0.0023437	2.4232e-06	0.0032866	0.000765	4.9541e+05	21238	2.4232e-06	5.7696e+07
15263	4.2882e-07	1.7711e-09	0.33153	0.0041644	0.000826	1.2636	0.0022668	2.4569e-06	0.0033441	0.000826	5.533e+05	22153	2.4569e-06	5.6588e+07
16481	3.6233e-07	1.4347e-09	0.3377	0.0041644	0.000892	1.3262	0.002214	2.4911e-06	0.0034025	0.000892	4.9007e+05	19735	2.4911e-06	5.5499e+07
17796	3.08e-07	1.1698e-09	0.34398	0.0041644	0.000963	1.3887	0.0021034	2.5258e-06	0.0034619	0.000963	4.7865e+05	19448	2.5258e-06	5.4429e+07
19216	2.6239e-07	9.6963e-10	0.35038	0.0041645	0.0010395	1.4508	0.0020206	2.561e-06	0.0035222	0.0010395	4.0366e+05	18576	2.561e-06	5.3379e+07
20748	2.2269e-07	8.1414e-10	0.3569	0.0041645	0	0	0	2.5967e-06	0.0035835	0	0	0	2.5967e-06	5.2347e+07
22404	1.8761e-07	6.5451e-10	0.36355	0.0041645	0	0	0	2.6328e-06	0.0036458	0	0	0	2.6328e-06	5.1334e+07
24191	1.5976e-07	5.2987e-10	0.37031	0.0041646	0	0	0	2.6695e-06	0.0037091	0	0	0	2.6695e-06	5.0339e+07
26121	1.3653e-07	4.3744e-10	0.3772	0.0041646	0	0	0	2.7067e-06	0.0037734	0	0	0	2.7067e-06	4.9362e+07
28205	1.1615e-07	3.6016e-10	0.38422	0.0041646	0	0	0	2.7443e-06	0.0038387	0	0	0	2.7443e-06	4.8403e+07
30455	9.8918e-08	2.9247e-10	0.39137	0.0041647	0	0	0	2.7826e-06	0.0039051	0	0	0	2.7826e-06	4.7461e+07
