f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0031604	0	0.1	0.0026489	2e-06	0.0015374	0	1e-06	0.00064668	2e-06	4.6488e+07	0	1e-06	1.0469e+08
2.3842	0.0049525	0	0.10186	0.0026489	3e-06	0.0025774	0	1.0139e-06	0.0006589	3e-06	2.6672e+07	0	1.0139e-06	1.0274e+08
2.6226	0.0033276	0	0.10376	0.0026489	4e-06	0.0036706	0	1.028e-06	0.00067132	4e-06	1.7296e+07	0	1.028e-06	1.0082e+08
2.861	0.0024547	0	0.10569	0.0026489	5e-06	0.0047985	0	1.0424e-06	0.00068396	5e-06	1.2265e+07	0	1.0424e-06	9.8928e+07
3.0994	0.0027891	0	0.10765	0.0026489	6e-06	0.0059509	0	1.0569e-06	0.00069682	6e-06	9.2623e+06	0	1.0569e-06	9.707e+07
3.3379	0.0027877	0	0.10966	0.002649	7e-06	0.0071218	0	1.0716e-06	0.00070989	7e-06	7.3559e+06	0	1.0716e-06	9.5244e+07
3.5763	0.0024997	0	0.1117	0.002649	8e-06	0.0083075	0	1.0865e-06	0.00072319	8e-06	5.9838e+06	0	1.0865e-06	9.3448e+07
3.8147	0.002594	0	0.11378	0.002649	9e-06	0.0095051	0	1.1016e-06	0.00073672	9e-06	4.9523e+06	0	1.1016e-06	9.1682e+07
4.1723	0.0032774	0.00013723	0.11589	0.002649	1e-05	0.010713	0	1.117e-06	0.00075048	1e-05	4.0709e+06	0	1.117e-06	8.9946e+07
4.53	0.0019646	0	0.11805	0.002649	1.1e-05	0.011928	0	1.1325e-06	0.00076447	1.1e-05	3.7054e+06	0	1.1325e-06	8.824e+07
4.8876	0.0032036	0.00029707	0.12025	0.002649	1.2e-05	0.013151	0	1.1483e-06	0.00077871	1.2e-05	2.7388e+06	0	1.1483e-06	8.6562e+07
5.2452	0.0031302	0	0.12249	0.002649	1.3e-05	0.01438	0	1.1643e-06	0.00079318	1.3e-05	2.5286e+06	0	1.1643e-06	8.4913e+07
5.6028	0.0020861	0.0002295	0.12477	0.002649	1.4e-05	0.015613	0	1.1805e-06	0.0008079	1.4e-05	2.0721e+06	0	1.1805e-06	8.3292e+07
6.0797	0.0027988	0.00036546	0.12709	0.002649	1.5e-05	0.016851	0	1.197e-06	0.00082287	1.5e-05	1.8391e+06	0	1.197e-06	8.1699e+07
6.5565	0.0043843	0.001394	0.12945	0.002649	1.65e-05	0.018715	0.0006224	1.2136e-06	0.00083809	1.65e-05	1.6043e+06	84626	1.2136e-06	8.0133e+07
7.0333	0.0033132	0.00032119	0.13186	0.002649	1.8e-05	0.020585	0	1.2305e-06	0.00085358	1.8e-05	1.3119e+06	0	1.2305e-06	7.8595e+07
7.6294	0.0020556	0.00040164	0.13432	0.0026491	1.9e-05	0.021836	0	1.2477e-06	0.00086932	1.9e-05	1.2829e+06	0	1.2477e-06	7.7083e+07
8.2254	0.0036093	0.000134	0.13682	0.0026491	2.05e-05	0.023716	0.00062751	1.265e-06	0.00088533	2.05e-05	9.5956e+05	44485	1.265e-06	7.5598e+07
8.8215	0.0025508	0.00046272	0.13936	0.0026491	2.25e-05	0.02623	0.00062936	1.2826e-06	0.0009016	2.25e-05	9.5572e+05	29756	1.2826e-06	7.4138e+07
9.5367	0.0025287	0.00082628	0.14196	0.0026491	2.45e-05	0.028751	0.00063101	1.3005e-06	0.00091816	2.45e-05	6.882e+05	19750	1.3005e-06	7.2705e+07
10.371	0.0026393	0.00047297	0.1446	0.0026491	2.65e-05	0.031277	0.0006321	1.3186e-06	0.00093498	2.65e-05	3.9525e+05	8369	1.3186e-06	7.1296e+07
11.206	0.0024135	0.00043785	0.14729	0.0026491	2.85e-05	0.033808	0.00063292	1.337e-06	0.0009521	2.85e-05	4.033e+05	11828	1.337e-06	6.9913e+07
12.04	0.0033847	0.0003807	0.15003	0.0026491	3.05e-05	0.036341	0.00063364	1.3556e-06	0.00096949	3.05e-05	2.8668e+05	42176	1.3556e-06	6.8554e+07
13.113	0.0028613	0.00021338	0.15282	0.0026491	3.3e-05	0.039511	0.00073245	1.3745e-06	0.00098718	3.3e-05	2.6065e+05	67126	1.3745e-06	6.7219e+07
14.186	0.0022055	0.00023914	0.15567	0.0026491	3.55e-05	0.042683	0.00063454	1.3936e-06	0.0010052	3.55e-05	1.3552e+05	2.7055e+05	1.3936e-06	6.5908e+07
