f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0038642	0	0.1	0.0026764	2e-06	0.0015828	0	1e-06	0.00066702	2e-06	4.769e+07	0	1e-06	1.0798e+08
2.3842	0.0018025	0	0.10186	0.0026764	3e-06	0.0026554	0	1.0139e-06	0.00067962	3e-06	2.7459e+07	0	1.0139e-06	1.0596e+08
2.6226	0.0036938	0	0.10376	0.0026765	4e-06	0.003783	0	1.028e-06	0.00069243	4e-06	1.7787e+07	0	1.028e-06	1.0398e+08
2.861	0.0022798	0	0.10569	0.0026765	5e-06	0.0049461	0	1.0424e-06	0.00070547	5e-06	1.2661e+07	0	1.0424e-06	1.0204e+08
3.0994	0.0031125	0	0.10765	0.0026765	6e-06	0.0061345	0	1.0569e-06	0.00071873	6e-06	9.5795e+06	0	1.0569e-06	1.0012e+08
3.3379	0.0035039	0	0.10966	0.0026765	7e-06	0.0073421	0	1.0716e-06	0.00073222	7e-06	7.4463e+06	0	1.0716e-06	9.8237e+07
3.5763	0.0042667	0	0.1117	0.0026765	8e-06	0.0085646	0	1.0865e-06	0.00074594	8e-06	5.8955e+06	0	1.0865e-06	9.6384e+07
3.8147	0.0022121	0	0.11378	0.0026765	9e-06	0.0097989	0	1.1016e-06	0.00075989	9e-06	4.8326e+06	0	1.1016e-06	9.4563e+07
4.1723	0.0035913	0.00085411	0.11589	0.0026765	1e-05	0.011043	0	1.117e-06	0.00077408	1e-05	3.9324e+06	0	1.117e-06	9.2772e+07
4.53	0.0053645	0	0.11805	0.0026765	1.1e-05	0.012295	0	1.1325e-06	0.00078851	1.1e-05	3.6158e+06	0	1.1325e-06	9.1012e+07
4.8876	0.003348	2.7134e-05	0.12025	0.0026765	1.2e-05	0.013554	0	1.1483e-06	0.00080319	1.2e-05	2.7092e+06	0	1.1483e-06	8.9281e+07
5.2452	0.0021866	0	0.12249	0.0026765	1.3e-05	0.014818	0	1.1643e-06	0.00081812	1.3e-05	2.6369e+06	0	1.1643e-06	8.758e+07
5.6028	0.0027794	0.00057234	0.12477	0.0026765	1.4e-05	0.016088	0	1.1805e-06	0.00083331	1.4e-05	2.1675e+06	0	1.1805e-06	8.5908e+07
6.0797	0.0025881	0.00029856	0.12709	0.0026766	1.5e-05	0.017362	0	1.197e-06	0.00084875	1.5e-05	1.9238e+06	0	1.197e-06	8.4265e+07
6.5565	0.0034312	0.00075252	0.12945	0.0026766	1.65e-05	0.01928	0.00064065	1.2136e-06	0.00086445	1.65e-05	1.6221e+06	68283	1.2136e-06	8.2651e+07
7.0333	0.0017808	0.00029077	0.13186	0.0026766	1.8e-05	0.021206	0	1.2305e-06	0.00088042	1.8e-05	1.5203e+06	0	1.2305e-06	8.1064e+07
