f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0036777	0	0.1	0.0025234	2e-06	0.0018036	0	1e-06	0.00076481	2e-06	4.096e+07	0	1e-06	1.1489e+08
2.3842	0.0041416	0	0.10186	0.0025234	3e-06	0.002995	0	1.0139e-06	0.00077908	3e-06	3.1828e+07	0	1.0139e-06	1.1271e+08
2.6226	0.0043492	0	0.10376	0.0025234	4e-06	0.00425	0	1.028e-06	0.0007936	4e-06	1.9167e+07	0	1.028e-06	1.1057e+08
2.861	0.0032765	0	0.10569	0.0025234	5e-06	0.0055433	0	1.0424e-06	0.00080836	5e-06	1.3737e+07	0	1.0424e-06	1.0846e+08
3.0994	0.0038296	0	0.10765	0.0025234	6e-06	0.0068641	0	1.0569e-06	0.00082337	6e-06	1.0689e+07	0	1.0569e-06	1.064e+08
3.3379	0.0039168	0	0.10966	0.0025234	7e-06	0.0082063	0	1.0716e-06	0.00083864	7e-06	8.269e+06	0	1.0716e-06	1.0436e+08
3.5763	0.0043069	0	0.1117	0.0025234	8e-06	0.009565	0	1.0865e-06	0.00085417	8e-06	6.4868e+06	0	1.0865e-06	1.0236e+08
3.8147	0.0036513	0	0.11378	0.0025234	9e-06	0.010937	0	1.1016e-06	0.00086996	9e-06	5.4785e+06	0	1.1016e-06	1.004e+08
4.1723	0.0030791	0.00030668	0.11589	0.0025234	1e-05	0.012319	0	1.117e-06	0.00088601	1e-05	4.4281e+06	0	1.117e-06	9.8472e+07
4.53	0.0042131	0	0.11805	0.0025234	1.1e-05	0.013711	0	1.1325e-06	0.00090234	1.1e-05	4.1994e+06	0	1.1325e-06	9.6576e+07
4.8876	0.0034211	0.000393	0.12025	0.0025234	1.2e-05	0.015111	0	1.1483e-06	0.00091894	1.2e-05	3.2555e+06	0	1.1483e-06	9.4714e+07
5.2452	0.0033088	0	0.12249	0.0025235	1.3e-05	0.016517	0	1.1643e-06	0.00093582	1.3e-05	3.078e+06	0	1.1643e-06	9.2884e+07
5.6028	0.0032285	0.00034609	0.12477	0.0025235	1.4e-05	0.01793	0	1.1805e-06	0.00095299	1.4e-05	2.385e+06	0	1.1805e-06	9.1086e+07
6.0797	0.0043471	0.0016456	0.12709	0.0025235	1.5e-05	0.019347	0	1.197e-06	0.00097044	1.5e-05	2.1424e+06	0	1.197e-06	8.932e+07
6.5565	0.0024202	0.00027989	0.12945	0.0025235	1.65e-05	0.021482	0.00071271	1.2136e-06	0.00098819	1.65e-05	1.8342e+06	57658	1.2136e-06	8.7585e+07
7.0333	0.0037171	0.0014372	0.13186	0.0025235	1.8e-05	0.023623	0	1.2305e-06	0.0010062	1.8e-05	1.5723e+06	0	1.2305e-06	8.5881e+07
7.6294	0.0045629	0.00047479	0.13432	0.0025235	1.9e-05	0.025055	0	1.2477e-06	0.0010246	1.9e-05	1.396e+06	0	1.2477e-06	8.4207e+07
8.2254	0.0037327	0.00084041	0.13682	0.0025235	2.05e-05	0.027209	0.00071864	1.265e-06	0.0010432	2.05e-05	1.0761e+06	1.0849e+05	1.265e-06	8.2564e+07
8.8215	0.0036059	0.00029838	0.13936	0.0025235	2.25e-05	0.030087	0.00072057	1.2826e-06	0.0010622	2.25e-05	9.3824e+05	28073	1.2826e-06	8.095e+07
9.5367	0.0042196	0.00086961	0.14196	0.0025235	2.45e-05	0.032973	0.00072212	1.3005e-06	0.0010815	2.45e-05	6.7896e+05	43013	1.3005e-06	7.9365e+07
10.371	0.0033458	0.00062968	0.1446	0.0025235	2.65e-05	0.035864	0.00072325	1.3186e-06	0.0011011	2.65e-05	4.4744e+05	38406	1.3186e-06	7.7808e+07
11.206	0.003275	0.00026827	0.14729	0.0025235	2.85e-05	0.038759	0.00072427	1.337e-06	0.001121	2.85e-05	5.1054e+05	21750	1.337e-06	7.628e+07
12.04	0.0028998	0.00023462	0.15003	0.0025235	3.05e-05	0.041658	0.00072509	1.3556e-06	0.0011412	3.05e-05	3.0664e+05	22496	1.3556e-06	7.4779e+07
13.113	0.0033006	0.00028342	0.15282	0.0025236	3.3e-05	0.045285	0.00083775	1.3745e-06	0.0011618	3.3e-05	1.2757e+05	67610	1.3745e-06	7.3306e+07
14.186	0.0030398	0.00067197	0.15567	0.0025236	3.55e-05	0.048913	0.00072537	1.3936e-06	0.0011827	3.55e-05	90023	2.8968e+05	1.3936e-06	7.186e+07
15.259	0.0034893	0.00027307	0.15856	0.0025236	3.8e-05	0.05254	0.00083766	1.413e-06	0.001204	3.8e-05	46344	66476	1.413e-06	7.044e+07
16.451	0.0040136	0.00030659	0.16151	0.0025236	4.1e-05	0.056893	0.00083758	1.4327e-06	0.0012256	4.1e-05	1.6907e+05	1.0535e+05	1.4327e-06	6.9047e+07
17.762	0.0032641	0.00035949	0.16452	0.0025236	4.45e-05	0.061966	0.00093513	1.4527e-06	0.0012476	4.45e-05	3.3505e+05	60611	1.4527e-06	6.7679e+07
19.193	0.0035597	0.00033917	0.16758	0.0025236	4.85e-05	0.067756	0.0009337	1.4729e-06	0.0012699	4.85e-05	2.0975e+05	75682	1.4729e-06	6.6336e+07
20.742	0.0040008	0.00042826	0.1707	0.0025236	5.25e-05	0.073538	0.0009323	1.4934e-06	0.0012926	5.25e-05	3.2119e+05	37108	1.4934e-06	6.5018e+07
22.411	0.0031483	0.00038873	0.17388	0.0025236	5.65e-05	0.07931	0.00093069	1.5142e-06	0.0013157	5.65e-05	3.199e+05	38618	1.5142e-06	6.3725e+07
24.199	0.0035828	0.00039366	0.17711	0.0025236	6.1e-05	0.08579	0.0010169	1.5353e-06	0.0013392	6.1e-05	3.9115e+05	55590	1.5353e-06	6.2455e+07
26.107	0.0028991	0.00026146	0.18041	0.0025236	6.6e-05	0.092971	0.001014	1.5567e-06	0.001363	6.6e-05	5.2986e+05	33692	1.5567e-06	6.1209e+07
28.133	0.0029733	0.00026553	0.18377	0.0025237	7.1e-05	0.10013	0.0010097	1.5783e-06	0.0013872	7.1e-05	5.8155e+05	76120	1.5783e-06	5.9987e+07
30.398	0.0027979	0.00018214	0.18719	0.0025237	7.65e-05	0.10796	0.001086	1.6003e-06	0.0014119	7.65e-05	5.1895e+05	47293	1.6003e-06	5.8788e+07
32.902	0.0025663	0.00017695	0.19067	0.0025237	8.25e-05	0.11648	0.0010816	1.6226e-06	0.0014369	8.25e-05	5.4327e+05	72429	1.6226e-06	5.7611e+07
35.524	0.0028794	0.00021064	0.19422	0.0025237	8.9e-05	0.12566	0.0011503	1.6452e-06	0.0014623	8.9e-05	5.836e+05	29661	1.6452e-06	5.6456e+07
38.266	0.002818	0.00021262	0.19783	0.0025237	9.6e-05	0.13549	0.0011434	1.6681e-06	0.0014881	9.6e-05	6.0291e+05	42427	1.6681e-06	5.5323e+07
41.366	0.0026753	0.00016769	0.20151	0.0025237	0.0001035	0.14595	0.0012042	1.6913e-06	0.0015144	0.0001035	6.9357e+05	20042	1.6913e-06	5.4211e+07
44.703	0.0023935	0.00015615	0.20526	0.0025237	0.000112	0.15773	0.0012592	1.7149e-06	0.0015411	0.000112	6.5655e+05	33439	1.7149e-06	5.3121e+07
48.28	0.0025173	0.00023873	0.20908	0.0025237	0.000121	0.17009	0.0012487	1.7388e-06	0.0015682	0.000121	5.6053e+05	39673	1.7388e-06	5.2051e+07
52.094	0.0022445	0.00016195	0.21297	0.0025237	0.0001305	0.18303	0.0012981	1.763e-06	0.0015958	0.0001305	6.8706e+05	22062	1.763e-06	5.1001e+07
56.267	0.0020262	0.00012676	0.21694	0.0025237	0.000141	0.19719	0.0013424	1.7875e-06	0.0016238	0.000141	6.4377e+05	26767	1.7875e-06	4.9972e+07
60.797	0.0021486	9.4854e-05	0.22098	0.0025238	0.0001525	0.21253	0.0013798	1.8124e-06	0.0016522	0.0001525	7.8265e+05	29068	1.8124e-06	4.8962e+07
65.565	0.0020022	0.00014644	0.22509	0.0025238	0.000165	0.22898	0.0014117	1.8377e-06	0.0016811	0.000165	6.7749e+05	26184	1.8377e-06	4.7971e+07
70.81	0.0022102	0.00013352	0.22928	0.0025238	0.000178	0.24587	0.0013946	1.8632e-06	0.0017105	0.000178	5.6339e+05	35517	1.8632e-06	4.7e+07
76.532	0.0020089	0.000137	0.23354	0.0025238	0.000192	0.26383	0.0014719	1.8892e-06	0.0017404	0.000192	6.2749e+05	24244	1.8892e-06	4.6047e+07
82.612	0.0017472	9.5239e-05	0.23789	0.0025238	0.0002075	0.28343	0.001494	1.9155e-06	0.0017707	0.0002075	6.155e+05	28976	1.9155e-06	4.5113e+07
89.169	0.0018206	0.00011958	0.24232	0.0025238	0.000224	0.30398	0.0015132	1.9422e-06	0.0018015	0.000224	6.2753e+05	30834	1.9422e-06	4.4196e+07
96.321	0.0019249	0.00010854	0.24683	0.0025238	0.000242	0.32601	0.0015663	1.9692e-06	0.0018328	0.000242	5.8682e+05	29244	1.9692e-06	4.3297e+07
103.95	0.0019705	0.00011832	0.25142	0.0025238	0.0002615	0.34943	0.0015716	1.9966e-06	0.0018646	0.0002615	7.267e+05	24239	1.9966e-06	4.2416e+07
112.3	0.0016915	7.8976e-05	0.2561	0.0025239	0.000282	0.37348	0.00157	2.0244e-06	0.0018969	0.000282	6.699e+05	26957	2.0244e-06	4.1551e+07
121.36	0.0015964	8.4864e-05	0.26087	0.0025239	0.0003045	0.39921	0.0016289	2.0526e-06	0.0019297	0.0003045	6.1795e+05	30835	2.0526e-06	4.0704e+07
131.01	0.0014854	7.0255e-05	0.26572	0.0025239	0.000329	0.42651	0.0016197	2.0812e-06	0.0019631	0.000329	5.9951e+05	20110	2.0812e-06	3.9873e+07
141.38	0.0013847	6.5907e-05	0.27067	0.0025239	0.000355	0.45471	0.0016332	2.1102e-06	0.001997	0.000355	5.626e+05	24600	2.1102e-06	3.9058e+07
152.59	0.0014088	4.5485e-05	0.2757	0.0025239	0.0003835	0.48473	0.0016688	2.1396e-06	0.0020314	0.0003835	5.5087e+05	22140	2.1396e-06	3.8258e+07
164.75	0.0013633	5.9632e-05	0.28083	0.0025239	0.000414	0.51588	0.0016408	2.1694e-06	0.0020664	0.000414	5.4627e+05	14820	2.1694e-06	3.7475e+07
177.98	0.0012277	4.5513e-05	0.28606	0.0025239	0.000447	0.54843	0.0016775	2.1996e-06	0.0021019	0.000447	5.1708e+05	19093	2.1996e-06	3.6707e+07
192.17	0.0011742	4.276e-05	0.29138	0.0025239	0.000483	0.58264	0.0016584	2.2302e-06	0.002138	0.000483	5.2511e+05	18693	2.2302e-06	3.5954e+07
207.42	0.0010481	3.9847e-05	0.29681	0.0025239	0.0005215	0.61776	0.0016518	2.2613e-06	0.0021746	0.0005215	4.9689e+05	22005	2.2613e-06	3.5215e+07
223.99	0.00099573	3.603e-05	0.30233	0.002524	0.000563	0.654	0.0016359	2.2928e-06	0.0022119	0.000563	4.7016e+05	21941	2.2928e-06	3.4491e+07
241.88	0.00089214	2.9975e-05	0.30796	0.002524	0.0006075	0.69102	0.0016049	2.3247e-06	0.0022497	0.0006075	4.5314e+05	19020	2.3247e-06	3.3782e+07
261.19	0.00079523	2.9282e-05	0.31369	0.002524	0.000656	0.72928	0.0015976	2.3571e-06	0.0022881	0.000656	4.2805e+05	21793	2.3571e-06	3.3086e+07
282.05	0.00074123	2.0971e-05	0.31952	0.002524	0.0007085	0.76839	0.001546	2.3899e-06	0.0023272	0.0007085	4.5711e+05	15876	2.3899e-06	3.2404e+07
304.58	0.00066278	2.2904e-05	0.32547	0.002524	0.000765	0.80778	0.0015076	2.4232e-06	0.0023668	0.000765	3.9004e+05	13701	2.4232e-06	3.1735e+07
