f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0031742	0	0.1	0.0028924	2e-06	0.0015233	0	1e-06	0.0006546	2e-06	3.2732e+07	0	1e-06	9.088e+07
2.3842	0.0035967	0	0.10186	0.0028924	3e-06	0.0025216	0	1.0139e-06	0.00066667	3e-06	2.7589e+07	0	1.0139e-06	8.9133e+07
2.6226	0.0031932	0	0.10376	0.0028924	4e-06	0.003575	0	1.028e-06	0.00067894	4e-06	1.6145e+07	0	1.028e-06	8.7416e+07
2.861	0.0032456	0	0.10569	0.0028924	5e-06	0.0046608	0	1.0424e-06	0.00069141	5e-06	1.1741e+07	0	1.0424e-06	8.5729e+07
3.0994	0.0058344	0	0.10765	0.0028925	6e-06	0.00577	0	1.0569e-06	0.00070409	6e-06	9.0261e+06	0	1.0569e-06	8.4072e+07
3.3379	0.0030127	0	0.10966	0.0028925	7e-06	0.0068973	0	1.0716e-06	0.00071699	7e-06	7.0757e+06	0	1.0716e-06	8.2444e+07
3.5763	0.0057807	0	0.1117	0.0028925	8e-06	0.0080387	0	1.0865e-06	0.0007301	8e-06	5.5884e+06	0	1.0865e-06	8.0845e+07
3.8147	0.0032411	0	0.11378	0.0028925	9e-06	0.0091913	0	1.1016e-06	0.00074343	9e-06	4.697e+06	0	1.1016e-06	7.9275e+07
4.1723	0.0038697	0.0010098	0.11589	0.0028925	1e-05	0.010353	0	1.117e-06	0.00075699	1e-05	3.7882e+06	0	1.117e-06	7.7732e+07
4.53	0.0055315	0	0.11805	0.0028925	1.1e-05	0.011523	0	1.1325e-06	0.00077077	1.1e-05	3.4557e+06	0	1.1325e-06	7.6217e+07
4.8876	0.0028265	0.00017204	0.12025	0.0028925	1.2e-05	0.012699	0	1.1483e-06	0.00078478	1.2e-05	2.6912e+06	0	1.1483e-06	7.473e+07
5.2452	0.0053374	0	0.12249	0.0028925	1.3e-05	0.013881	0	1.1643e-06	0.00079902	1.3e-05	2.4315e+06	0	1.1643e-06	7.3269e+07
5.6028	0.0035928	0.00020077	0.12477	0.0028925	1.4e-05	0.015068	0	1.1805e-06	0.0008135	1.4e-05	2.1356e+06	0	1.1805e-06	7.1834e+07
6.0797	0.0042378	0.00066102	0.12709	0.0028925	1.5e-05	0.016259	0	1.197e-06	0.00082822	1.5e-05	1.9114e+06	0	1.197e-06	7.0425e+07
6.5565	0.0033684	0.00040476	0.12945	0.0028925	1.65e-05	0.018053	0.00059899	1.2136e-06	0.00084319	1.65e-05	1.4268e+06	1.4845e+05	1.2136e-06	6.9042e+07
7.0333	0.0042423	0.0003725	0.13186	0.0028926	1.8e-05	0.019852	0	1.2305e-06	0.0008584	1.8e-05	1.22e+06	0	1.2305e-06	6.7685e+07
7.6294	0.0035416	0.00095559	0.13432	0.0028926	1.9e-05	0.021055	0	1.2477e-06	0.00087386	1.9e-05	1.1717e+06	0	1.2477e-06	6.6352e+07
8.2254	0.0028228	0.00072797	0.13682	0.0028926	2.05e-05	0.022864	0.00060372	1.265e-06	0.00088958	2.05e-05	9.2459e+05	1.2941e+05	1.265e-06	6.5043e+07
8.8215	0.0053978	0.00085538	0.13936	0.0028926	2.25e-05	0.025283	0.00060538	1.2826e-06	0.00090555	2.25e-05	8.4703e+05	22559	1.2826e-06	6.3759e+07
9.5367	0.0036034	0.00038866	0.14196	0.0028926	2.45e-05	0.027707	0.00060666	1.3005e-06	0.00092179	2.45e-05	5.1993e+05	68005	1.3005e-06	6.2498e+07
10.371	0.0034682	0.00051095	0.1446	0.0028926	2.65e-05	0.030136	0.0006077	1.3186e-06	0.0009383	2.65e-05	3.9229e+05	66851	1.3186e-06	6.126e+07
11.206	0.0036893	0.00031294	0.14729	0.0028926	2.85e-05	0.032568	0.0006084	1.337e-06	0.00095508	2.85e-05	3.6957e+05	5093.1	1.337e-06	6.0045e+07
12.04	0.0028781	0.00027923	0.15003	0.0028926	3.05e-05	0.035003	0.00060901	1.3556e-06	0.00097213	3.05e-05	1.7833e+05	58602	1.3556e-06	5.8853e+07
13.113	0.0030485	0.00014908	0.15282	0.0028926	3.3e-05	0.038049	0.00070345	1.3745e-06	0.00098946	3.3e-05	1.3056e+05	96294	1.3745e-06	5.7683e+07
14.186	0.0038796	0.00070858	0.15567	0.0028926	3.55e-05	0.041095	0.0006093	1.3936e-06	0.0010071	3.55e-05	49983	2.6298e+05	1.3936e-06	5.6535e+07
15.259	0.0036841	0.00050066	0.15856	0.0028926	3.8e-05	0.044143	0.00070371	1.413e-06	0.001025	3.8e-05	21980	94954	1.413e-06	5.5409e+07
16.451	0.0029432	0.00031922	0.16151	0.0028927	4.1e-05	0.0478	0.00070385	1.4327e-06	0.0010432	4.1e-05	84275	76543	1.4327e-06	5.4303e+07
17.762	0.0036518	0.00034617	0.16452	0.0028927	4.45e-05	0.052065	0.00078631	1.4527e-06	0.0010617	4.45e-05	1.1959e+05	25441	1.4527e-06	5.3219e+07
19.193	0.0034815	0.00041111	0.16758	0.0028927	4.85e-05	0.056936	0.000786	1.4729e-06	0.0010805	4.85e-05	48852	1.0046e+05	1.4729e-06	5.2154e+07
20.742	0.0031062	0.0002265	0.1707	0.0028927	5.25e-05	0.061805	0.00078538	1.4934e-06	0.0010995	5.25e-05	2.0535e+05	53198	1.4934e-06	5.111e+07
22.411	0.0037626	0.00063093	0.17388	0.0028927	5.65e-05	0.066668	0.00078409	1.5142e-06	0.001119	5.65e-05	2.4402e+05	42004	1.5142e-06	5.0085e+07
24.199	0.0033914	0.00029811	0.17711	0.0028927	6.1e-05	0.072128	0.00085694	1.5353e-06	0.0011387	6.1e-05	2.9131e+05	54248	1.5353e-06	4.908e+07
26.107	0.0030391	0.00051631	0.18041	0.0028927	6.6e-05	0.07818	0.00085467	1.5567e-06	0.0011587	6.6e-05	4.1476e+05	20609	1.5567e-06	4.8094e+07
28.133	0.003098	0.00029118	0.18377	0.0028927	7.1e-05	0.084214	0.00085218	1.5783e-06	0.0011791	7.1e-05	2.5488e+05	62339	1.5783e-06	4.7127e+07
30.398	0.0028734	0.00021928	0.18719	0.0028927	7.65e-05	0.090834	0.000918	1.6003e-06	0.0011998	7.65e-05	3.3924e+05	21554	1.6003e-06	4.6178e+07
32.902	0.00307	0.00025527	0.19067	0.0028928	8.25e-05	0.098032	0.00091441	1.6226e-06	0.0012208	8.25e-05	4.5971e+05	75216	1.6226e-06	4.5248e+07
35.524	0.0026268	0.00026298	0.19422	0.0028928	8.9e-05	0.1058	0.00097323	1.6452e-06	0.0012422	8.9e-05	3.8309e+05	32160	1.6452e-06	4.4335e+07
38.266	0.0029824	0.00025576	0.19783	0.0028928	9.6e-05	0.11412	0.00096849	1.6681e-06	0.0012639	9.6e-05	4.2819e+05	18255	1.6681e-06	4.344e+07
