f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.002111	0	0.1	0.0024495	2e-06	0.0016832	0	1e-06	0.00072091	2e-06	4.7273e+07	0	1e-06	1.1108e+08
2.3842	0.003022	0	0.10186	0.0024495	3e-06	0.0028158	0	1.0139e-06	0.00073442	3e-06	2.9136e+07	0	1.0139e-06	1.0898e+08
2.6226	0.0035049	0	0.10376	0.0024495	4e-06	0.0040066	0	1.028e-06	0.00074816	4e-06	1.8518e+07	0	1.028e-06	1.0692e+08
2.861	0.003928	0	0.10569	0.0024495	5e-06	0.0052345	0	1.0424e-06	0.00076213	5e-06	1.3204e+07	0	1.0424e-06	1.049e+08
3.0994	0.003246	0	0.10765	0.0024495	6e-06	0.0064888	0	1.0569e-06	0.00077634	6e-06	1.0154e+07	0	1.0569e-06	1.0291e+08
3.3379	0.0041471	0	0.10966	0.0024495	7e-06	0.0077634	0	1.0716e-06	0.00079079	7e-06	7.9379e+06	0	1.0716e-06	1.0095e+08
3.5763	0.0037976	0	0.1117	0.0024495	8e-06	0.0090538	0	1.0865e-06	0.00080549	8e-06	6.4686e+06	0	1.0865e-06	9.9029e+07
3.8147	0.0034044	0	0.11378	0.0024495	9e-06	0.010357	0	1.1016e-06	0.00082044	9e-06	5.3572e+06	0	1.1016e-06	9.7138e+07
4.1723	0.0042839	0.00069934	0.11589	0.0024496	1e-05	0.011671	0	1.117e-06	0.00083565	1e-05	4.3702e+06	0	1.117e-06	9.528e+07
4.53	0.0039568	0	0.11805	0.0024496	1.1e-05	0.012994	0	1.1325e-06	0.00085111	1.1e-05	3.7515e+06	0	1.1325e-06	9.3455e+07
4.8876	0.0035985	0.0010046	0.12025	0.0024496	1.2e-05	0.014325	0	1.1483e-06	0.00086683	1.2e-05	2.8528e+06	0	1.1483e-06	9.166e+07
5.2452	0.0052123	0	0.12249	0.0024496	1.3e-05	0.015661	0	1.1643e-06	0.00088282	1.3e-05	2.6999e+06	0	1.1643e-06	8.9897e+07
5.6028	0.0032294	0.00058489	0.12477	0.0024496	1.4e-05	0.017002	0	1.1805e-06	0.00089907	1.4e-05	2.2057e+06	0	1.1805e-06	8.8165e+07
6.0797	0.0032062	0.00053941	0.12709	0.0024496	1.5e-05	0.018348	0	1.197e-06	0.0009156	1.5e-05	1.9026e+06	0	1.197e-06	8.6463e+07
6.5565	0.0032698	0.00061485	0.12945	0.0024496	1.65e-05	0.020374	0.0006765	1.2136e-06	0.00093241	1.65e-05	1.6029e+06	49104	1.2136e-06	8.4791e+07
7.0333	0.0053837	0.00025091	0.13186	0.0024496	1.8e-05	0.022407	0	1.2305e-06	0.0009495	1.8e-05	1.5121e+06	0	1.2305e-06	8.3148e+07
7.6294	0.0037546	7.2447e-05	0.13432	0.0024496	1.9e-05	0.023766	0	1.2477e-06	0.00096688	1.9e-05	1.396e+06	0	1.2477e-06	8.1534e+07
8.2254	0.0039044	0.001838	0.13682	0.0024496	2.05e-05	0.02581	0.00068209	1.265e-06	0.00098455	2.05e-05	1.0131e+06	1.1639e+05	1.265e-06	7.9949e+07
8.8215	0.0035152	0.00020784	0.13936	0.0024496	2.25e-05	0.028542	0.00068375	1.2826e-06	0.0010025	2.25e-05	7.9471e+05	33251	1.2826e-06	7.8393e+07
9.5367	0.0032443	0.00072053	0.14196	0.0024496	2.45e-05	0.03128	0.00068512	1.3005e-06	0.0010208	2.45e-05	6.3126e+05	87173	1.3005e-06	7.6864e+07
10.371	0.0033414	0.00083813	0.1446	0.0024497	2.65e-05	0.034023	0.00068636	1.3186e-06	0.0010393	2.65e-05	4.599e+05	60531	1.3186e-06	7.5362e+07
11.206	0.0028978	0.0004273	0.14729	0.0024497	2.85e-05	0.03677	0.00068716	1.337e-06	0.0010582	2.85e-05	3.8323e+05	15424	1.337e-06	7.3887e+07
12.04	0.0031854	0.00046387	0.15003	0.0024497	3.05e-05	0.03952	0.00068782	1.3556e-06	0.0010774	3.05e-05	2.5362e+05	43833	1.3556e-06	7.2439e+07
