x		y		e
4.9999999999999998e-07	3.9344934515987855e+08	2.0983220863808486e+08
1.9999999999999999e-06	4.1901445004518218e+07	0.0000000000000000e+00
3.0000000000000001e-06	2.7626648226615179e+07	0.0000000000000000e+00
3.9999999999999998e-06	1.7310433197751358e+07	0.0000000000000000e+00
4.9999999999999996e-06	1.2420321036643764e+07	0.0000000000000000e+00
6.0000000000000002e-06	9.5345128940859661e+06	0.0000000000000000e+00
6.9999999999999999e-06	7.3782031366210617e+06	0.0000000000000000e+00
7.9999999999999996e-06	5.9038096524911374e+06	0.0000000000000000e+00
9.0000000000000002e-06	5.0375128281713258e+06	0.0000000000000000e+00
9.9999999999999991e-06	3.9620689463160480e+06	0.0000000000000000e+00
1.1000000000000000e-05	3.6043504745430737e+06	0.0000000000000000e+00
1.2000000000000000e-05	2.7905008847904699e+06	0.0000000000000000e+00
1.2999999999999999e-05	2.6929762762562372e+06	0.0000000000000000e+00
1.4000000000000000e-05	2.2201306299180691e+06	0.0000000000000000e+00
1.4999999999999999e-05	2.0431048238379036e+06	0.0000000000000000e+00
1.6500000000000001e-05	1.5536711841716967e+06	1.0020377086295099e+05
1.8000000000000000e-05	1.3882871203209057e+06	0.0000000000000000e+00
1.8999999999999998e-05	1.4110275204827283e+06	0.0000000000000000e+00
2.0499999999999997e-05	9.5082037773051427e+05	8.5694817350907630e+04
2.2499999999999998e-05	6.9448265351879178e+05	1.9885544373336270e+04
2.4499999999999999e-05	4.9303032203229947e+05	7.6859518819817618e+04
2.6500000000000000e-05	3.2629913045286917e+05	1.6757256782819815e+04
2.8500000000000002e-05	2.4848499745627143e+05	3.4697068597357406e+03
3.0499999999999999e-05	2.1660222501315328e+05	1.6955150343086825e+04
3.2999999999999996e-05	2.4490548019234266e+05	1.0040378387614273e+05
3.5499999999999996e-05	-1.2124451643465558e+05	2.2870414083013765e+05
3.7999999999999995e-05	-7.5554112469664818e+04	1.8576514479461523e+04
4.0999999999999994e-05	-6.5629854387543179e+04	1.1627032281262178e+04
4.4500000000000004e-05	-1.1993657723971733e+05	6.2148229563938650e+04
4.8500000000000000e-05	-2.1668205419489264e+05	7.9111725538721410e+04
5.2500000000000002e-05	-3.1558726138390059e+05	4.4428597595388419e+04
5.6499999999999998e-05	-3.1891227880106884e+05	7.0088168710301208e+04
6.0999999999999999e-05	-3.7795533359788667e+05	2.3001708763211387e+04
6.6000000000000005e-05	-4.4143049121574470e+05	2.0444466119706023e+04
7.0999999999999991e-05	-6.0690862185151561e+05	5.4034687834737859e+04
7.6500000000000003e-05	-4.0104483329709130e+05	2.8584412455703026e+04
8.2500000000000000e-05	-4.5978424298972212e+05	4.1305206495082923e+04
8.8999999999999995e-05	-4.8883042321159318e+05	3.1971097442559436e+04
9.5999999999999989e-05	-4.9761166788727668e+05	3.9046501770296491e+04
1.0349999999999999e-04	-5.0763606012286188e+05	2.0910901856672510e+04
1.1199999999999997e-04	-5.6590594698041317e+05	3.5452816130585292e+04
1.2099999999999999e-04	-5.4318274498206645e+05	1.8966017207180426e+04
1.3050000000000000e-04	-6.0162907251142641e+05	2.8249947876157854e+04
1.4100000000000001e-04	-5.3705589166199672e+05	3.0552734958142613e+04
1.5249999999999999e-04	-4.8502287935851788e+05	2.7912949578243220e+04
1.6500000000000003e-04	-5.1011005547775025e+05	2.4564660451627809e+04
1.7800000000000002e-04	-6.1704284437194816e+05	2.5061042473129717e+04
1.9200000000000000e-04	-5.5773362517181598e+05	4.0275626206252171e+04
2.0750000000000000e-04	-4.9264258357231901e+05	4.2760093559453300e+04
2.2400000000000000e-04	-5.4990459637384699e+05	3.2128088360787406e+04
2.4200000000000003e-04	-4.6648555559419899e+05	3.1694564572846979e+04
2.6150000000000001e-04	-5.6400544759074657e+05	1.6830512019543206e+04
2.8200000000000002e-04	-5.7217199786197860e+05	1.9594801748323469e+04
3.0450000000000003e-04	-4.9535527288975479e+05	1.4421311373087106e+04
3.2899999999999992e-04	-5.2370318846915668e+05	2.5090492178512348e+04
3.5500000000000001e-04	-4.5223077526148775e+05	1.6392128406428226e+04
3.8350000000000000e-04	-4.0685363658371026e+05	2.1365058258507488e+04
4.1399999999999998e-04	-5.1924544522250426e+05	1.5660334077276089e+04
4.4699999999999997e-04	-4.9467070660543785e+05	2.3689253249550613e+04
4.8299999999999992e-04	-4.2694083276150690e+05	1.4707693335229142e+04
5.2150000000000005e-04	-4.3881455460582813e+05	1.6568730338552316e+04
5.6300000000000002e-04	-4.0493866793503024e+05	1.5116233637703603e+04
6.0749999999999997e-04	-4.1136888499883661e+05	1.5389068534802653e+04
6.5600000000000001e-04	-3.6733303971497534e+05	1.5562431325816824e+04
7.0849999999999982e-04	-3.5048068868056539e+05	1.2015851199806808e+04
7.6500000000000005e-04	-3.3449872897193773e+05	1.2532772322722511e+04
8.2599999999999969e-04	-2.9362657073324930e+05	1.1642756400982331e+04
8.9200000000000011e-04	-2.9362408874632971e+05	1.2786491333875118e+04
9.6299999999999966e-04	-2.6598074783239514e+05	1.0906074919607609e+04
1.0394999999999998e-03	-2.3495954586622174e+05	1.0381062297637513e+04
1.1225000000000000e-03	-2.3136624196840826e+05	1.1075895968142002e+04
1.2120000000000000e-03	-1.8075044512032432e+05	9.1547228080556670e+03
1.3090000000000003e-03	-1.9187329930105814e+05	9.9922930833589089e+03
1.4134999999999998e-03	-1.9028085826643757e+05	1.0541642893289179e+04
1.5259999999999998e-03	-1.3304784957076138e+05	9.0675103806199550e+03
1.6480000000000006e-03	-1.0959516340115429e+05	8.2747725581697960e+03
1.7795000000000005e-03	-9.8290750300706961e+04	8.3528544164603354e+03
1.9215000000000002e-03	-9.8283160762926316e+04	8.2527263705939004e+03
2.0749999999999996e-03	-7.6988792749229775e+04	6.6933832939076110e+03
2.2404999999999999e-03	-7.2536830177217795e+04	6.9387048611793489e+03
2.4190000000000001e-03	-9.0158814688657541e+04	6.8312119277821066e+03
2.6119999999999997e-03	-6.6610859459502870e+04	7.0436151837843299e+03
2.8204999999999997e-03	-1.8207362268403329e+04	6.5542080623921311e+03
3.0455000000000000e-03	-2.7040025610261750e+04	6.0492593302051828e+03
3.2885000000000002e-03	-3.2367352017780900e+04	6.0435675781116188e+03
3.5504999999999998e-03	-2.1931794079806088e+04	5.7685243395832267e+03
3.8339999999999997e-03	-2.7443292413642739e+03	5.2179606548869851e+03
4.1399999999999996e-03	-8.7558367842833159e+03	5.5406235516041006e+03
4.4700000000000000e-03	-6.4874468086618062e+03	5.7545934565646439e+03
4.8205000000000019e-03	-1.3475581646662240e+03	4.7934256355150310e+03
