x		y		e
0.0000000000000000e+00	4.3486227747937267e-01	0.0000000000000000e+00
2.3841857910156250e-01	3.4468941229311399e-02	0.0000000000000000e+00
4.7683715820312500e-01	1.0201835914094287e-02	0.0000000000000000e+00
7.1525573730468750e-01	3.0187183964811005e-02	0.0000000000000000e+00
9.5367431640625000e-01	1.0556314206274032e-02	0.0000000000000000e+00
1.1920928955078125e+00	1.9891189364154210e-02	0.0000000000000000e+00
1.4305114746093750e+00	2.0062179691745514e-02	0.0000000000000000e+00
1.6689300537109375e+00	1.5453829455506447e-02	0.0000000000000000e+00
1.9073486328125000e+00	1.8204503504189160e-02	0.0000000000000000e+00
2.1457672119140625e+00	1.3417921767836330e-02	0.0000000000000000e+00
2.3841857910156250e+00	3.5375545803800930e-02	0.0000000000000000e+00
2.6226043701171875e+00	1.5317850736838461e-02	0.0000000000000000e+00
2.8610229492187500e+00	1.6283783132482865e-02	0.0000000000000000e+00
3.0994415283203125e+00	2.4996754784417138e-02	0.0000000000000000e+00
3.3378601074218750e+00	2.8617586106078077e-02	0.0000000000000000e+00
3.5762786865234375e+00	1.6148736880961734e-02	0.0000000000000000e+00
3.8146972656250000e+00	2.7756065410963884e-02	0.0000000000000000e+00
4.1723251342773438e+00	1.7903834835136766e-02	2.0457813840553361e-03
4.5299530029296875e+00	1.2513726982723019e-02	0.0000000000000000e+00
4.8875808715820312e+00	2.0408160012728153e-02	5.8807057720035133e-05
5.2452087402343750e+00	2.1020469240122203e-02	0.0000000000000000e+00
5.6028366088867188e+00	1.5952715070785297e-02	2.7368759495493009e-03
6.0796737670898438e+00	1.3123013703641908e-02	1.6594225725360547e-05
6.5565109252929688e+00	2.7378816534501055e-02	5.3759787749646940e-03
7.0333480834960938e+00	2.4929278835770907e-02	5.6523335961857048e-03
7.6293945312500000e+00	1.7599940572014840e-02	5.1062862282048906e-03
8.2254409790039062e+00	1.8328016748805645e-02	3.9330946406303975e-03
8.8214874267578125e+00	1.5040400344487739e-02	1.4689015772554217e-03
9.5367431640625000e+00	1.7457694703833310e-02	3.8928549612738993e-03
1.0371208190917969e+01	1.6969635388618114e-02	1.6428744139817396e-03
1.1205673217773438e+01	1.6483908161677257e-02	1.0300861675064548e-03
1.2040138244628906e+01	1.3748532574092611e-02	1.8484703993421404e-03
1.3113021850585938e+01	1.4904952025644796e-02	1.8331356465336101e-03
1.4185905456542969e+01	1.7671948294683042e-02	2.4827379871978374e-03
1.5258789062500000e+01	1.3241391404209690e-02	1.8526721135579810e-03
1.6450881958007812e+01	1.0576773979204684e-02	1.6036075222230933e-03
1.7762184143066406e+01	1.1391342557111273e-02	1.9945457299059824e-03
