f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0048938	0	0.1	0.0027075	2e-06	0.0017481	0	1e-06	0.00073067	2e-06	3.7888e+07	0	1e-06	1.2975e+08
2.3842	0.0059341	0	0.10186	0.0027075	3e-06	0.002896	0	1.0139e-06	0.00074469	3e-06	3.1487e+07	0	1.0139e-06	1.2739e+08
2.6226	0.0051851	0	0.10376	0.0027075	4e-06	0.0041069	0	1.028e-06	0.00075894	4e-06	1.8459e+07	0	1.028e-06	1.2506e+08
2.861	0.0047682	0	0.10569	0.0027075	5e-06	0.0053547	0	1.0424e-06	0.00077345	5e-06	1.348e+07	0	1.0424e-06	1.2277e+08
3.0994	0.0055376	0	0.10765	0.0027075	6e-06	0.0066294	0	1.0569e-06	0.00078821	6e-06	1.0321e+07	0	1.0569e-06	1.2051e+08
3.3379	0.0060941	0	0.10966	0.0027075	7e-06	0.0079248	0	1.0716e-06	0.00080323	7e-06	8.0279e+06	0	1.0716e-06	1.1829e+08
3.5763	0.0073026	0	0.1117	0.0027075	8e-06	0.0092363	0	1.0865e-06	0.00081851	8e-06	6.4358e+06	0	1.0865e-06	1.1611e+08
3.8147	0.009631	0	0.11378	0.0027075	9e-06	0.010561	0	1.1016e-06	0.00083405	9e-06	5.3263e+06	0	1.1016e-06	1.1396e+08
4.1723	0.0034426	0.0006609	0.11589	0.0027075	1e-05	0.011896	0	1.117e-06	0.00084986	1e-05	4.2514e+06	0	1.117e-06	1.1184e+08
4.53	0.0045082	0	0.11805	0.0027076	1.1e-05	0.013239	0	1.1325e-06	0.00086595	1.1e-05	3.8999e+06	0	1.1325e-06	1.0976e+08
4.8876	0.0065013	0.00084279	0.12025	0.0027076	1.2e-05	0.01459	0	1.1483e-06	0.00088232	1.2e-05	3.0888e+06	0	1.1483e-06	1.0772e+08
5.2452	0.0061977	0	0.12249	0.0027076	1.3e-05	0.015948	0	1.1643e-06	0.00089897	1.3e-05	2.9674e+06	0	1.1643e-06	1.057e+08
5.6028	0.0060954	0.0003765	0.12477	0.0027076	1.4e-05	0.017311	0	1.1805e-06	0.0009159	1.4e-05	2.4389e+06	0	1.1805e-06	1.0372e+08
6.0797	0.0070433	0.0019017	0.12709	0.0027076	1.5e-05	0.018679	0	1.197e-06	0.00093313	1.5e-05	1.8691e+06	0	1.197e-06	1.0178e+08
6.5565	0.0081873	0.00046362	0.12945	0.0027076	1.65e-05	0.020739	0.00068768	1.2136e-06	0.00095065	1.65e-05	1.6727e+06	8073.6	1.2136e-06	9.9862e+07
7.0333	0.0060327	0.00030384	0.13186	0.0027076	1.8e-05	0.022806	0	1.2305e-06	0.00096848	1.8e-05	1.3907e+06	0	1.2305e-06	9.798e+07
7.6294	0.0047301	0.00024441	0.13432	0.0027076	1.9e-05	0.024187	0	1.2477e-06	0.00098661	1.9e-05	1.2085e+06	0	1.2477e-06	9.6128e+07
8.2254	0.0056375	0.0014113	0.13682	0.0027076	2.05e-05	0.026264	0.00069297	1.265e-06	0.001005	2.05e-05	9.2383e+05	93512	1.265e-06	9.4308e+07
8.8215	0.0046751	0.00095348	0.13936	0.0027076	2.25e-05	0.029039	0.00069448	1.2826e-06	0.0010238	2.25e-05	6.6069e+05	25190	1.2826e-06	9.2519e+07
9.5367	0.0052194	0.0010916	0.14196	0.0027077	2.45e-05	0.031819	0.00069547	1.3005e-06	0.0010429	2.45e-05	4.2356e+05	72111	1.3005e-06	9.076e+07
10.371	0.0045209	0.00069433	0.1446	0.0027077	2.65e-05	0.034603	0.0006962	1.3186e-06	0.0010623	2.65e-05	3.7712e+05	1.4489e+05	1.3186e-06	8.9031e+07
11.206	0.0053373	0.00041026	0.14729	0.0027077	2.85e-05	0.037389	0.00069715	1.337e-06	0.001082	2.85e-05	3.9906e+05	36933	1.337e-06	8.7331e+07
12.04	0.0050515	0.00015358	0.15003	0.0027077	3.05e-05	0.040179	0.00069775	1.3556e-06	0.0011021	3.05e-05	2.3512e+05	3952.7	1.3556e-06	8.5661e+07
13.113	0.0044342	0.00030727	0.15282	0.0027077	3.3e-05	0.043669	0.00080594	1.3745e-06	0.0011225	3.3e-05	27450	66434	1.3745e-06	8.4019e+07
14.186	0.0051474	0.00067285	0.15567	0.0027077	3.55e-05	0.047159	0.00069752	1.3936e-06	0.0011432	3.55e-05	1.9443e+05	3.5134e+05	1.3936e-06	8.2406e+07
15.259	0.0053756	0.00088843	0.15856	0.0027077	3.8e-05	0.050647	0.0008055	1.413e-06	0.0011643	3.8e-05	69341	18709	1.413e-06	8.082e+07
16.451	0.0043435	0.00026759	0.16151	0.0027077	4.1e-05	0.054831	0.00080513	1.4327e-06	0.0011858	4.1e-05	1.6593e+05	29976	1.4327e-06	7.9262e+07
17.762	0.004112	0.00065666	0.16452	0.0027077	4.45e-05	0.05971	0.00089937	1.4527e-06	0.0012076	4.45e-05	2.4071e+05	69060	1.4527e-06	7.7732e+07
19.193	0.0047248	0.0002428	0.16758	0.0027078	4.85e-05	0.065279	0.00089825	1.4729e-06	0.0012298	4.85e-05	2.1928e+05	96810	1.4729e-06	7.6228e+07
20.742	0.0036844	0.00032646	0.1707	0.0027078	5.25e-05	0.07084	0.0008965	1.4934e-06	0.0012523	5.25e-05	3.7957e+05	26610	1.4934e-06	7.4751e+07
22.411	0.0037751	0.00050541	0.17388	0.0027078	5.65e-05	0.076389	0.00089418	1.5142e-06	0.0012753	5.65e-05	5.0404e+05	11984	1.5142e-06	7.33e+07
24.199	0.0046016	0.00064697	0.17711	0.0027078	6.1e-05	0.082613	0.0009768	1.5353e-06	0.0012986	6.1e-05	4.0905e+05	33749	1.5353e-06	7.1874e+07
26.107	0.0035291	0.00040724	0.18041	0.0027078	6.6e-05	0.089508	0.00097339	1.5567e-06	0.0013223	6.6e-05	5.4175e+05	31197	1.5567e-06	7.0474e+07
28.133	0.0039099	0.00044965	0.18377	0.0027078	7.1e-05	0.096377	0.00096949	1.5783e-06	0.0013464	7.1e-05	5.2522e+05	67625	1.5783e-06	6.9099e+07
30.398	0.0032843	0.00015389	0.18719	0.0027078	7.65e-05	0.1039	0.0010427	1.6003e-06	0.0013709	7.65e-05	4.9451e+05	27406	1.6003e-06	6.7748e+07
32.902	0.0031916	0.00032158	0.19067	0.0027078	8.25e-05	0.11208	0.0010385	1.6226e-06	0.0013958	8.25e-05	4.6791e+05	55745	1.6226e-06	6.6422e+07
35.524	0.0030855	0.00026842	0.19422	0.0027079	8.9e-05	0.12089	0.0011037	1.6452e-06	0.0014211	8.9e-05	7.2206e+05	27661	1.6452e-06	6.5119e+07
38.266	0.002356	0.00018782	0.19783	0.0027079	9.6e-05	0.13032	0.0010955	1.6681e-06	0.0014469	9.6e-05	7.3301e+05	42449	1.6681e-06	6.384e+07
41.366	0.0030442	0.00015653	0.20151	0.0027079	0.0001035	0.14034	0.0011531	1.6913e-06	0.0014731	0.0001035	6.3932e+05	13992	1.6913e-06	6.2584e+07
44.703	0.0028793	0.00022407	0.20526	0.0027079	0.000112	0.15161	0.0012058	1.7149e-06	0.0014997	0.000112	6.601e+05	40214	1.7149e-06	6.1351e+07
48.28	0.0026979	0.00024894	0.20908	0.0027079	0.000121	0.16344	0.0011941	1.7388e-06	0.0015267	0.000121	7.2044e+05	25624	1.7388e-06	6.014e+07
52.094	0.0022993	0.00017887	0.21297	0.0027079	0.0001305	0.1758	0.0012396	1.763e-06	0.0015542	0.0001305	6.3815e+05	29368	1.763e-06	5.8952e+07
56.267	0.0024669	0.0001886	0.21694	0.0027079	0.000141	0.18933	0.0012817	1.7875e-06	0.0015822	0.000141	6.5889e+05	19025	1.7875e-06	5.7785e+07
60.797	0.0024989	0.00017215	0.22098	0.0027079	0.0001525	0.20397	0.0013163	1.8124e-06	0.0016106	0.0001525	7.5037e+05	34211	1.8124e-06	5.664e+07
65.565	0.0023144	0.00012089	0.22509	0.002708	0.000165	0.21967	0.0013465	1.8377e-06	0.0016395	0.000165	7.1714e+05	25370	1.8377e-06	5.5516e+07
70.81	0.002164	0.00014297	0.22928	0.002708	0.000178	0.23575	0.0013271	1.8632e-06	0.0016688	0.000178	6.7613e+05	19339	1.8632e-06	5.4412e+07
76.532	0.0022179	0.00012188	0.23354	0.002708	0.000192	0.25282	0.0013962	1.8892e-06	0.0016987	0.000192	6.3938e+05	47813	1.8892e-06	5.3329e+07
82.612	0.0020047	9.9236e-05	0.23789	0.002708	0.0002075	0.27142	0.0014182	1.9155e-06	0.001729	0.0002075	5.8931e+05	26759	1.9155e-06	5.2266e+07
89.169	0.0019424	0.00011005	0.24232	0.002708	0.000224	0.29092	0.001436	1.9422e-06	0.0017598	0.000224	5.492e+05	21971	1.9422e-06	5.1223e+07
96.321	0.0019191	0.00010106	0.24683	0.002708	0.000242	0.31185	0.0014885	1.9692e-06	0.0017911	0.000242	5.5631e+05	29688	1.9692e-06	5.0199e+07
103.95	0.0017789	8.2104e-05	0.25142	0.002708	0.0002615	0.33411	0.0014957	1.9966e-06	0.001823	0.0002615	5.8256e+05	26022	1.9966e-06	4.9194e+07
112.3	0.0017844	9.1148e-05	0.2561	0.0027081	0.000282	0.35703	0.0014972	2.0244e-06	0.0018553	0.000282	6.0316e+05	26344	2.0244e-06	4.8208e+07
121.36	0.0015386	8.3912e-05	0.26087	0.0027081	0.0003045	0.3816	0.0015575	2.0526e-06	0.0018882	0.0003045	5.5489e+05	28966	2.0526e-06	4.7241e+07
131.01	0.0014039	5.0466e-05	0.26572	0.0027081	0.000329	0.40771	0.0015471	2.0812e-06	0.0019216	0.000329	6.2235e+05	23530	2.0812e-06	4.6292e+07
141.38	0.0013576	6.7012e-05	0.27067	0.0027081	0.000355	0.43464	0.0015614	2.1102e-06	0.0019556	0.000355	5.1338e+05	20108	2.1102e-06	4.5361e+07
152.59	0.001441	5.7784e-05	0.2757	0.0027081	0.0003835	0.46334	0.0015949	2.1396e-06	0.0019901	0.0003835	5.2727e+05	14652	2.1396e-06	4.4447e+07
164.75	0.0012355	4.9383e-05	0.28083	0.0027081	0.000414	0.49308	0.0015642	2.1694e-06	0.0020251	0.000414	6.0199e+05	13267	2.1694e-06	4.3551e+07
177.98	0.0012246	4.2634e-05	0.28606	0.0027081	0.000447	0.52404	0.001593	2.1996e-06	0.0020608	0.000447	5.6031e+05	20973	2.1996e-06	4.2672e+07
192.17	0.0010888	3.5928e-05	0.29138	0.0027082	0.000483	0.55642	0.0015658	2.2302e-06	0.002097	0.000483	5.4735e+05	14390	2.2302e-06	4.1809e+07
207.42	0.0010406	4.0382e-05	0.29681	0.0027082	0.0005215	0.58952	0.0015554	2.2613e-06	0.0021338	0.0005215	4.1578e+05	20300	2.2613e-06	4.0963e+07
223.99	0.00095485	3.6608e-05	0.30233	0.0027082	0.000563	0.6237	0.0015418	2.2928e-06	0.0021712	0.000563	5.0017e+05	15168	2.2928e-06	4.0133e+07
241.88	0.00084475	3.0698e-05	0.30796	0.0027082	0.0006075	0.65854	0.0015093	2.3247e-06	0.0022091	0.0006075	4.2692e+05	16066	2.3247e-06	3.9319e+07
261.19	0.00077116	2.655e-05	0.31369	0.0027082	0.000656	0.69455	0.0015049	2.3571e-06	0.0022477	0.000656	4.1692e+05	14882	2.3571e-06	3.852e+07
282.05	0.0006603	2.0011e-05	0.31952	0.0027082	0.0007085	0.73132	0.0014531	2.3899e-06	0.002287	0.0007085	3.9537e+05	15020	2.3899e-06	3.7737e+07
304.58	0.0005943	1.6616e-05	0.32547	0.0027083	0.000765	0.76852	0.0014317	2.4232e-06	0.0023268	0.000765	3.0668e+05	12886	2.4232e-06	3.6969e+07
328.9	0.00054458	1.3826e-05	0.33153	0.0027083	0.000826	0.8064	0.0013891	2.4569e-06	0.0023673	0.000826	3.2299e+05	13051	2.4569e-06	3.6215e+07
355.12	0.00046878	1.1977e-05	0.3377	0.0027083	0.000892	0.84467	0.0013493	2.4911e-06	0.0024084	0.000892	3.3547e+05	11026	2.4911e-06	3.5477e+07
383.38	0.0004366	1.1494e-05	0.34398	0.0027083	0.000963	0.88265	0.0012716	2.5258e-06	0.0024502	0.000963	2.8996e+05	15457	2.5258e-06	3.4752e+07
413.89	0.00037698	8.8829e-06	0.35038	0.0027083	0.0010395	0.92024	0.0012267	2.561e-06	0.0024927	0.0010395	2.6659e+05	11153	2.561e-06	3.4041e+07
446.92	0.00033447	7.5272e-06	0.3569	0.0027083	0.0011225	0.95759	0.0011553	2.5967e-06	0.0025358	0.0011225	2.2865e+05	13377	2.5967e-06	3.3345e+07
482.68	0.00030428	6.9948e-06	0.36355	0.0027084	0.001212	0.99429	0.0010972	2.6328e-06	0.0025796	0.001212	2.1168e+05	10453	2.6328e-06	3.2661e+07
521.18	0.00025224	5.7252e-06	0.37031	0.0027084	0.001309	1.0302	0.0010163	2.6695e-06	0.0026242	0.001309	2.4787e+05	10204	2.6695e-06	3.1992e+07
562.67	0.00022426	4.7093e-06	0.3772	0.0027084	0.0014135	1.064	0.00090968	2.7067e-06	0.0026694	0.0014135	1.855e+05	10713	2.7067e-06	3.1335e+07
607.61	0.00019032	4.0898e-06	0.38422	0.0027084	0.001526	1.0955	0.00081794	2.7443e-06	0.0027153	0.001526	1.3784e+05	11558	2.7443e-06	3.0691e+07
656.13	0.00016578	3.5267e-06	0.39137	0.0027084	0.001648	1.1255	0.00075296	2.7826e-06	0.002762	0.001648	1.2121e+05	10053	2.7826e-06	3.0059e+07
708.46	0.00014014	3.0892e-06	0.39866	0.0027084	0.0017795	1.1541	0.00068865	2.8213e-06	0.0028094	0.0017795	1.019e+05	8380	2.8213e-06	2.944e+07
764.97	0.00012263	2.2487e-06	0.40608	0.0027085	0.0019215	1.181	0.0006243	2.8606e-06	0.0028576	0.0019215	77675	8634.4	2.8606e-06	2.8833e+07
826	0.00010309	1.8183e-06	0.41363	0.0027085	0.002075	1.207	0.00059219	2.9004e-06	0.0029065	0.002075	57297	8228.7	2.9004e-06	2.8238e+07
891.92	9.2461e-05	1.5746e-06	0.42133	0.0027085	0.0022405	1.2318	0.00052335	2.9408e-06	0.0029562	0.0022405	66005	8001.6	2.9408e-06	2.7654e+07
963.09	8.2034e-05	1.4163e-06	0.42917	0.0027085	0.002419	1.2545	0.00046647	2.9818e-06	0.0030067	0.002419	57976	7357.5	2.9818e-06	2.7082e+07
1039.9	6.9535e-05	1.1906e-06	0.43716	0.0027085	0.002612	1.2751	0.00039635	3.0233e-06	0.003058	0.002612	49813	7842	3.0233e-06	2.6522e+07
1122.8	5.9185e-05	8.9787e-07	0.4453	0.0027085	0.0028205	1.293	0.00032283	3.0654e-06	0.0031101	0.0028205	50726	6703.1	3.0654e-06	2.5972e+07
1212.5	5.101e-05	7.9074e-07	0.45358	0.0027086	0.0030455	1.3078	0.00025698	3.1081e-06	0.003163	0.0030455	20520	7500.7	3.1081e-06	2.5433e+07
1309.2	4.3695e-05	6.463e-07	0.46202	0.0027086	0.0032885	1.321	0.00023038	3.1514e-06	0.0032167	0.0032885	13890	6753.7	3.1514e-06	2.4905e+07
1413.6	3.6422e-05	5.0776e-07	0.47062	0.0027086	0.0035505	1.3324	0.00016403	3.1952e-06	0.0032713	0.0035505	37186	5936.5	3.1952e-06	2.4387e+07
1526.4	3.2007e-05	4.2882e-07	0.47938	0.0027086	0.003834	1.3404	0.0001263	3.2397e-06	0.0033267	0.003834	5408.9	5951	3.2397e-06	2.388e+07
1648.1	2.7137e-05	3.2924e-07	0.4883	0.0027086	0.00414	1.3485	0.00014956	3.2849e-06	0.003383	0.00414	7234.1	5588.7	3.2849e-06	2.3382e+07
1779.6	2.3452e-05	2.8528e-07	0.49739	0.0027087	0.00447	1.358	0.00015171	3.3306e-06	0.0034402	0.00447	6310.6	6180.5	3.3306e-06	2.2895e+07
1921.5	1.999e-05	2.3173e-07	0.50665	0.0027087	0.0048205	1.3685	0.00016028	3.377e-06	0.0034983	0.0048205	9689.2	5541.6	3.377e-06	2.2417e+07
2074.8	1.6822e-05	1.9481e-07	0.51607	0.0027087	0	0	0	3.424e-06	0.0035573	0	0	0	3.424e-06	2.1948e+07
