f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.002111	0	0.1	0.0021418	2e-06	0.0016832	0	1e-06	0.00067354	2e-06	4.7273e+07	0	1e-06	1.3831e+08
2.3842	0.003022	0	0.10186	0.0021418	3e-06	0.0028158	0	1.0139e-06	0.00068678	3e-06	2.9136e+07	0	1.0139e-06	1.3589e+08
2.6226	0.0035049	0	0.10376	0.0021418	4e-06	0.0040066	0	1.028e-06	0.00070026	4e-06	1.8518e+07	0	1.028e-06	1.3351e+08
2.861	0.003928	0	0.10569	0.0021418	5e-06	0.0052345	0	1.0424e-06	0.00071398	5e-06	1.3204e+07	0	1.0424e-06	1.3116e+08
3.0994	0.003246	0	0.10765	0.0021418	6e-06	0.0064888	0	1.0569e-06	0.00072794	6e-06	1.0154e+07	0	1.0569e-06	1.2885e+08
3.3379	0.0041471	0	0.10966	0.0021418	7e-06	0.0077634	0	1.0716e-06	0.00074216	7e-06	7.9379e+06	0	1.0716e-06	1.2657e+08
3.5763	0.0037976	0	0.1117	0.0021418	8e-06	0.0090538	0	1.0865e-06	0.00075663	8e-06	6.4686e+06	0	1.0865e-06	1.2433e+08
3.8147	0.0034044	0	0.11378	0.0021418	9e-06	0.010357	0	1.1016e-06	0.00077136	9e-06	5.3572e+06	0	1.1016e-06	1.2212e+08
4.1723	0.0042839	0.00069934	0.11589	0.0021418	1e-05	0.011671	0	1.117e-06	0.00078635	1e-05	4.3702e+06	0	1.117e-06	1.1994e+08
4.53	0.0039568	0	0.11805	0.0021418	1.1e-05	0.012994	0	1.1325e-06	0.0008016	1.1e-05	3.7515e+06	0	1.1325e-06	1.1779e+08
4.8876	0.0035985	0.0010046	0.12025	0.0021419	1.2e-05	0.014325	0	1.1483e-06	0.00081713	1.2e-05	2.8528e+06	0	1.1483e-06	1.1568e+08
5.2452	0.0052123	0	0.12249	0.0021419	1.3e-05	0.015661	0	1.1643e-06	0.00083293	1.3e-05	2.6999e+06	0	1.1643e-06	1.136e+08
5.6028	0.0032294	0.00058489	0.12477	0.0021419	1.4e-05	0.017002	0	1.1805e-06	0.00084902	1.4e-05	2.2057e+06	0	1.1805e-06	1.1155e+08
6.0797	0.0032062	0.00053941	0.12709	0.0021419	1.5e-05	0.018348	0	1.197e-06	0.00086538	1.5e-05	1.9026e+06	0	1.197e-06	1.0953e+08
6.5565	0.0032698	0.00061485	0.12945	0.0021419	1.65e-05	0.020374	0.0006765	1.2136e-06	0.00088204	1.65e-05	1.6029e+06	49104	1.2136e-06	1.0754e+08
7.0333	0.0053837	0.00025091	0.13186	0.0021419	1.8e-05	0.022407	0	1.2305e-06	0.00089898	1.8e-05	1.5121e+06	0	1.2305e-06	1.0558e+08
