f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0038642	0	0.1	0.0023591	2e-06	0.0015828	0	1e-06	0.00059847	2e-06	4.769e+07	0	1e-06	1.3244e+08
2.3842	0.0018025	0	0.10186	0.0023591	3e-06	0.0026554	0	1.0139e-06	0.00061039	3e-06	2.7459e+07	0	1.0139e-06	1.3018e+08
2.6226	0.0036938	0	0.10376	0.0023591	4e-06	0.003783	0	1.028e-06	0.00062252	4e-06	1.7787e+07	0	1.028e-06	1.2796e+08
2.861	0.0022798	0	0.10569	0.0023591	5e-06	0.0049461	0	1.0424e-06	0.00063488	5e-06	1.2661e+07	0	1.0424e-06	1.2577e+08
3.0994	0.0031125	0	0.10765	0.0023592	6e-06	0.0061345	0	1.0569e-06	0.00064747	6e-06	9.5795e+06	0	1.0569e-06	1.2361e+08
3.3379	0.0035039	0	0.10966	0.0023592	7e-06	0.0073421	0	1.0716e-06	0.00066028	7e-06	7.4463e+06	0	1.0716e-06	1.2148e+08
3.5763	0.0042667	0	0.1117	0.0023592	8e-06	0.0085646	0	1.0865e-06	0.00067332	8e-06	5.8955e+06	0	1.0865e-06	1.1938e+08
3.8147	0.0022121	0	0.11378	0.0023592	9e-06	0.0097989	0	1.1016e-06	0.0006866	9e-06	4.8326e+06	0	1.1016e-06	1.173e+08
4.1723	0.0035913	0.00085411	0.11589	0.0023592	1e-05	0.011043	0	1.117e-06	0.00070012	1e-05	3.9324e+06	0	1.117e-06	1.1526e+08
4.53	0.0053645	0	0.11805	0.0023592	1.1e-05	0.012295	0	1.1325e-06	0.00071389	1.1e-05	3.6158e+06	0	1.1325e-06	1.1325e+08
4.8876	0.003348	2.7134e-05	0.12025	0.0023592	1.2e-05	0.013554	0	1.1483e-06	0.0007279	1.2e-05	2.7092e+06	0	1.1483e-06	1.1126e+08
5.2452	0.0021866	0	0.12249	0.0023592	1.3e-05	0.014818	0	1.1643e-06	0.00074216	1.3e-05	2.6369e+06	0	1.1643e-06	1.0931e+08
5.6028	0.0027794	0.00057234	0.12477	0.0023592	1.4e-05	0.016088	0	1.1805e-06	0.00075668	1.4e-05	2.1675e+06	0	1.1805e-06	1.0738e+08
6.0797	0.0025881	0.00029856	0.12709	0.0023592	1.5e-05	0.017362	0	1.197e-06	0.00077146	1.5e-05	1.9238e+06	0	1.197e-06	1.0548e+08
6.5565	0.0034312	0.00075252	0.12945	0.0023593	1.65e-05	0.01928	0.00064065	1.2136e-06	0.0007865	1.65e-05	1.6221e+06	68283	1.2136e-06	1.0361e+08
7.0333	0.0017808	0.00029077	0.13186	0.0023593	1.8e-05	0.021206	0	1.2305e-06	0.00080181	1.8e-05	1.5203e+06	0	1.2305e-06	1.0177e+08
7.6294	0.0032876	0.00053182	0.13432	0.0023593	1.9e-05	0.022493	0	1.2477e-06	0.00081739	1.9e-05	1.3561e+06	0	1.2477e-06	9.9954e+07
8.2254	0.0033777	0.00033989	0.13682	0.0023593	2.05e-05	0.02443	0.00064639	1.265e-06	0.00083325	2.05e-05	1.2245e+06	85478	1.265e-06	9.8165e+07
8.8215	0.0029282	0.00025845	0.13936	0.0023593	2.25e-05	0.027019	0.00064852	1.2826e-06	0.00084939	2.25e-05	9.3476e+05	63769	1.2826e-06	9.6404e+07
9.5367	0.0032676	0.00075154	0.14196	0.0023593	2.45e-05	0.029617	0.00064999	1.3005e-06	0.00086582	2.45e-05	6.8169e+05	87785	1.3005e-06	9.4669e+07
10.371	0.0030314	0.0001953	0.1446	0.0023593	2.65e-05	0.03222	0.00065134	1.3186e-06	0.00088254	2.65e-05	5.7562e+05	2165.3	1.3186e-06	9.296e+07
11.206	0.0024654	0.00037693	0.14729	0.0023593	2.85e-05	0.034827	0.00065237	1.337e-06	0.00089955	2.85e-05	4.1453e+05	40789	1.337e-06	9.1278e+07
12.04	0.0030184	0.00049249	0.15003	0.0023593	3.05e-05	0.037438	0.0006531	1.3556e-06	0.00091686	3.05e-05	3.455e+05	11202	1.3556e-06	8.9621e+07
13.113	0.0031871	0.00047735	0.15282	0.0023594	3.3e-05	0.040705	0.00075485	1.3745e-06	0.00093448	3.3e-05	2.7621e+05	78753	1.3745e-06	8.7991e+07
14.186	0.0033202	0.00019267	0.15567	0.0023594	3.55e-05	0.043976	0.00065406	1.3936e-06	0.00095241	3.55e-05	92185	2.8637e+05	1.3936e-06	8.6385e+07
15.259	0.0025738	0.00031711	0.15856	0.0023594	3.8e-05	0.047247	0.00075568	1.413e-06	0.00097065	3.8e-05	36516	30274	1.413e-06	8.4805e+07
16.451	0.0026827	0.0001891	0.16151	0.0023594	4.1e-05	0.051174	0.00075554	1.4327e-06	0.00098921	4.1e-05	11780	51309	1.4327e-06	8.3249e+07
17.762	0.0025696	0.00036897	0.16452	0.0023594	4.45e-05	0.055754	0.0008446	1.4527e-06	0.0010081	4.45e-05	97046	38561	1.4527e-06	8.1718e+07
19.193	0.0034443	0.00039732	0.16758	0.0023594	4.85e-05	0.060986	0.00084423	1.4729e-06	0.0010273	4.85e-05	80043	88049	1.4729e-06	8.0212e+07
20.742	0.0024498	0.00029291	0.1707	0.0023594	5.25e-05	0.066215	0.0008433	1.4934e-06	0.0010469	5.25e-05	2.2798e+05	11278	1.4934e-06	7.8729e+07
22.411	0.002721	0.00023777	0.17388	0.0023594	5.65e-05	0.071437	0.0008418	1.5142e-06	0.0010667	5.65e-05	3.3375e+05	21324	1.5142e-06	7.7271e+07
24.199	0.0028796	0.00044815	0.17711	0.0023595	6.1e-05	0.077299	0.00092023	1.5353e-06	0.001087	6.1e-05	3.5711e+05	49224	1.5353e-06	7.5835e+07
26.107	0.002993	0.00033387	0.18041	0.0023595	6.6e-05	0.083795	0.00091724	1.5567e-06	0.0011076	6.6e-05	4.1276e+05	27654	1.5567e-06	7.4423e+07
28.133	0.0024219	0.00021896	0.18377	0.0023595	7.1e-05	0.090271	0.00091431	1.5783e-06	0.0011285	7.1e-05	4.709e+05	81446	1.5783e-06	7.3034e+07
30.398	0.0028272	0.00020863	0.18719	0.0023595	7.65e-05	0.097366	0.00098314	1.6003e-06	0.0011498	7.65e-05	4.9506e+05	28998	1.6003e-06	7.1668e+07
32.902	0.0027369	0.00021745	0.19067	0.0023595	8.25e-05	0.10507	0.00097862	1.6226e-06	0.0011715	8.25e-05	5.1255e+05	63344	1.6226e-06	7.0324e+07
35.524	0.0024485	0.00025991	0.19422	0.0023595	8.9e-05	0.11338	0.0010407	1.6452e-06	0.0011935	8.9e-05	5.5728e+05	36144	1.6452e-06	6.9002e+07
38.266	0.0024653	0.00017269	0.19783	0.0023595	9.6e-05	0.12227	0.0010342	1.6681e-06	0.0012159	9.6e-05	4.991e+05	41431	1.6681e-06	6.7703e+07
41.366	0.0022848	0.00019737	0.20151	0.0023595	0.0001035	0.13174	0.0010906	1.6913e-06	0.0012387	0.0001035	5.0859e+05	18675	1.6913e-06	6.6424e+07
44.703	0.0023041	0.00017655	0.20526	0.0023596	0.000112	0.14241	0.0011422	1.7149e-06	0.0012619	0.000112	5.0341e+05	25148	1.7149e-06	6.5167e+07
48.28	0.0026816	0.00023355	0.20908	0.0023596	0.000121	0.15363	0.0011337	1.7388e-06	0.0012855	0.000121	5.1193e+05	43442	1.7388e-06	6.3932e+07
52.094	0.0020751	0.00013773	0.21297	0.0023596	0.0001305	0.16538	0.0011788	1.763e-06	0.0013095	0.0001305	5.6341e+05	25920	1.763e-06	6.2717e+07
56.267	0.002276	0.00012126	0.21694	0.0023596	0.000141	0.17825	0.0012207	1.7875e-06	0.0013339	0.000141	4.5353e+05	38494	1.7875e-06	6.1522e+07
60.797	0.0022144	0.00014087	0.22098	0.0023596	0.0001525	0.19222	0.0012586	1.8124e-06	0.0013587	0.0001525	5.3135e+05	15893	1.8124e-06	6.0348e+07
65.565	0.0022012	0.00013814	0.22509	0.0023596	0.000165	0.20726	0.0012917	1.8377e-06	0.001384	0.000165	6.0219e+05	21243	1.8377e-06	5.9194e+07
70.81	0.0021846	0.00014355	0.22928	0.0023596	0.000178	0.2227	0.0012753	1.8632e-06	0.0014097	0.000178	5.3071e+05	24052	1.8632e-06	5.806e+07
76.532	0.002144	0.00016384	0.23354	0.0023596	0.000192	0.23912	0.0013462	1.8892e-06	0.0014358	0.000192	4.9646e+05	27931	1.8892e-06	5.6945e+07
82.612	0.0020166	6.9775e-05	0.23789	0.0023597	0.0002075	0.25707	0.0013683	1.9155e-06	0.0014623	0.0002075	5.7678e+05	19773	1.9155e-06	5.5849e+07
89.169	0.0018982	0.00010259	0.24232	0.0023597	0.000224	0.27588	0.0013846	1.9422e-06	0.0014893	0.000224	5.7979e+05	20366	1.9422e-06	5.4772e+07
96.321	0.0019199	9.1663e-05	0.24683	0.0023597	0.000242	0.29605	0.0014344	1.9692e-06	0.0015168	0.000242	5.1325e+05	33631	1.9692e-06	5.3714e+07
103.95	0.0019344	8.6851e-05	0.25142	0.0023597	0.0002615	0.31751	0.0014424	1.9966e-06	0.0015447	0.0002615	5.5359e+05	25320	1.9966e-06	5.2675e+07
112.3	0.0018647	0.00010122	0.2561	0.0023597	0.000282	0.33962	0.0014446	2.0244e-06	0.0015731	0.000282	5.673e+05	27724	2.0244e-06	5.1654e+07
121.36	0.001705	8.4187e-05	0.26087	0.0023597	0.0003045	0.36334	0.0015041	2.0526e-06	0.0016019	0.0003045	5.3506e+05	23799	2.0526e-06	5.065e+07
131.01	0.001617	7.2794e-05	0.26572	0.0023598	0.000329	0.38855	0.0014958	2.0812e-06	0.0016313	0.000329	5.1851e+05	19082	2.0812e-06	4.9664e+07
141.38	0.0014937	7.2806e-05	0.27067	0.0023598	0.000355	0.41463	0.0015139	2.1102e-06	0.0016611	0.000355	5.0918e+05	26096	2.1102e-06	4.8696e+07
152.59	0.0014201	5.4339e-05	0.2757	0.0023598	0.0003835	0.44243	0.0015436	2.1396e-06	0.0016914	0.0003835	5.1797e+05	18390	2.1396e-06	4.7745e+07
164.75	0.001223	4.8874e-05	0.28083	0.0023598	0.000414	0.47125	0.0015175	2.1694e-06	0.0017223	0.000414	5.2592e+05	11125	2.1694e-06	4.6811e+07
177.98	0.0012164	5.4245e-05	0.28606	0.0023598	0.000447	0.50134	0.0015528	2.1996e-06	0.0017536	0.000447	4.4837e+05	19519	2.1996e-06	4.5893e+07
192.17	0.0010773	4.3187e-05	0.29138	0.0023598	0.000483	0.53303	0.0015383	2.2302e-06	0.0017855	0.000483	4.4884e+05	12686	2.2302e-06	4.4992e+07
207.42	0.0010175	3.2465e-05	0.29681	0.0023598	0.0005215	0.56564	0.001534	2.2613e-06	0.0018179	0.0005215	4.4645e+05	16589	2.2613e-06	4.4107e+07
223.99	0.00089812	3.3301e-05	0.30233	0.0023599	0.000563	0.5993	0.0015167	2.2928e-06	0.0018509	0.000563	4.4982e+05	15884	2.2928e-06	4.3238e+07
241.88	0.0008188	2.5932e-05	0.30796	0.0023599	0.0006075	0.63367	0.0014906	2.3247e-06	0.0018844	0.0006075	4.3891e+05	17448	2.3247e-06	4.2385e+07
