f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0076753	0	0.1	0.0026863	2e-06	0.001593	0	1e-06	0.00063259	2e-06	4.2285e+07	0	1e-06	1.249e+08
2.3842	0.0060704	0	0.10186	0.0026863	3e-06	0.0026576	0	1.0139e-06	0.00064494	3e-06	2.7812e+07	0	1.0139e-06	1.2269e+08
2.6226	0.0037764	0	0.10376	0.0026863	4e-06	0.0037778	0	1.028e-06	0.00065751	4e-06	1.7471e+07	0	1.028e-06	1.2051e+08
2.861	0.0088307	0	0.10569	0.0026863	5e-06	0.004933	0	1.0424e-06	0.0006703	5e-06	1.2418e+07	0	1.0424e-06	1.1837e+08
3.0994	0.0042825	0	0.10765	0.0026863	6e-06	0.006113	0	1.0569e-06	0.00068333	6e-06	9.3732e+06	0	1.0569e-06	1.1626e+08
3.3379	0.0061048	0	0.10966	0.0026863	7e-06	0.0073117	0	1.0716e-06	0.00069658	7e-06	7.3054e+06	0	1.0716e-06	1.1418e+08
3.5763	0.007563	0	0.1117	0.0026863	8e-06	0.0085251	0	1.0865e-06	0.00071007	8e-06	6.0484e+06	0	1.0865e-06	1.1213e+08
3.8147	0.0070841	0	0.11378	0.0026863	9e-06	0.0097505	0	1.1016e-06	0.0007238	9e-06	4.9049e+06	0	1.1016e-06	1.1011e+08
4.1723	0.0078503	2.8765e-05	0.11589	0.0026863	1e-05	0.010986	0	1.117e-06	0.00073777	1e-05	3.8554e+06	0	1.117e-06	1.0813e+08
4.53	0.0061781	0	0.11805	0.0026864	1.1e-05	0.012229	0	1.1325e-06	0.00075199	1.1e-05	3.4297e+06	0	1.1325e-06	1.0617e+08
4.8876	0.0053468	0.00058548	0.12025	0.0026864	1.2e-05	0.013479	0	1.1483e-06	0.00076646	1.2e-05	2.6036e+06	0	1.1483e-06	1.0424e+08
5.2452	0.0057385	0	0.12249	0.0026864	1.3e-05	0.014734	0	1.1643e-06	0.00078118	1.3e-05	2.4673e+06	0	1.1643e-06	1.0235e+08
5.6028	0.0068239	0.00044756	0.12477	0.0026864	1.4e-05	0.015994	0	1.1805e-06	0.00079616	1.4e-05	2.2325e+06	0	1.1805e-06	1.0048e+08
6.0797	0.0056832	0.001205	0.12709	0.0026864	1.5e-05	0.017258	0	1.197e-06	0.0008114	1.5e-05	1.9975e+06	0	1.197e-06	9.8645e+07
6.5565	0.0064552	1.6435e-05	0.12945	0.0026864	1.65e-05	0.019162	0.00063596	1.2136e-06	0.00082691	1.65e-05	1.5963e+06	1.4983e+05	1.2136e-06	9.6836e+07
7.0333	0.0049442	0.00021061	0.13186	0.0026864	1.8e-05	0.021073	0	1.2305e-06	0.00084269	1.8e-05	1.3441e+06	0	1.2305e-06	9.5057e+07
7.6294	0.0063628	4.8258e-05	0.13432	0.0026864	1.9e-05	0.022351	0	1.2477e-06	0.00085875	1.9e-05	1.0961e+06	0	1.2477e-06	9.3305e+07
8.2254	0.0055495	0.0010406	0.13682	0.0026864	2.05e-05	0.024271	0.00064095	1.265e-06	0.00087509	2.05e-05	1.0464e+06	56985	1.265e-06	9.1582e+07
8.8215	0.0051572	0.00012474	0.13936	0.0026865	2.25e-05	0.026839	0.00064281	1.2826e-06	0.00089171	2.25e-05	8.2295e+05	43783	1.2826e-06	8.9886e+07
9.5367	0.0048689	0.00078933	0.14196	0.0026865	2.45e-05	0.029413	0.00064396	1.3005e-06	0.00090861	2.45e-05	4.3552e+05	59723	1.3005e-06	8.8217e+07
10.371	0.0055499	0.00069769	0.1446	0.0026865	2.65e-05	0.031991	0.00064483	1.3186e-06	0.00092581	2.65e-05	3.7492e+05	1847.7	1.3186e-06	8.6576e+07
11.206	0.0055909	0.00061702	0.14729	0.0026865	2.85e-05	0.034571	0.00064559	1.337e-06	0.00094331	2.85e-05	3.8366e+05	4020	1.337e-06	8.4961e+07
12.04	0.0045586	0.00037681	0.15003	0.0026865	3.05e-05	0.037155	0.00064627	1.3556e-06	0.00096111	3.05e-05	1.8972e+05	1.0598e+05	1.3556e-06	8.3373e+07
13.113	0.0054015	0.00082952	0.15282	0.0026865	3.3e-05	0.040387	0.00074647	1.3745e-06	0.00097922	3.3e-05	1.2622e+05	67800	1.3745e-06	8.1811e+07
14.186	0.0046832	0.00042967	0.15567	0.0026865	3.55e-05	0.04362	0.00064639	1.3936e-06	0.00099764	3.55e-05	35548	3.0726e+05	1.3936e-06	8.0275e+07
15.259	0.0048859	0.00051836	0.15856	0.0026865	3.8e-05	0.046853	0.00074668	1.413e-06	0.0010164	3.8e-05	42089	29067	1.413e-06	7.8764e+07
16.451	0.0036355	0.00064023	0.16151	0.0026866	4.1e-05	0.050732	0.00074647	1.4327e-06	0.0010354	4.1e-05	1.1031e+05	51958	1.4327e-06	7.7278e+07
17.762	0.0044434	0.00035318	0.16452	0.0026866	4.45e-05	0.055256	0.00083411	1.4527e-06	0.0010548	4.45e-05	1.0132e+05	60661	1.4527e-06	7.5818e+07
19.193	0.0041918	0.00045812	0.16758	0.0026866	4.85e-05	0.060423	0.00083347	1.4729e-06	0.0010745	4.85e-05	1.3738e+05	68728	1.4729e-06	7.4381e+07
20.742	0.0042089	0.00042435	0.1707	0.0026866	5.25e-05	0.065585	0.00083248	1.4934e-06	0.0010946	5.25e-05	2.3728e+05	25692	1.4934e-06	7.2969e+07
22.411	0.0039761	0.00038917	0.17388	0.0026866	5.65e-05	0.070739	0.00083099	1.5142e-06	0.001115	5.65e-05	4.2048e+05	94469	1.5142e-06	7.1581e+07
24.199	0.0040861	0.00030664	0.17711	0.0026866	6.1e-05	0.076521	0.00090716	1.5353e-06	0.0011357	6.1e-05	4.2106e+05	36338	1.5353e-06	7.0217e+07
26.107	0.0031681	0.00030755	0.18041	0.0026866	6.6e-05	0.082925	0.00090382	1.5567e-06	0.0011568	6.6e-05	5.7446e+05	44861	1.5567e-06	6.8875e+07
28.133	0.0029063	0.00021332	0.18377	0.0026866	7.1e-05	0.089303	0.00090032	1.5783e-06	0.0011783	7.1e-05	3.557e+05	53202	1.5783e-06	6.7557e+07
30.398	0.0036682	0.00047288	0.18719	0.0026867	7.65e-05	0.096295	0.00096945	1.6003e-06	0.0012001	7.65e-05	4.6786e+05	44923	1.6003e-06	6.6262e+07
32.902	0.0027599	0.00024265	0.19067	0.0026867	8.25e-05	0.10389	0.00096435	1.6226e-06	0.0012223	8.25e-05	5.5402e+05	68748	1.6226e-06	6.4988e+07
35.524	0.0029612	0.00024687	0.19422	0.0026867	8.9e-05	0.11208	0.0010256	1.6452e-06	0.0012448	8.9e-05	5.1365e+05	27454	1.6452e-06	6.3737e+07
38.266	0.0033435	0.00027522	0.19783	0.0026867	9.6e-05	0.12084	0.0010192	1.6681e-06	0.0012678	9.6e-05	5.371e+05	30511	1.6681e-06	6.2508e+07
41.366	0.0029271	0.0001912	0.20151	0.0026867	0.0001035	0.13017	0.0010741	1.6913e-06	0.0012911	0.0001035	6.2588e+05	51380	1.6913e-06	6.13e+07
44.703	0.0028652	0.0001853	0.20526	0.0026867	0.000112	0.14067	0.0011224	1.7149e-06	0.0013148	0.000112	5.6548e+05	21055	1.7149e-06	6.0113e+07
48.28	0.0024519	0.00022526	0.20908	0.0026867	0.000121	0.15169	0.0011134	1.7388e-06	0.0013389	0.000121	5.6443e+05	39720	1.7388e-06	5.8948e+07
52.094	0.0027017	0.00024694	0.21297	0.0026867	0.0001305	0.16322	0.0011572	1.763e-06	0.0013634	0.0001305	5.8632e+05	27716	1.763e-06	5.7802e+07
56.267	0.0025804	0.00014223	0.21694	0.0026868	0.000141	0.17584	0.0011952	1.7875e-06	0.0013884	0.000141	6.3394e+05	31713	1.7875e-06	5.6677e+07
60.797	0.0024609	0.00014005	0.22098	0.0026868	0.0001525	0.18951	0.0012311	1.8124e-06	0.0014137	0.0001525	4.5592e+05	22422	1.8124e-06	5.5572e+07
65.565	0.0023317	0.00016197	0.22509	0.0026868	0.000165	0.20422	0.0012642	1.8377e-06	0.0014395	0.000165	5.6557e+05	36501	1.8377e-06	5.4487e+07
70.81	0.0022775	0.00013159	0.22928	0.0026868	0.000178	0.21934	0.0012471	1.8632e-06	0.0014657	0.000178	6.6577e+05	20347	1.8632e-06	5.3421e+07
76.532	0.0021609	0.00011977	0.23354	0.0026868	0.000192	0.23537	0.001313	1.8892e-06	0.0014923	0.000192	5.3675e+05	43489	1.8892e-06	5.2374e+07
82.612	0.0021927	0.00015967	0.23789	0.0026868	0.0002075	0.25287	0.0013342	1.9155e-06	0.0015194	0.0002075	5.8534e+05	39636	1.9155e-06	5.1346e+07
89.169	0.0020934	9.4707e-05	0.24232	0.0026868	0.000224	0.2712	0.0013491	1.9422e-06	0.0015469	0.000224	5.6051e+05	30968	1.9422e-06	5.0337e+07
96.321	0.001792	8.4386e-05	0.24683	0.0026869	0.000242	0.29084	0.0013949	1.9692e-06	0.0015749	0.000242	6.2212e+05	37830	1.9692e-06	4.9346e+07
103.95	0.0019175	8.1118e-05	0.25142	0.0026869	0.0002615	0.31167	0.001398	1.9966e-06	0.0016034	0.0002615	5.8082e+05	22768	1.9966e-06	4.8373e+07
112.3	0.0015743	8.0466e-05	0.2561	0.0026869	0.000282	0.3331	0.0014016	2.0244e-06	0.0016323	0.000282	4.8017e+05	23389	2.0244e-06	4.7417e+07
121.36	0.0015814	8.0534e-05	0.26087	0.0026869	0.0003045	0.35613	0.0014604	2.0526e-06	0.0016617	0.0003045	5.0979e+05	26577	2.0526e-06	4.6479e+07
131.01	0.0015961	6.9609e-05	0.26572	0.0026869	0.000329	0.38062	0.0014527	2.0812e-06	0.0016916	0.000329	5.4278e+05	17659	2.0812e-06	4.5558e+07
141.38	0.0013369	6.6189e-05	0.27067	0.0026869	0.000355	0.40592	0.0014663	2.1102e-06	0.001722	0.000355	5.1932e+05	17990	2.1102e-06	4.4654e+07
152.59	0.0013062	5.0709e-05	0.2757	0.002687	0.0003835	0.43285	0.0014966	2.1396e-06	0.0017528	0.0003835	4.6703e+05	16281	2.1396e-06	4.3767e+07
164.75	0.0012641	4.977e-05	0.28083	0.002687	0.000414	0.4608	0.0014733	2.1694e-06	0.0017842	0.000414	4.6174e+05	15963	2.1694e-06	4.2896e+07
177.98	0.0011843	4.0018e-05	0.28606	0.002687	0.000447	0.49009	0.0015127	2.1996e-06	0.0018161	0.000447	4.4228e+05	21816	2.1996e-06	4.2041e+07
192.17	0.0010432	3.0811e-05	0.29138	0.002687	0.000483	0.52094	0.0014956	2.2302e-06	0.0018485	0.000483	4.5148e+05	18758	2.2302e-06	4.1202e+07
207.42	0.0010376	3.4204e-05	0.29681	0.002687	0.0005215	0.55263	0.0014909	2.2613e-06	0.0018815	0.0005215	4.4625e+05	16734	2.2613e-06	4.0379e+07
223.99	0.00091089	3.3072e-05	0.30233	0.002687	0.000563	0.58534	0.0014754	2.2928e-06	0.001915	0.000563	4.043e+05	12335	2.2928e-06	3.9571e+07
241.88	0.00088145	2.741e-05	0.30796	0.0026871	0.0006075	0.61883	0.0014555	2.3247e-06	0.001949	0.0006075	4.0082e+05	15118	2.3247e-06	3.8778e+07
261.19	0.0006906	2.036e-05	0.31369	0.0026871	0.000656	0.65356	0.0014531	2.3571e-06	0.0019836	0.000656	3.4304e+05	15934	2.3571e-06	3.8e+07
282.05	0.0006605	2.0337e-05	0.31952	0.0026871	0.0007085	0.68928	0.001419	2.3899e-06	0.0020188	0.0007085	3.5088e+05	13873	2.3899e-06	3.7236e+07
304.58	0.00058857	1.8962e-05	0.32547	0.0026871	0.000765	0.72564	0.0013978	2.4232e-06	0.0020545	0.000765	3.2496e+05	12680	2.4232e-06	3.6487e+07
328.9	0.00050878	1.5589e-05	0.33153	0.0026871	0.000826	0.76256	0.0013538	2.4569e-06	0.0020908	0.000826	2.9461e+05	10986	2.4569e-06	3.5752e+07
355.12	0.00042469	1.1976e-05	0.3377	0.0026871	0.000892	0.8	0.0013275	2.4911e-06	0.0021277	0.000892	2.7018e+05	12792	2.4911e-06	3.5031e+07
383.38	0.00042432	1.1011e-05	0.34398	0.0026872	0.000963	0.83754	0.0012601	2.5258e-06	0.0021652	0.000963	2.9589e+05	12140	2.5258e-06	3.4323e+07
413.89	0.00036	9.4126e-06	0.35038	0.0026872	0.0010395	0.87478	0.0012135	2.561e-06	0.0022033	0.0010395	2.3354e+05	13355	2.561e-06	3.3629e+07
446.92	0.00031001	7.9857e-06	0.3569	0.0026872	0.0011225	0.912	0.0011567	2.5967e-06	0.002242	0.0011225	2.4757e+05	10005	2.5967e-06	3.2949e+07
482.68	0.00026532	6.1576e-06	0.36355	0.0026872	0.001212	0.94859	0.0010906	2.6328e-06	0.0022813	0.001212	2.2281e+05	9472.9	2.6328e-06	3.2281e+07
521.18	0.00024297	5.9482e-06	0.37031	0.0026872	0.001309	0.98422	0.0010123	2.6695e-06	0.0023213	0.001309	1.9821e+05	9115.5	2.6695e-06	3.1625e+07
562.67	0.0002051	4.472e-06	0.3772	0.0026872	0.0014135	1.0183	0.00092738	2.7067e-06	0.0023619	0.0014135	1.7225e+05	8809.5	2.7067e-06	3.0983e+07
607.61	0.00017905	3.7554e-06	0.38422	0.0026873	0.001526	1.0511	0.00086941	2.7443e-06	0.0024032	0.001526	1.1206e+05	8525.8	2.7443e-06	3.0353e+07
656.13	0.00015796	3.1831e-06	0.39137	0.0026873	0.001648	1.0832	0.00081665	2.7826e-06	0.0024451	0.001648	1.0517e+05	8522.8	2.7826e-06	2.9734e+07
708.46	0.00013381	2.6692e-06	0.39866	0.0026873	0.0017795	1.1142	0.00074789	2.8213e-06	0.0024877	0.0017795	1.1899e+05	8867.6	2.8213e-06	2.9128e+07
764.97	0.00011343	2.0731e-06	0.40608	0.0026873	0.0019215	1.1433	0.00067129	2.8606e-06	0.002531	0.0019215	86944	7417.4	2.8606e-06	2.8533e+07
826	9.7467e-05	1.6915e-06	0.41363	0.0026873	0.002075	1.1706	0.00061377	2.9004e-06	0.002575	0.002075	60228	8039.4	2.9004e-06	2.795e+07
