f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0027979	0	0.1	0.0027894	2e-06	0.0015191	0	1e-06	0.00060706	2e-06	4.2063e+07	0	1e-06	1.1987e+08
2.3842	0.0022891	0	0.10186	0.0027894	3e-06	0.0025378	0	1.0139e-06	0.00061891	3e-06	2.6432e+07	0	1.0139e-06	1.1775e+08
2.6226	0.0031769	0	0.10376	0.0027894	4e-06	0.0036094	0	1.028e-06	0.00063097	4e-06	1.6804e+07	0	1.028e-06	1.1566e+08
2.861	0.0035359	0	0.10569	0.0027895	5e-06	0.0047146	0	1.0424e-06	0.00064325	5e-06	1.1875e+07	0	1.0424e-06	1.136e+08
3.0994	0.0051982	0	0.10765	0.0027895	6e-06	0.0058436	0	1.0569e-06	0.00065575	6e-06	9.0799e+06	0	1.0569e-06	1.1158e+08
3.3379	0.0035744	0	0.10966	0.0027895	7e-06	0.0069907	0	1.0716e-06	0.00066847	7e-06	7.3289e+06	0	1.0716e-06	1.0958e+08
3.5763	0.0056411	0	0.1117	0.0027895	8e-06	0.0081525	0	1.0865e-06	0.00068142	8e-06	5.8399e+06	0	1.0865e-06	1.0761e+08
3.8147	0.0019738	0	0.11378	0.0027895	9e-06	0.0093259	0	1.1016e-06	0.00069459	9e-06	4.7341e+06	0	1.1016e-06	1.0568e+08
4.1723	0.0030601	0.00015154	0.11589	0.0027895	1e-05	0.010509	0	1.117e-06	0.000708	1e-05	3.7516e+06	0	1.117e-06	1.0377e+08
4.53	0.0048039	0	0.11805	0.0027895	1.1e-05	0.011699	0	1.1325e-06	0.00072164	1.1e-05	3.4914e+06	0	1.1325e-06	1.0189e+08
4.8876	0.0032936	0.00073861	0.12025	0.0027895	1.2e-05	0.012897	0	1.1483e-06	0.00073552	1.2e-05	2.7511e+06	0	1.1483e-06	1.0005e+08
5.2452	0.0018261	0	0.12249	0.0027895	1.3e-05	0.0141	0	1.1643e-06	0.00074965	1.3e-05	2.5856e+06	0	1.1643e-06	9.8227e+07
5.6028	0.0052013	0.00047374	0.12477	0.0027896	1.4e-05	0.015308	0	1.1805e-06	0.00076403	1.4e-05	2.1782e+06	0	1.1805e-06	9.6436e+07
