f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
5.0068	0.0018793	0	0.1	0.0017322	2e-06	0.00072763	0	1e-06	0.00034355	2e-06	1.2424e+07	0	1e-06	2.525e+07
5.2452	0.0012711	0	0.10186	0.0017322	3e-06	0.0011857	0	1.0139e-06	0.00034934	3e-06	8.9463e+06	0	1.0139e-06	2.4733e+07
5.4836	0.0015666	0	0.10376	0.0017322	4e-06	0.0016616	0	1.028e-06	0.00035522	4e-06	5.1542e+06	0	1.028e-06	2.4227e+07
5.722	0.0028751	0	0.10569	0.0017322	5e-06	0.0021478	0	1.0424e-06	0.00036119	5e-06	3.6698e+06	0	1.0424e-06	2.373e+07
5.9605	0.0020342	0	0.10765	0.0017322	6e-06	0.0026414	0	1.0569e-06	0.00036726	6e-06	2.6851e+06	0	1.0569e-06	2.3244e+07
6.1989	0.00218	0	0.10966	0.0017322	7e-06	0.0031404	0	1.0716e-06	0.00037342	7e-06	2.0857e+06	0	1.0716e-06	2.2767e+07
6.4373	0.0014417	0	0.1117	0.0017323	8e-06	0.0036435	0	1.0865e-06	0.00037967	8e-06	1.5271e+06	0	1.0865e-06	2.23e+07
6.7949	0.0011133	0.00029466	0.11378	0.0017323	9e-06	0.0041497	0	1.1016e-06	0.00038603	9e-06	1.276e+06	0	1.1016e-06	2.1843e+07
7.1526	0.0023277	0	0.11589	0.0017323	1e-05	0.0046584	0	1.117e-06	0.00039248	1e-05	9.8892e+05	0	1.117e-06	2.1394e+07
7.391	0.0017832	0	0.11805	0.0017323	1.1e-05	0.0051691	0	1.1325e-06	0.00039903	1.1e-05	9.5293e+05	0	1.1325e-06	2.0955e+07
7.7486	0.0023574	3.1858e-05	0.12025	0.0017323	1.2e-05	0.0056817	0	1.1483e-06	0.00040568	1.2e-05	7.4855e+05	0	1.1483e-06	2.0524e+07
8.1062	0.0018054	0	0.12249	0.0017323	1.3e-05	0.0061958	0	1.1643e-06	0.00041244	1.3e-05	5.3542e+05	0	1.1643e-06	2.0102e+07
8.4639	0.0019277	0.00044643	0.12477	0.0017323	1.4e-05	0.006711	0	1.1805e-06	0.0004193	1.4e-05	5.5721e+05	0	1.1805e-06	1.9689e+07
8.9407	0.0011841	9.0871e-05	0.12709	0.0017323	1.5e-05	0.0072273	0	1.197e-06	0.00042626	1.5e-05	4.8891e+05	0	1.197e-06	1.9284e+07
9.4175	0.0023577	0.00024172	0.12945	0.0017323	1.65e-05	0.0080035	0.00025901	1.2136e-06	0.00043334	1.65e-05	3.3453e+05	38284	1.2136e-06	1.8887e+07
9.7752	0.0014934	0	0.13186	0.0017323	1.8e-05	0.0087812	0	1.2305e-06	0.00044052	1.8e-05	2.6535e+05	0	1.2305e-06	1.8498e+07
10.133	0.0016208	3.4929e-05	0.13432	0.0017323	1.9e-05	0.0093003	0	1.2477e-06	0.00044781	1.9e-05	2.1399e+05	0	1.2477e-06	1.8116e+07
10.61	0.001718	9.664e-05	0.13682	0.0017323	2.05e-05	0.01008	0.00025992	1.265e-06	0.00045522	2.05e-05	1.4253e+05	5034.9	1.265e-06	1.7743e+07
11.206	0.0016792	0.00015228	0.13936	0.0017323	2.25e-05	0.01112	0.00026016	1.2826e-06	0.00046274	2.25e-05	1.5095e+05	54062	1.2826e-06	1.7377e+07
11.802	0.001615	2.5791e-05	0.14196	0.0017323	2.45e-05	0.012161	0.0002603	1.3005e-06	0.00047038	2.45e-05	23762	50446	1.3005e-06	1.7018e+07
12.279	0.0019618	0.00071438	0.1446	0.0017323	2.65e-05	0.013202	0.00026028	1.3186e-06	0.00047813	2.65e-05	49971	12280	1.3186e-06	1.6667e+07
12.875	0.001884	0.0004953	0.14729	0.0017323	2.85e-05	0.014243	0.00026016	1.337e-06	0.000486	2.85e-05	54171	3519.3	1.337e-06	1.6323e+07
13.471	0.0018851	9.3458e-05	0.15003	0.0017323	3.05e-05	0.015284	0.00026002	1.3556e-06	0.00049399	3.05e-05	98722	3580.1	1.3556e-06	1.5986e+07
