f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
5.0068	0.0016667	0	0.1	0.0020436	2e-06	0.0008137	0	1e-06	0.00039075	2e-06	1.3792e+07	0	1e-06	2.7551e+07
5.2452	0.001998	0	0.10186	0.0020436	3e-06	0.0013266	0	1.0139e-06	0.0003973	3e-06	9.8546e+06	0	1.0139e-06	2.6986e+07
5.4836	0.0018902	0	0.10376	0.0020436	4e-06	0.0018592	0	1.028e-06	0.00040395	4e-06	5.6824e+06	0	1.028e-06	2.6433e+07
5.722	0.0025174	0	0.10569	0.0020436	5e-06	0.0024032	0	1.0424e-06	0.00041071	5e-06	4.0174e+06	0	1.0424e-06	2.5891e+07
5.9605	0.0018197	0	0.10765	0.0020436	6e-06	0.0029552	0	1.0569e-06	0.00041757	6e-06	3.0474e+06	0	1.0569e-06	2.5359e+07
6.1989	0.0019528	0	0.10966	0.0020436	7e-06	0.0035133	0	1.0716e-06	0.00042454	7e-06	2.2419e+06	0	1.0716e-06	2.4838e+07
6.4373	0.0024372	0	0.1117	0.0020436	8e-06	0.0040759	0	1.0865e-06	0.00043161	8e-06	1.6401e+06	0	1.0865e-06	2.4328e+07
6.7949	0.0015868	0.00020443	0.11378	0.0020436	9e-06	0.0046417	0	1.1016e-06	0.0004388	9e-06	1.3512e+06	0	1.1016e-06	2.3828e+07
7.1526	0.0018652	0	0.11589	0.0020436	1e-05	0.0052103	0	1.117e-06	0.0004461	1e-05	1.0077e+06	0	1.117e-06	2.3338e+07
7.391	0.0018149	0	0.11805	0.0020436	1.1e-05	0.0057809	0	1.1325e-06	0.0004535	1.1e-05	8.4354e+05	0	1.1325e-06	2.2858e+07
7.7486	0.0022134	0.00061305	0.12025	0.0020436	1.2e-05	0.0063532	0	1.1483e-06	0.00046103	1.2e-05	6.4086e+05	0	1.1483e-06	2.2388e+07
8.1062	0.0023264	0	0.12249	0.0020436	1.3e-05	0.0069267	0	1.1643e-06	0.00046867	1.3e-05	5.1883e+05	0	1.1643e-06	2.1927e+07
8.4639	0.0026588	0.00010439	0.12477	0.0020437	1.4e-05	0.0075013	0	1.1805e-06	0.00047642	1.4e-05	5.2727e+05	0	1.1805e-06	2.1476e+07
8.9407	0.0020706	0.00013526	0.12709	0.0020437	1.5e-05	0.008077	0	1.197e-06	0.0004843	1.5e-05	4.102e+05	0	1.197e-06	2.1033e+07
9.4175	0.001946	0.00019202	0.12945	0.0020437	1.65e-05	0.008942	0.0002886	1.2136e-06	0.0004923	1.65e-05	3.2033e+05	49330	1.2136e-06	2.06e+07
9.7752	0.0039469	0	0.13186	0.0020437	1.8e-05	0.0098084	0	1.2305e-06	0.00050042	1.8e-05	2.7398e+05	0	1.2305e-06	2.0175e+07
10.133	0.0019052	0.00025919	0.13432	0.0020437	1.9e-05	0.010387	0	1.2477e-06	0.00050867	1.9e-05	1.5659e+05	0	1.2477e-06	1.9759e+07
10.61	0.0024117	0.00034619	0.13682	0.0020437	2.05e-05	0.011255	0.0002894	1.265e-06	0.00051704	2.05e-05	1.1687e+05	17334	1.265e-06	1.9351e+07
11.206	0.0015816	7.4857e-05	0.13936	0.0020437	2.25e-05	0.012413	0.00028962	1.2826e-06	0.00052554	2.25e-05	1.2089e+05	42184	1.2826e-06	1.8951e+07
11.802	0.0017483	0.00011239	0.14196	0.0020437	2.45e-05	0.013572	0.00028968	1.3005e-06	0.00053417	2.45e-05	40789	56967	1.3005e-06	1.856e+07
12.279	0.0024025	0.00032473	0.1446	0.0020437	2.65e-05	0.01473	0.00028962	1.3186e-06	0.00054294	2.65e-05	98485	24767	1.3186e-06	1.8177e+07
12.875	0.0022334	0.00035868	0.14729	0.0020437	2.85e-05	0.015888	0.00028942	1.337e-06	0.00055184	2.85e-05	1.1001e+05	28828	1.337e-06	1.7801e+07
13.471	0.0015432	0.00046637	0.15003	0.0020437	3.05e-05	0.017046	0.00028925	1.3556e-06	0.00056087	3.05e-05	52714	21254	1.3556e-06	1.7433e+07
14.067	0.0026815	0.00036969	0.15282	0.0020437	3.3e-05	0.018491	0.00033362	1.3745e-06	0.00057004	3.3e-05	1.6281e+05	19945	1.3745e-06	1.7072e+07
14.782	0.0017452	0.0002188	0.15567	0.0020437	3.55e-05	0.019935	0.00028842	1.3936e-06	0.00057935	3.55e-05	1.7482e+05	91275	1.3936e-06	1.6719e+07
15.497	0.002079	0.00058742	0.15856	0.0020437	3.8e-05	0.021376	0.00033274	1.413e-06	0.00058881	3.8e-05	1.0809e+05	10053	1.413e-06	1.6373e+07
16.212	0.0026407	8.1117e-05	0.16151	0.0020437	4.1e-05	0.023104	0.00033224	1.4327e-06	0.00059841	4.1e-05	2.1275e+05	21764	1.4327e-06	1.6034e+07
16.928	0.0021797	0.00028214	0.16452	0.0020437	4.45e-05	0.025116	0.00037061	1.4527e-06	0.00060815	4.45e-05	1.1354e+05	39864	1.4527e-06	1.5702e+07
17.762	0.0015561	0.00034731	0.16758	0.0020437	4.85e-05	0.02741	0.00036974	1.4729e-06	0.00061805	4.85e-05	2.3996e+05	33187	1.4729e-06	1.5376e+07
18.597	0.0015413	0.00029806	0.1707	0.0020437	5.25e-05	0.029698	0.00036862	1.4934e-06	0.00062809	5.25e-05	2.3751e+05	34337	1.4934e-06	1.5057e+07
19.431	0.0016491	0.00023643	0.17388	0.0020437	5.65e-05	0.031978	0.00036741	1.5142e-06	0.00063829	5.65e-05	2.3901e+05	41318	1.5142e-06	1.4745e+07
20.385	0.0019397	0.00028688	0.17711	0.0020437	6.1e-05	0.034534	0.00040101	1.5353e-06	0.00064864	6.1e-05	2.1558e+05	22446	1.5353e-06	1.4439e+07
21.338	0.0023046	0.00047226	0.18041	0.0020437	6.6e-05	0.037364	0.00039939	1.5567e-06	0.00065915	6.6e-05	2.2261e+05	11621	1.5567e-06	1.4139e+07
22.411	0.0023936	0.00013038	0.18377	0.0020437	7.1e-05	0.040183	0.00039797	1.5783e-06	0.00066982	7.1e-05	1.7597e+05	46000	1.5783e-06	1.3846e+07
23.484	0.0020274	0.00020406	0.18719	0.0020437	7.65e-05	0.043273	0.00042824	1.6003e-06	0.00068065	7.65e-05	2.2236e+05	15655	1.6003e-06	1.3558e+07
24.557	0.0020469	0.00015666	0.19067	0.0020438	8.25e-05	0.04663	0.00042646	1.6226e-06	0.00069165	8.25e-05	1.7617e+05	30291	1.6226e-06	1.3276e+07
25.749	0.0024013	0.00023569	0.19422	0.0020438	8.9e-05	0.050251	0.00045391	1.6452e-06	0.00070281	8.9e-05	1.8483e+05	7671.2	1.6452e-06	1.3e+07
26.941	0.0015812	4.9986e-05	0.19783	0.0020438	9.6e-05	0.054133	0.00045165	1.6681e-06	0.00071414	9.6e-05	2.0687e+05	21475	1.6681e-06	1.273e+07
28.133	0.0018011	0.0001523	0.20151	0.0020438	0.0001035	0.058269	0.00047632	1.6913e-06	0.00072564	0.0001035	2.1011e+05	24559	1.6913e-06	1.2465e+07
29.445	0.0016313	0.00012728	0.20526	0.0020438	0.000112	0.062929	0.00049876	1.7149e-06	0.00073732	0.000112	2.4206e+05	20360	1.7149e-06	1.2206e+07
30.875	0.0022732	0.00025175	0.20908	0.0020438	0.000121	0.067827	0.00049509	1.7388e-06	0.00074917	0.000121	1.9222e+05	21280	1.7388e-06	1.1951e+07
32.306	0.0016056	0.00013944	0.21297	0.0020438	0.0001305	0.072961	0.00051559	1.763e-06	0.0007612	0.0001305	2.1869e+05	18692	1.763e-06	1.1702e+07
33.855	0.0018197	0.00022194	0.21694	0.0020438	0.000141	0.07859	0.00053377	1.7875e-06	0.00077342	0.000141	2.1516e+05	8870.7	1.7875e-06	1.1459e+07
35.524	0.0019886	0.0002274	0.22098	0.0020438	0.0001525	0.084697	0.00054998	1.8124e-06	0.00078581	0.0001525	2.1797e+05	26712	1.8124e-06	1.122e+07
37.193	0.0019537	0.0001633	0.22509	0.0020438	0.000165	0.09127	0.00056524	1.8377e-06	0.0007984	0.000165	2.0383e+05	13433	1.8377e-06	1.0986e+07
38.862	0.0019243	0.00011687	0.22928	0.0020438	0.000178	0.098043	0.00056024	1.8632e-06	0.00081117	0.000178	1.7545e+05	17369	1.8632e-06	1.0756e+07
40.65	0.0018409	0.00012397	0.23354	0.0020438	0.000192	0.10527	0.00059288	1.8892e-06	0.00082414	0.000192	1.9683e+05	10484	1.8892e-06	1.0532e+07
42.677	0.0016135	0.00016543	0.23789	0.0020438	0.0002075	0.11318	0.00060328	1.9155e-06	0.0008373	0.0002075	2.1119e+05	11991	1.9155e-06	1.0312e+07
44.703	0.0014852	0.00022706	0.24232	0.0020438	0.000224	0.12149	0.00061333	1.9422e-06	0.00085066	0.000224	1.7465e+05	17061	1.9422e-06	1.0096e+07
46.73	0.0020432	0.00023213	0.24683	0.0020438	0.000242	0.13044	0.00063821	1.9692e-06	0.00086422	0.000242	1.9422e+05	15693	1.9692e-06	9.8853e+06
48.995	0.0015275	0.00012304	0.25142	0.0020438	0.0002615	0.14	0.00064304	1.9966e-06	0.00087798	0.0002615	2.191e+05	14009	1.9966e-06	9.6786e+06
51.379	0.0015558	0.00015302	0.2561	0.0020438	0.000282	0.14987	0.0006465	2.0244e-06	0.00089195	0.000282	1.9038e+05	6556.9	2.0244e-06	9.476e+06
53.763	0.0013842	0.00017677	0.26087	0.0020438	0.0003045	0.16052	0.00067736	2.0526e-06	0.00090613	0.0003045	1.6494e+05	14410	2.0526e-06	9.2777e+06
56.267	0.001663	0.00010097	0.26572	0.0020438	0.000329	0.17192	0.00067908	2.0812e-06	0.00092052	0.000329	1.6638e+05	9807.2	2.0812e-06	9.0834e+06
58.889	0.0015281	0.00014825	0.27067	0.0020439	0.000355	0.1838	0.00069062	2.1102e-06	0.00093513	0.000355	1.8887e+05	9451.3	2.1102e-06	8.893e+06
61.631	0.001557	0.0001526	0.2757	0.0020439	0.0003835	0.19653	0.00070956	2.1396e-06	0.00094995	0.0003835	1.7829e+05	12094	2.1396e-06	8.7066e+06
64.611	0.0014765	0.0001053	0.28083	0.0020439	0.000414	0.20984	0.00070466	2.1694e-06	0.000965	0.000414	1.6303e+05	6758.6	2.1694e-06	8.524e+06
