f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
5.0068	0.0020149	0	0.1	0.0017262	2e-06	0.00073311	0	1e-06	0.0003495	2e-06	1.1758e+07	0	1e-06	2.4639e+07
5.2452	0.0020963	0	0.10186	0.0017262	3e-06	0.0011922	0	1.0139e-06	0.00035536	3e-06	9.1743e+06	0	1.0139e-06	2.4134e+07
5.4836	0.0016272	0	0.10376	0.0017262	4e-06	0.0016696	0	1.028e-06	0.00036131	4e-06	5.2265e+06	0	1.028e-06	2.3639e+07
5.722	0.002199	0	0.10569	0.0017262	5e-06	0.0021575	0	1.0424e-06	0.00036735	5e-06	3.7281e+06	0	1.0424e-06	2.3154e+07
5.9605	0.0022398	0	0.10765	0.0017262	6e-06	0.0026528	0	1.0569e-06	0.00037349	6e-06	2.6866e+06	0	1.0569e-06	2.2678e+07
6.1989	0.0024556	0	0.10966	0.0017262	7e-06	0.0031535	0	1.0716e-06	0.00037972	7e-06	2.1246e+06	0	1.0716e-06	2.2213e+07
6.4373	0.0019562	0	0.1117	0.0017262	8e-06	0.0036584	0	1.0865e-06	0.00038605	8e-06	1.7036e+06	0	1.0865e-06	2.1756e+07
6.7949	0.0021417	0.00033055	0.11378	0.0017263	9e-06	0.0041668	0	1.1016e-06	0.00039247	9e-06	1.4405e+06	0	1.1016e-06	2.1309e+07
7.1526	0.0022795	0	0.11589	0.0017263	1e-05	0.004678	0	1.117e-06	0.000399	1e-05	1.1031e+06	0	1.117e-06	2.0871e+07
7.391	0.0021211	0	0.11805	0.0017263	1.1e-05	0.0051915	0	1.1325e-06	0.00040563	1.1e-05	9.8003e+05	0	1.1325e-06	2.0442e+07
7.7486	0.0019551	0.00015325	0.12025	0.0017263	1.2e-05	0.0057069	0	1.1483e-06	0.00041235	1.2e-05	8.1405e+05	0	1.1483e-06	2.0021e+07
8.1062	0.0021967	0	0.12249	0.0017263	1.3e-05	0.0062239	0	1.1643e-06	0.00041919	1.3e-05	6.4474e+05	0	1.1643e-06	1.9609e+07
8.4639	0.0014036	7.264e-05	0.12477	0.0017263	1.4e-05	0.0067422	0	1.1805e-06	0.00042613	1.4e-05	5.9282e+05	0	1.1805e-06	1.9205e+07
8.9407	0.0017435	0.00022058	0.12709	0.0017263	1.5e-05	0.0072617	0	1.197e-06	0.00043317	1.5e-05	5.0198e+05	0	1.197e-06	1.8809e+07
9.4175	0.0020716	0.00030007	0.12945	0.0017263	1.65e-05	0.0080429	0.00026064	1.2136e-06	0.00044032	1.65e-05	3.0536e+05	80041	1.2136e-06	1.8421e+07
9.7752	0.001091	0	0.13186	0.0017263	1.8e-05	0.0088252	0	1.2305e-06	0.00044759	1.8e-05	1.9841e+05	0	1.2305e-06	1.8041e+07
10.133	0.0021701	6.9878e-05	0.13432	0.0017263	1.9e-05	0.0093474	0	1.2477e-06	0.00045496	1.9e-05	3.2978e+05	0	1.2477e-06	1.7669e+07
10.61	0.0017161	4.93e-05	0.13682	0.0017263	2.05e-05	0.010132	0.00026155	1.265e-06	0.00046245	2.05e-05	1.9282e+05	39124	1.265e-06	1.7304e+07
