f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
5.0068	0.0022001	0	0.1	0.0015747	2e-06	0.00074645	0	1e-06	0.00036751	2e-06	9.1651e+06	0	1e-06	3.1857e+07
5.2452	0.001272	0	0.10186	0.0015747	3e-06	0.0012091	0	1.0139e-06	0.00037384	3e-06	9.7548e+06	0	1.0139e-06	3.1211e+07
5.4836	0.0019742	0	0.10376	0.0015747	4e-06	0.0016913	0	1.028e-06	0.00038026	4e-06	5.1066e+06	0	1.028e-06	3.0578e+07
5.722	0.0027171	0	0.10569	0.0015747	5e-06	0.0021837	0	1.0424e-06	0.00038679	5e-06	3.648e+06	0	1.0424e-06	2.9956e+07
5.9605	0.0020914	0	0.10765	0.0015747	6e-06	0.0026834	0	1.0569e-06	0.00039343	6e-06	2.7694e+06	0	1.0569e-06	2.9347e+07
6.1989	0.0015944	0	0.10966	0.0015747	7e-06	0.0031886	0	1.0716e-06	0.00040017	7e-06	2.0724e+06	0	1.0716e-06	2.875e+07
6.4373	0.0019976	0	0.1117	0.0015747	8e-06	0.003698	0	1.0865e-06	0.00040701	8e-06	1.6142e+06	0	1.0865e-06	2.8165e+07
6.7949	0.0014153	0.00024025	0.11378	0.0015747	9e-06	0.0042106	0	1.1016e-06	0.00041396	9e-06	1.3254e+06	0	1.1016e-06	2.7591e+07
7.1526	0.0016467	0	0.11589	0.0015747	1e-05	0.0047258	0	1.117e-06	0.00042103	1e-05	1.0007e+06	0	1.117e-06	2.7029e+07
7.391	0.0012451	0	0.11805	0.0015747	1.1e-05	0.0052431	0	1.1325e-06	0.0004282	1.1e-05	8.3966e+05	0	1.1325e-06	2.6477e+07
7.7486	0.0020047	0.00086009	0.12025	0.0015747	1.2e-05	0.005762	0	1.1483e-06	0.00043549	1.2e-05	6.4493e+05	0	1.1483e-06	2.5937e+07
8.1062	0.0019045	0	0.12249	0.0015747	1.3e-05	0.0062823	0	1.1643e-06	0.00044289	1.3e-05	5.3369e+05	0	1.1643e-06	2.5407e+07
8.4639	0.0026374	0.00026089	0.12477	0.0015747	1.4e-05	0.0068036	0	1.1805e-06	0.0004504	1.4e-05	4.9251e+05	0	1.1805e-06	2.4888e+07
8.9407	0.0020562	6.2939e-05	0.12709	0.0015747	1.5e-05	0.0073258	0	1.197e-06	0.00045804	1.5e-05	3.6316e+05	0	1.197e-06	2.4379e+07
9.4175	0.0024667	0.00010421	0.12945	0.0015747	1.65e-05	0.0081107	0.00026188	1.2136e-06	0.0004658	1.65e-05	2.9244e+05	85669	1.2136e-06	2.388e+07
9.7752	0.0011568	0	0.13186	0.0015747	1.8e-05	0.0088968	0	1.2305e-06	0.00047367	1.8e-05	1.7401e+05	0	1.2305e-06	2.3391e+07
10.133	0.0018276	8.7086e-05	0.13432	0.0015747	1.9e-05	0.0094213	0	1.2477e-06	0.00048167	1.9e-05	1.9798e+05	0	1.2477e-06	2.2912e+07
10.61	0.0022359	4.1115e-05	0.13682	0.0015747	2.05e-05	0.010209	0.00026257	1.265e-06	0.0004898	2.05e-05	1.1181e+05	2942.3	1.265e-06	2.2442e+07
11.206	0.0015072	0.00021205	0.13936	0.0015747	2.25e-05	0.011259	0.00026275	1.2826e-06	0.00049805	2.25e-05	85338	13568	1.2826e-06	2.1982e+07
11.802	0.0025992	0.00041841	0.14196	0.0015747	2.45e-05	0.012311	0.00026273	1.3005e-06	0.00050643	2.45e-05	21965	1.0111e+05	1.3005e-06	2.1531e+07
12.279	0.0019802	0.00010731	0.1446	0.0015747	2.65e-05	0.013362	0.00026283	1.3186e-06	0.00051495	2.65e-05	20139	37497	1.3186e-06	2.1088e+07
12.875	0.0021837	0.0005387	0.14729	0.0015747	2.85e-05	0.014413	0.00026274	1.337e-06	0.00052359	2.85e-05	27943	2831	1.337e-06	2.0655e+07
