f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
5.0068	0.0028414	0	0.1	0.0016469	2e-06	0.00089019	0	1e-06	0.00043007	2e-06	1.1078e+07	0	1e-06	4.2346e+07
5.2452	0.002831	0	0.10186	0.0016469	3e-06	0.0014439	0	1.0139e-06	0.00043761	3e-06	1.1465e+07	0	1.0139e-06	4.1495e+07
5.4836	0.0026182	0	0.10376	0.0016469	4e-06	0.0020206	0	1.028e-06	0.00044526	4e-06	6.1419e+06	0	1.028e-06	4.0661e+07
5.722	0.0030825	0	0.10569	0.0016469	5e-06	0.0026095	0	1.0424e-06	0.00045304	5e-06	4.4881e+06	0	1.0424e-06	3.9842e+07
5.9605	0.0022364	0	0.10765	0.0016469	6e-06	0.0032074	0	1.0569e-06	0.00046095	6e-06	3.2918e+06	0	1.0569e-06	3.9039e+07
6.1989	0.0030748	0	0.10966	0.0016469	7e-06	0.0038119	0	1.0716e-06	0.00046898	7e-06	2.5417e+06	0	1.0716e-06	3.8252e+07
6.4373	0.0022186	0	0.1117	0.0016469	8e-06	0.0044215	0	1.0865e-06	0.00047714	8e-06	1.9268e+06	0	1.0865e-06	3.7479e+07
6.7949	0.0032497	0.0004577	0.11378	0.0016469	9e-06	0.005035	0	1.1016e-06	0.00048543	9e-06	1.5774e+06	0	1.1016e-06	3.6722e+07
7.1526	0.0016081	0	0.11589	0.0016469	1e-05	0.0056516	0	1.117e-06	0.00049385	1e-05	1.3221e+06	0	1.117e-06	3.598e+07
7.391	0.0022423	0	0.11805	0.0016469	1.1e-05	0.0062708	0	1.1325e-06	0.00050241	1.1e-05	1.0724e+06	0	1.1325e-06	3.5251e+07
7.7486	0.0032042	0.00063409	0.12025	0.0016469	1.2e-05	0.0068922	0	1.1483e-06	0.0005111	1.2e-05	8.8475e+05	0	1.1483e-06	3.4537e+07
8.1062	0.0020388	0	0.12249	0.0016469	1.3e-05	0.0075153	0	1.1643e-06	0.00051993	1.3e-05	6.5329e+05	0	1.1643e-06	3.3837e+07
