f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
5.0068	0.001528	0	0.1	0.0012813	2e-06	0.00064064	0	1e-06	0.0003202	2e-06	1.3486e+07	0	1e-06	2.7876e+07
5.2452	0.0015857	0	0.10186	0.0012813	3e-06	0.0010477	0	1.0139e-06	0.00032572	3e-06	7.6128e+06	0	1.0139e-06	2.731e+07
5.4836	0.0015179	0	0.10376	0.0012813	4e-06	0.00147	0	1.028e-06	0.00033132	4e-06	4.7554e+06	0	1.028e-06	2.6756e+07
5.722	0.00095413	0	0.10569	0.0012813	5e-06	0.0019018	0	1.0424e-06	0.00033702	5e-06	3.307e+06	0	1.0424e-06	2.6212e+07
5.9605	0.001553	0	0.10765	0.0012813	6e-06	0.0023402	0	1.0569e-06	0.0003428	6e-06	2.493e+06	0	1.0569e-06	2.5679e+07
6.1989	0.0015698	0	0.10966	0.0012813	7e-06	0.0027836	0	1.0716e-06	0.00034867	7e-06	1.9515e+06	0	1.0716e-06	2.5157e+07
6.4373	0.0021874	0	0.1117	0.0012813	8e-06	0.0032309	0	1.0865e-06	0.00035464	8e-06	1.478e+06	0	1.0865e-06	2.4645e+07
6.7949	0.0013562	0.0001789	0.11378	0.0012813	9e-06	0.0036811	0	1.1016e-06	0.0003607	9e-06	1.1878e+06	0	1.1016e-06	2.4143e+07
7.1526	0.0012366	0	0.11589	0.0012813	1e-05	0.0041337	0	1.117e-06	0.00036686	1e-05	9.0281e+05	0	1.117e-06	2.3651e+07
7.391	0.0013329	0	0.11805	0.0012813	1.1e-05	0.0045882	0	1.1325e-06	0.00037311	1.1e-05	8.1983e+05	0	1.1325e-06	2.3168e+07
7.7486	0.0013919	0.00011711	0.12025	0.0012813	1.2e-05	0.0050442	0	1.1483e-06	0.00037947	1.2e-05	6.8778e+05	0	1.1483e-06	2.2695e+07
8.1062	0.001668	0	0.12249	0.0012813	1.3e-05	0.0055017	0	1.1643e-06	0.00038592	1.3e-05	5.9004e+05	0	1.1643e-06	2.2232e+07
8.4639	0.0016417	0.00061289	0.12477	0.0012813	1.4e-05	0.0059603	0	1.1805e-06	0.00039247	1.4e-05	4.6823e+05	0	1.1805e-06	2.1777e+07
8.9407	0.0014642	0.0004789	0.12709	0.0012813	1.5e-05	0.0064199	0	1.197e-06	0.00039913	1.5e-05	3.9932e+05	0	1.197e-06	2.1332e+07
9.4175	0.0018883	0.00085904	0.12945	0.0012813	1.65e-05	0.0071107	0.00023047	1.2136e-06	0.00040589	1.65e-05	2.4804e+05	36430	1.2136e-06	2.0895e+07
9.7752	0.00087976	0	0.13186	0.0012813	1.8e-05	0.0078025	0	1.2305e-06	0.00041276	1.8e-05	2.5012e+05	0	1.2305e-06	2.0468e+07
10.133	0.0011675	4.4936e-05	0.13432	0.0012813	1.9e-05	0.0082644	0	1.2477e-06	0.00041974	1.9e-05	2.1784e+05	0	1.2477e-06	2.0048e+07
10.61	0.002208	3.7506e-05	0.13682	0.0012813	2.05e-05	0.0089579	0.00023124	1.265e-06	0.00042682	2.05e-05	1.3751e+05	43367	1.265e-06	1.9637e+07
11.206	0.0011317	6.5269e-05	0.13936	0.0012813	2.25e-05	0.0098835	0.0002315	1.2826e-06	0.00043402	2.25e-05	84605	5694.4	1.2826e-06	1.9234e+07
11.802	0.0015346	0.00045696	0.14196	0.0012813	2.45e-05	0.01081	0.00023153	1.3005e-06	0.00044132	2.45e-05	13429	48653	1.3005e-06	1.884e+07
12.279	0.0018073	0.00034111	0.1446	0.0012813	2.65e-05	0.011736	0.00023159	1.3186e-06	0.00044875	2.65e-05	2835.5	25936	1.3186e-06	1.8453e+07
12.875	0.0016238	0.00020451	0.14729	0.0012813	2.85e-05	0.012662	0.00023158	1.337e-06	0.00045628	2.85e-05	8897.8	17511	1.337e-06	1.8073e+07
13.471	0.0021163	0.00015112	0.15003	0.0012813	3.05e-05	0.013588	0.00023151	1.3556e-06	0.00046394	3.05e-05	88118	46650	1.3556e-06	1.7702e+07
14.067	0.0012352	0.00025137	0.15282	0.0012813	3.3e-05	0.014745	0.00026701	1.3745e-06	0.00047171	3.3e-05	78775	25856	1.3745e-06	1.7338e+07
14.782	0.0014961	0.00041842	0.15567	0.0012813	3.55e-05	0.015901	0.00023093	1.3936e-06	0.00047961	3.55e-05	1.5575e+05	47496	1.3936e-06	1.6981e+07
15.497	0.0017481	0.00045571	0.15856	0.0012813	3.8e-05	0.017055	0.00026643	1.413e-06	0.00048763	3.8e-05	56903	6076.5	1.413e-06	1.6631e+07
16.212	0.0018039	0.00013888	0.16151	0.0012814	4.1e-05	0.018439	0.00026622	1.4327e-06	0.00049577	4.1e-05	90780	22738	1.4327e-06	1.6289e+07
16.928	0.0015787	9.4144e-05	0.16452	0.0012814	4.45e-05	0.020051	0.00029713	1.4527e-06	0.00050404	4.45e-05	1.2204e+05	15600	1.4527e-06	1.5953e+07
17.762	0.0016217	0.00032773	0.16758	0.0012814	4.85e-05	0.02189	0.00029626	1.4729e-06	0.00051243	4.85e-05	1.7812e+05	51823	1.4729e-06	1.5624e+07
18.597	0.0016809	0.00012774	0.1707	0.0012814	5.25e-05	0.023724	0.00029554	1.4934e-06	0.00052096	5.25e-05	1.3296e+05	13575	1.4934e-06	1.5301e+07
19.431	0.0013011	0.00028614	0.17388	0.0012814	5.65e-05	0.025553	0.00029492	1.5142e-06	0.00052962	5.65e-05	1.2242e+05	32673	1.5142e-06	1.4985e+07
20.385	0.0014177	0.0003435	0.17711	0.0012814	6.1e-05	0.027606	0.00032223	1.5353e-06	0.00053841	6.1e-05	1.2737e+05	18250	1.5353e-06	1.4676e+07
21.338	0.0011252	0.00023589	0.18041	0.0012814	6.6e-05	0.029881	0.0003212	1.5567e-06	0.00054734	6.6e-05	1.9149e+05	23166	1.5567e-06	1.4372e+07
22.411	0.0014581	0.00021775	0.18377	0.0012814	7.1e-05	0.032147	0.00031977	1.5783e-06	0.0005564	7.1e-05	1.6494e+05	42197	1.5783e-06	1.4075e+07
23.484	0.0011872	0.0001883	0.18719	0.0012814	7.65e-05	0.03463	0.000344	1.6003e-06	0.00056561	7.65e-05	1.7218e+05	13515	1.6003e-06	1.3784e+07
24.557	0.0011053	0.00012475	0.19067	0.0012814	8.25e-05	0.037326	0.00034263	1.6226e-06	0.00057495	8.25e-05	1.4243e+05	20381	1.6226e-06	1.3499e+07
25.749	0.0012767	0.00011512	0.19422	0.0012814	8.9e-05	0.040235	0.00036442	1.6452e-06	0.00058444	8.9e-05	1.9193e+05	11236	1.6452e-06	1.3219e+07
26.941	0.00098476	0.00010624	0.19783	0.0012814	9.6e-05	0.04335	0.00036237	1.6681e-06	0.00059408	9.6e-05	1.6955e+05	15863	1.6681e-06	1.2945e+07
28.133	0.0014536	0.0001689	0.20151	0.0012814	0.0001035	0.04667	0.00038244	1.6913e-06	0.00060387	0.0001035	1.5309e+05	26004	1.6913e-06	1.2677e+07
29.445	0.001435	0.00015771	0.20526	0.0012814	0.000112	0.050411	0.00040033	1.7149e-06	0.0006138	0.000112	1.9087e+05	12075	1.7149e-06	1.2414e+07
30.875	0.0014529	0.00012734	0.20908	0.0012814	0.000121	0.054344	0.00039767	1.7388e-06	0.00062389	0.000121	1.203e+05	17575	1.7388e-06	1.2156e+07
32.306	0.0012523	0.00014428	0.21297	0.0012814	0.0001305	0.058469	0.00041439	1.763e-06	0.00063413	0.0001305	1.7602e+05	13080	1.763e-06	1.1904e+07
33.855	0.0012256	0.00013441	0.21694	0.0012814	0.000141	0.062995	0.0004293	1.7875e-06	0.00064453	0.000141	1.6765e+05	10061	1.7875e-06	1.1656e+07
35.524	0.0015424	0.00013997	0.22098	0.0012814	0.0001525	0.067909	0.00044282	1.8124e-06	0.00065509	0.0001525	1.6381e+05	17412	1.8124e-06	1.1414e+07
37.193	0.0011823	0.00014293	0.22509	0.0012814	0.000165	0.073201	0.000455	1.8377e-06	0.00066581	0.000165	1.7437e+05	12591	1.8377e-06	1.1177e+07
38.862	0.0011328	8.8994e-05	0.22928	0.0012814	0.000178	0.078648	0.00045015	1.8632e-06	0.00067669	0.000178	1.7273e+05	13585	1.8632e-06	1.0944e+07
40.65	0.0012165	0.00011627	0.23354	0.0012814	0.000192	0.084448	0.00047572	1.8892e-06	0.00068774	0.000192	1.5777e+05	13691	1.8892e-06	1.0716e+07
