f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
5.0068	0.0018793	0	0.1	0.0014075	2e-06	0.00072763	0	1e-06	0.00029974	2e-06	1.2424e+07	0	1e-06	4.2753e+07
5.2452	0.0012711	0	0.10186	0.0014075	3e-06	0.0011857	0	1.0139e-06	0.00030529	3e-06	8.9463e+06	0	1.0139e-06	4.1935e+07
5.4836	0.0015666	0	0.10376	0.0014075	4e-06	0.0016616	0	1.028e-06	0.00031093	4e-06	5.1542e+06	0	1.028e-06	4.1131e+07
5.722	0.0028751	0	0.10569	0.0014075	5e-06	0.0021478	0	1.0424e-06	0.00031667	5e-06	3.6698e+06	0	1.0424e-06	4.0341e+07
5.9605	0.0020342	0	0.10765	0.0014075	6e-06	0.0026414	0	1.0569e-06	0.0003225	6e-06	2.6851e+06	0	1.0569e-06	3.9565e+07
6.1989	0.00218	0	0.10966	0.0014075	7e-06	0.0031404	0	1.0716e-06	0.00032843	7e-06	2.0857e+06	0	1.0716e-06	3.8803e+07
6.4373	0.0014417	0	0.1117	0.0014075	8e-06	0.0036435	0	1.0865e-06	0.00033446	8e-06	1.5271e+06	0	1.0865e-06	3.8054e+07
6.7949	0.0011133	0.00029466	0.11378	0.0014076	9e-06	0.0041497	0	1.1016e-06	0.0003406	9e-06	1.276e+06	0	1.1016e-06	3.7318e+07
7.1526	0.0023277	0	0.11589	0.0014076	1e-05	0.0046584	0	1.117e-06	0.00034683	1e-05	9.8892e+05	0	1.117e-06	3.6595e+07
7.391	0.0017832	0	0.11805	0.0014076	1.1e-05	0.0051691	0	1.1325e-06	0.00035317	1.1e-05	9.5293e+05	0	1.1325e-06	3.5885e+07
7.7486	0.0023574	3.1858e-05	0.12025	0.0014076	1.2e-05	0.0056817	0	1.1483e-06	0.00035962	1.2e-05	7.4855e+05	0	1.1483e-06	3.5187e+07
8.1062	0.0018054	0	0.12249	0.0014076	1.3e-05	0.0061958	0	1.1643e-06	0.00036617	1.3e-05	5.3542e+05	0	1.1643e-06	3.4502e+07
8.4639	0.0019277	0.00044643	0.12477	0.0014076	1.4e-05	0.006711	0	1.1805e-06	0.00037283	1.4e-05	5.5721e+05	0	1.1805e-06	3.3829e+07
8.9407	0.0011841	9.0871e-05	0.12709	0.0014076	1.5e-05	0.0072273	0	1.197e-06	0.00037961	1.5e-05	4.8891e+05	0	1.197e-06	3.3169e+07
9.4175	0.0023577	0.00024172	0.12945	0.0014076	1.65e-05	0.0080035	0.00025901	1.2136e-06	0.00038649	1.65e-05	3.3453e+05	38284	1.2136e-06	3.252e+07
9.7752	0.0014934	0	0.13186	0.0014076	1.8e-05	0.0087812	0	1.2305e-06	0.0003935	1.8e-05	2.6535e+05	0	1.2305e-06	3.1883e+07
10.133	0.0016208	3.4929e-05	0.13432	0.0014076	1.9e-05	0.0093003	0	1.2477e-06	0.00040061	1.9e-05	2.1399e+05	0	1.2477e-06	3.1257e+07
10.61	0.001718	9.664e-05	0.13682	0.0014076	2.05e-05	0.01008	0.00025992	1.265e-06	0.00040785	2.05e-05	1.4253e+05	5034.9	1.265e-06	3.0643e+07
11.206	0.0016792	0.00015228	0.13936	0.0014076	2.25e-05	0.01112	0.00026016	1.2826e-06	0.0004152	2.25e-05	1.5095e+05	54062	1.2826e-06	3.004e+07
11.802	0.001615	2.5791e-05	0.14196	0.0014076	2.45e-05	0.012161	0.0002603	1.3005e-06	0.00042268	2.45e-05	23762	50446	1.3005e-06	2.9448e+07
12.279	0.0019618	0.00071438	0.1446	0.0014076	2.65e-05	0.013202	0.00026028	1.3186e-06	0.00043028	2.65e-05	49971	12280	1.3186e-06	2.8867e+07
12.875	0.001884	0.0004953	0.14729	0.0014076	2.85e-05	0.014243	0.00026016	1.337e-06	0.000438	2.85e-05	54171	3519.3	1.337e-06	2.8297e+07
13.471	0.0018851	9.3458e-05	0.15003	0.0014076	3.05e-05	0.015284	0.00026002	1.3556e-06	0.00044585	3.05e-05	98722	3580.1	1.3556e-06	2.7737e+07
14.067	0.0016472	0.00020173	0.15282	0.0014076	3.3e-05	0.016583	0.00030004	1.3745e-06	0.00045383	3.3e-05	37250	16994	1.3745e-06	2.7187e+07
14.782	0.0019601	0.0004077	0.15567	0.0014076	3.55e-05	0.017882	0.00025968	1.3936e-06	0.00046194	3.55e-05	1.2124e+05	7953.6	1.3936e-06	2.6648e+07
15.497	0.0017322	0.00024375	0.15856	0.0014076	3.8e-05	0.01918	0.00029937	1.413e-06	0.00047019	3.8e-05	1.728e+05	29014	1.413e-06	2.6119e+07
16.212	0.0014606	0.00017914	0.16151	0.0014076	4.1e-05	0.020734	0.00029888	1.4327e-06	0.00047857	4.1e-05	1.7396e+05	33853	1.4327e-06	2.5599e+07
16.928	0.0021248	0.00034194	0.16452	0.0014076	4.45e-05	0.022543	0.00033331	1.4527e-06	0.00048708	4.45e-05	1.4787e+05	25790	1.4527e-06	2.509e+07
17.762	0.0015666	0.00033537	0.16758	0.0014076	4.85e-05	0.024606	0.00033243	1.4729e-06	0.00049574	4.85e-05	1.948e+05	49434	1.4729e-06	2.4589e+07
18.597	0.0015627	6.5402e-05	0.1707	0.0014077	5.25e-05	0.026663	0.00033151	1.4934e-06	0.00050453	5.25e-05	1.542e+05	26215	1.4934e-06	2.4099e+07
19.431	0.0020645	0.0005535	0.17388	0.0014077	5.65e-05	0.028716	0.00033088	1.5142e-06	0.00051347	5.65e-05	1.5044e+05	32468	1.5142e-06	2.3617e+07
20.385	0.0018831	0.00023028	0.17711	0.0014077	6.1e-05	0.031018	0.00036124	1.5353e-06	0.00052256	6.1e-05	2.0812e+05	18446	1.5353e-06	2.3145e+07
21.338	0.0023223	0.00026001	0.18041	0.0014077	6.6e-05	0.033568	0.00035986	1.5567e-06	0.00053179	6.6e-05	1.65e+05	22588	1.5567e-06	2.2681e+07
22.411	0.0014082	0.00021024	0.18377	0.0014077	7.1e-05	0.036108	0.00035869	1.5783e-06	0.00054117	7.1e-05	1.8292e+05	47396	1.5783e-06	2.2226e+07
23.484	0.0018049	6.1418e-05	0.18719	0.0014077	7.65e-05	0.038892	0.0003858	1.6003e-06	0.0005507	7.65e-05	2.1008e+05	19131	1.6003e-06	2.178e+07
