f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
5.0068	0.0027415	0	0.1	0.0016814	2e-06	0.00085745	0	1e-06	0.00035806	2e-06	1.3561e+07	0	1e-06	5.1071e+07
5.2452	0.0021535	0	0.10186	0.0016814	3e-06	0.0013968	0	1.0139e-06	0.00036469	3e-06	1.0837e+07	0	1.0139e-06	5.0094e+07
5.4836	0.0029765	0	0.10376	0.0016814	4e-06	0.0019578	0	1.028e-06	0.00037142	4e-06	6.1566e+06	0	1.028e-06	4.9134e+07
5.722	0.0017729	0	0.10569	0.0016814	5e-06	0.0025312	0	1.0424e-06	0.00037828	5e-06	4.2997e+06	0	1.0424e-06	4.819e+07
5.9605	0.0021265	0	0.10765	0.0016814	6e-06	0.0031131	0	1.0569e-06	0.00038525	6e-06	3.2247e+06	0	1.0569e-06	4.7263e+07
6.1989	0.0029565	0	0.10966	0.0016814	7e-06	0.0037015	0	1.0716e-06	0.00039233	7e-06	2.4761e+06	0	1.0716e-06	4.6352e+07
6.4373	0.0027063	0	0.1117	0.0016814	8e-06	0.0042949	0	1.0865e-06	0.00039954	8e-06	1.9157e+06	0	1.0865e-06	4.5457e+07
6.7949	0.0024717	0.00061894	0.11378	0.0016814	9e-06	0.0048921	0	1.1016e-06	0.00040686	9e-06	1.6143e+06	0	1.1016e-06	4.4578e+07
7.1526	0.0029571	0	0.11589	0.0016814	1e-05	0.0054925	0	1.117e-06	0.00041431	1e-05	1.307e+06	0	1.117e-06	4.3714e+07
7.391	0.0020504	0	0.11805	0.0016814	1.1e-05	0.0060955	0	1.1325e-06	0.00042188	1.1e-05	1.0884e+06	0	1.1325e-06	4.2866e+07
7.7486	0.0030813	0.00066433	0.12025	0.0016814	1.2e-05	0.0067007	0	1.1483e-06	0.00042958	1.2e-05	9.3297e+05	0	1.1483e-06	4.2033e+07
8.1062	0.0026208	0	0.12249	0.0016814	1.3e-05	0.0073078	0	1.1643e-06	0.00043741	1.3e-05	6.6138e+05	0	1.1643e-06	4.1215e+07
8.4639	0.0023374	0.0002033	0.12477	0.0016814	1.4e-05	0.0079161	0	1.1805e-06	0.00044537	1.4e-05	6.6176e+05	0	1.1805e-06	4.0411e+07
8.9407	0.001598	0.00015817	0.12709	0.0016814	1.5e-05	0.0085259	0	1.197e-06	0.00045346	1.5e-05	5.2601e+05	0	1.197e-06	3.9622e+07
9.4175	0.00218	4.6557e-05	0.12945	0.0016814	1.65e-05	0.0094425	0.00030587	1.2136e-06	0.00046169	1.65e-05	4.7829e+05	5482.4	1.2136e-06	3.8847e+07
9.7752	0.0023816	0	0.13186	0.0016814	1.8e-05	0.010361	0	1.2305e-06	0.00047005	1.8e-05	4.1384e+05	0	1.2305e-06	3.8086e+07
10.133	0.0021813	0.00017229	0.13432	0.0016814	1.9e-05	0.010975	0	1.2477e-06	0.00047855	1.9e-05	2.5442e+05	0	1.2477e-06	3.7339e+07
10.61	0.0020679	0.00063389	0.13682	0.0016815	2.05e-05	0.011896	0.00030724	1.265e-06	0.0004872	2.05e-05	2.2386e+05	10754	1.265e-06	3.6605e+07
11.206	0.0018897	0.00017923	0.13936	0.0016815	2.25e-05	0.013125	0.00030757	1.2826e-06	0.00049598	2.25e-05	1.6968e+05	53899	1.2826e-06	3.5885e+07
11.802	0.0027463	0.00098814	0.14196	0.0016815	2.45e-05	0.014356	0.00030782	1.3005e-06	0.00050491	2.45e-05	93015	64627	1.3005e-06	3.5178e+07
12.279	0.0020267	0.00045858	0.1446	0.0016815	2.65e-05	0.015588	0.00030804	1.3186e-06	0.00051399	2.65e-05	54081	8951.9	1.3186e-06	3.4484e+07
12.875	0.0021986	0.00033334	0.14729	0.0016815	2.85e-05	0.016821	0.00030801	1.337e-06	0.00052322	2.85e-05	99510	26905	1.337e-06	3.3802e+07
13.471	0.0031345	0.00026656	0.15003	0.0016815	3.05e-05	0.018052	0.00030776	1.3556e-06	0.0005326	3.05e-05	1.4159e+05	15425	1.3556e-06	3.3133e+07
14.067	0.0021494	8.3806e-05	0.15282	0.0016815	3.3e-05	0.01959	0.00035504	1.3745e-06	0.00054213	3.3e-05	97801	34223	1.3745e-06	3.2477e+07
14.782	0.0022392	9.106e-05	0.15567	0.0016815	3.55e-05	0.021127	0.00030713	1.3936e-06	0.00055182	3.55e-05	1.3132e+05	46463	1.3936e-06	3.1833e+07
15.497	0.0018364	0.00020802	0.15856	0.0016815	3.8e-05	0.022662	0.00035442	1.413e-06	0.00056167	3.8e-05	93418	17315	1.413e-06	3.12e+07
16.212	0.0023233	0.00035326	0.16151	0.0016815	4.1e-05	0.024502	0.00035399	1.4327e-06	0.00057167	4.1e-05	1.4298e+05	8281	1.4327e-06	3.058e+07
16.928	0.0021301	0.00019752	0.16452	0.0016815	4.45e-05	0.026647	0.00039519	1.4527e-06	0.00058185	4.45e-05	74219	52187	1.4527e-06	2.9971e+07
17.762	0.001907	0.00014992	0.16758	0.0016815	4.85e-05	0.029094	0.00039455	1.4729e-06	0.00059219	4.85e-05	1.8057e+05	43236	1.4729e-06	2.9374e+07
18.597	0.0020631	0.00055975	0.1707	0.0016815	5.25e-05	0.031537	0.00039387	1.4934e-06	0.00060269	5.25e-05	1.5146e+05	35742	1.4934e-06	2.8787e+07
19.431	0.0013208	0.00025976	0.17388	0.0016815	5.65e-05	0.033975	0.00039306	1.5142e-06	0.00061337	5.65e-05	1.5869e+05	28850	1.5142e-06	2.8212e+07
20.385	0.0016587	0.00018101	0.17711	0.0016815	6.1e-05	0.036711	0.0004295	1.5353e-06	0.00062422	6.1e-05	1.9451e+05	36054	1.5353e-06	2.7647e+07
21.338	0.0019291	0.00040755	0.18041	0.0016815	6.6e-05	0.039743	0.00042789	1.5567e-06	0.00063525	6.6e-05	2.0554e+05	14025	1.5567e-06	2.7094e+07
22.411	0.0020875	0.00012487	0.18377	0.0016815	7.1e-05	0.042763	0.00042645	1.5783e-06	0.00064646	7.1e-05	1.9194e+05	38325	1.5783e-06	2.655e+07
23.484	0.0022624	0.00017323	0.18719	0.0016816	7.65e-05	0.046074	0.00045892	1.6003e-06	0.00065785	7.65e-05	2.1556e+05	20436	1.6003e-06	2.6017e+07
24.557	0.0019011	0.00023435	0.19067	0.0016816	8.25e-05	0.049672	0.00045702	1.6226e-06	0.00066942	8.25e-05	2.2998e+05	26167	1.6226e-06	2.5494e+07
25.749	0.0019263	0.00031933	0.19422	0.0016816	8.9e-05	0.053551	0.00048604	1.6452e-06	0.00068118	8.9e-05	2.2399e+05	21019	1.6452e-06	2.4982e+07
26.941	0.0018873	0.00047467	0.19783	0.0016816	9.6e-05	0.057707	0.0004836	1.6681e-06	0.00069313	9.6e-05	2.0512e+05	22668	1.6681e-06	2.4478e+07
28.133	0.0016359	0.00022143	0.20151	0.0016816	0.0001035	0.062138	0.00051022	1.6913e-06	0.00070527	0.0001035	2.175e+05	19602	1.6913e-06	2.3985e+07
29.445	0.0016125	0.00010137	0.20526	0.0016816	0.000112	0.067129	0.00053432	1.7149e-06	0.00071761	0.000112	2.0336e+05	19541	1.7149e-06	2.3501e+07
30.875	0.0020728	0.00027843	0.20908	0.0016816	0.000121	0.072382	0.0005312	1.7388e-06	0.00073014	0.000121	2.2355e+05	26654	1.7388e-06	2.3026e+07
