f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0031604	0	0.1	0.002501	2e-06	0.0015374	0	1e-06	0.00061332	2e-06	4.6488e+07	0	1e-06	1.1651e+08
2.3842	0.0049525	0	0.10186	0.002501	3e-06	0.0025774	0	1.0139e-06	0.00062512	3e-06	2.6672e+07	0	1.0139e-06	1.1455e+08
2.6226	0.0033276	0	0.10376	0.002501	4e-06	0.0036706	0	1.028e-06	0.00063713	4e-06	1.7296e+07	0	1.028e-06	1.1262e+08
2.861	0.0024547	0	0.10569	0.002501	5e-06	0.0047985	0	1.0424e-06	0.00064935	5e-06	1.2265e+07	0	1.0424e-06	1.1072e+08
3.0994	0.0027891	0	0.10765	0.002501	6e-06	0.0059509	0	1.0569e-06	0.00066179	6e-06	9.2623e+06	0	1.0569e-06	1.0884e+08
3.3379	0.0027877	0	0.10966	0.0025011	7e-06	0.0071218	0	1.0716e-06	0.00067445	7e-06	7.3559e+06	0	1.0716e-06	1.07e+08
3.5763	0.0024997	0	0.1117	0.0025011	8e-06	0.0083075	0	1.0865e-06	0.00068733	8e-06	5.9838e+06	0	1.0865e-06	1.0518e+08
3.8147	0.002594	0	0.11378	0.0025011	9e-06	0.0095051	0	1.1016e-06	0.00070044	9e-06	4.9523e+06	0	1.1016e-06	1.0338e+08
4.1723	0.0032774	0.00013723	0.11589	0.0025011	1e-05	0.010713	0	1.117e-06	0.00071378	1e-05	4.0709e+06	0	1.117e-06	1.0161e+08
4.53	0.0019646	0	0.11805	0.0025011	1.1e-05	0.011928	0	1.1325e-06	0.00072736	1.1e-05	3.7054e+06	0	1.1325e-06	9.9872e+07
4.8876	0.0032036	0.00029707	0.12025	0.0025011	1.2e-05	0.013151	0	1.1483e-06	0.00074117	1.2e-05	2.7388e+06	0	1.1483e-06	9.8156e+07
