f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0039737	0	0.1	0.0025967	2e-06	0.0016396	0	1e-06	0.00068393	2e-06	3.8885e+07	0	1e-06	1.1773e+08
2.3842	0.0053074	0	0.10186	0.0025967	3e-06	0.0027269	0	1.0139e-06	0.00069687	3e-06	2.9179e+07	0	1.0139e-06	1.157e+08
2.6226	0.0044933	0	0.10376	0.0025967	4e-06	0.0038726	0	1.028e-06	0.00071003	4e-06	1.7751e+07	0	1.028e-06	1.1369e+08
2.861	0.0028138	0	0.10569	0.0025967	5e-06	0.0050538	0	1.0424e-06	0.00072343	5e-06	1.2828e+07	0	1.0424e-06	1.1172e+08
3.0994	0.006177	0	0.10765	0.0025967	6e-06	0.0062606	0	1.0569e-06	0.00073705	6e-06	9.7024e+06	0	1.0569e-06	1.0977e+08
3.3379	0.0048709	0	0.10966	0.0025967	7e-06	0.0074868	0	1.0716e-06	0.00075092	7e-06	7.5561e+06	0	1.0716e-06	1.0786e+08
3.5763	0.006628	0	0.1117	0.0025967	8e-06	0.0087282	0	1.0865e-06	0.00076502	8e-06	5.9607e+06	0	1.0865e-06	1.0597e+08
3.8147	0.0051999	0	0.11378	0.0025968	9e-06	0.0099815	0	1.1016e-06	0.00077937	9e-06	4.9125e+06	0	1.1016e-06	1.0412e+08
4.1723	0.0048879	0.00034632	0.11589	0.0025968	1e-05	0.011245	0	1.117e-06	0.00079397	1e-05	4.1569e+06	0	1.117e-06	1.0229e+08
4.53	0.0052193	0	0.11805	0.0025968	1.1e-05	0.012516	0	1.1325e-06	0.00080882	1.1e-05	3.8053e+06	0	1.1325e-06	1.0049e+08
4.8876	0.0037024	0.00030883	0.12025	0.0025968	1.2e-05	0.013795	0	1.1483e-06	0.00082393	1.2e-05	2.6983e+06	0	1.1483e-06	9.8715e+07
5.2452	0.0060285	0	0.12249	0.0025968	1.3e-05	0.015079	0	1.1643e-06	0.0008393	1.3e-05	2.6172e+06	0	1.1643e-06	9.6971e+07
5.6028	0.0031841	0.00091681	0.12477	0.0025968	1.4e-05	0.016369	0	1.1805e-06	0.00085493	1.4e-05	2.1169e+06	0	1.1805e-06	9.5254e+07
6.0797	0.0054127	0.00025062	0.12709	0.0025968	1.5e-05	0.017663	0	1.197e-06	0.00087083	1.5e-05	1.9833e+06	0	1.197e-06	9.3563e+07
6.5565	0.0038383	3.8534e-05	0.12945	0.0025968	1.65e-05	0.019611	0.00065065	1.2136e-06	0.000887	1.65e-05	1.5818e+06	1.4469e+05	1.2136e-06	9.1899e+07
