f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0038485	0	0.1	0.0027123	2e-06	0.001535	0	1e-06	0.00064587	2e-06	4.2405e+07	0	1e-06	9.5868e+07
2.3842	0.0055108	0	0.10186	0.0027123	3e-06	0.0025658	0	1.0139e-06	0.0006578	3e-06	2.673e+07	0	1.0139e-06	9.415e+07
2.6226	0.0022943	0	0.10376	0.0027123	4e-06	0.00365	0	1.028e-06	0.00066993	4e-06	1.6856e+07	0	1.028e-06	9.2461e+07
2.861	0.0056944	0	0.10569	0.0027123	5e-06	0.0047679	0	1.0424e-06	0.00068226	5e-06	1.2086e+07	0	1.0424e-06	9.0798e+07
3.0994	0.0053501	0	0.10765	0.0027123	6e-06	0.00591	0	1.0569e-06	0.00069481	6e-06	9.2066e+06	0	1.0569e-06	8.9162e+07
3.3379	0.0062326	0	0.10966	0.0027123	7e-06	0.0070705	0	1.0716e-06	0.00070757	7e-06	7.1563e+06	0	1.0716e-06	8.7553e+07
3.5763	0.003723	0	0.1117	0.0027123	8e-06	0.0082454	0	1.0865e-06	0.00072054	8e-06	5.7616e+06	0	1.0865e-06	8.597e+07
3.8147	0.0032075	0	0.11378	0.0027123	9e-06	0.0094317	0	1.1016e-06	0.00073373	9e-06	4.8428e+06	0	1.1016e-06	8.4412e+07
4.1723	0.0037935	0.00090302	0.11589	0.0027123	1e-05	0.010628	0	1.117e-06	0.00074715	1e-05	3.922e+06	0	1.117e-06	8.288e+07
4.53	0.0040454	0	0.11805	0.0027124	1.1e-05	0.011832	0	1.1325e-06	0.00076079	1.1e-05	3.6797e+06	0	1.1325e-06	8.1373e+07
4.8876	0.0038051	0.00055155	0.12025	0.0027124	1.2e-05	0.013043	0	1.1483e-06	0.00077467	1.2e-05	2.8156e+06	0	1.1483e-06	7.9891e+07
5.2452	0.0031694	0	0.12249	0.0027124	1.3e-05	0.01426	0	1.1643e-06	0.00078878	1.3e-05	2.6925e+06	0	1.1643e-06	7.8433e+07
5.6028	0.0064128	0.0016309	0.12477	0.0027124	1.4e-05	0.015482	0	1.1805e-06	0.00080312	1.4e-05	2.3556e+06	0	1.1805e-06	7.6999e+07
6.0797	0.004423	0.00038922	0.12709	0.0027124	1.5e-05	0.016709	0	1.197e-06	0.00081771	1.5e-05	2.0913e+06	0	1.197e-06	7.5589e+07
6.5565	0.004816	0.0012589	0.12945	0.0027124	1.65e-05	0.018557	0.00061736	1.2136e-06	0.00083254	1.65e-05	1.6166e+06	1.6373e+05	1.2136e-06	7.4202e+07
