f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0038642	0	0.1	0.0026073	2e-06	0.0015828	0	1e-06	0.00066625	2e-06	4.769e+07	0	1e-06	1.0678e+08
2.3842	0.0018025	0	0.10186	0.0026073	3e-06	0.0026554	0	1.0139e-06	0.00067871	3e-06	2.7459e+07	0	1.0139e-06	1.049e+08
2.6226	0.0036938	0	0.10376	0.0026074	4e-06	0.003783	0	1.028e-06	0.00069138	4e-06	1.7787e+07	0	1.028e-06	1.0305e+08
2.861	0.0022798	0	0.10569	0.0026074	5e-06	0.0049461	0	1.0424e-06	0.00070427	5e-06	1.2661e+07	0	1.0424e-06	1.0122e+08
3.0994	0.0031125	0	0.10765	0.0026074	6e-06	0.0061345	0	1.0569e-06	0.00071738	6e-06	9.5795e+06	0	1.0569e-06	9.9431e+07
3.3379	0.0035039	0	0.10966	0.0026074	7e-06	0.0073421	0	1.0716e-06	0.00073071	7e-06	7.4463e+06	0	1.0716e-06	9.7666e+07
3.5763	0.0042667	0	0.1117	0.0026074	8e-06	0.0085646	0	1.0865e-06	0.00074428	8e-06	5.8955e+06	0	1.0865e-06	9.5929e+07
3.8147	0.0022121	0	0.11378	0.0026074	9e-06	0.0097989	0	1.1016e-06	0.00075807	9e-06	4.8326e+06	0	1.1016e-06	9.4219e+07
4.1723	0.0035913	0.00085411	0.11589	0.0026074	1e-05	0.011043	0	1.117e-06	0.00077211	1e-05	3.9324e+06	0	1.117e-06	9.2537e+07
4.53	0.0053645	0	0.11805	0.0026074	1.1e-05	0.012295	0	1.1325e-06	0.00078638	1.1e-05	3.6158e+06	0	1.1325e-06	9.0881e+07
4.8876	0.003348	2.7134e-05	0.12025	0.0026074	1.2e-05	0.013554	0	1.1483e-06	0.0008009	1.2e-05	2.7092e+06	0	1.1483e-06	8.9252e+07
5.2452	0.0021866	0	0.12249	0.0026074	1.3e-05	0.014818	0	1.1643e-06	0.00081566	1.3e-05	2.6369e+06	0	1.1643e-06	8.7648e+07
5.6028	0.0027794	0.00057234	0.12477	0.0026074	1.4e-05	0.016088	0	1.1805e-06	0.00083068	1.4e-05	2.1675e+06	0	1.1805e-06	8.6071e+07
6.0797	0.0025881	0.00029856	0.12709	0.0026075	1.5e-05	0.017362	0	1.197e-06	0.00084595	1.5e-05	1.9238e+06	0	1.197e-06	8.4519e+07
6.5565	0.0034312	0.00075252	0.12945	0.0026075	1.65e-05	0.01928	0.00064065	1.2136e-06	0.00086148	1.65e-05	1.6221e+06	68283	1.2136e-06	8.2992e+07
7.0333	0.0017808	0.00029077	0.13186	0.0026075	1.8e-05	0.021206	0	1.2305e-06	0.00087727	1.8e-05	1.5203e+06	0	1.2305e-06	8.1489e+07
7.6294	0.0032876	0.00053182	0.13432	0.0026075	1.9e-05	0.022493	0	1.2477e-06	0.00089333	1.9e-05	1.3561e+06	0	1.2477e-06	8.0011e+07
8.2254	0.0033777	0.00033989	0.13682	0.0026075	2.05e-05	0.02443	0.00064639	1.265e-06	0.00090967	2.05e-05	1.2245e+06	85478	1.265e-06	7.8558e+07
8.8215	0.0029282	0.00025845	0.13936	0.0026075	2.25e-05	0.027019	0.00064852	1.2826e-06	0.00092628	2.25e-05	9.3476e+05	63769	1.2826e-06	7.7128e+07
9.5367	0.0032676	0.00075154	0.14196	0.0026075	2.45e-05	0.029617	0.00064999	1.3005e-06	0.00094316	2.45e-05	6.8169e+05	87785	1.3005e-06	7.5721e+07
10.371	0.0030314	0.0001953	0.1446	0.0026075	2.65e-05	0.03222	0.00065134	1.3186e-06	0.00096034	2.65e-05	5.7562e+05	2165.3	1.3186e-06	7.4338e+07
11.206	0.0024654	0.00037693	0.14729	0.0026075	2.85e-05	0.034827	0.00065237	1.337e-06	0.0009778	2.85e-05	4.1453e+05	40789	1.337e-06	7.2978e+07
12.04	0.0030184	0.00049249	0.15003	0.0026076	3.05e-05	0.037438	0.0006531	1.3556e-06	0.00099556	3.05e-05	3.455e+05	11202	1.3556e-06	7.164e+07
13.113	0.0031871	0.00047735	0.15282	0.0026076	3.3e-05	0.040705	0.00075485	1.3745e-06	0.0010136	3.3e-05	2.7621e+05	78753	1.3745e-06	7.0324e+07
14.186	0.0033202	0.00019267	0.15567	0.0026076	3.55e-05	0.043976	0.00065406	1.3936e-06	0.001032	3.55e-05	92185	2.8637e+05	1.3936e-06	6.903e+07
15.259	0.0025738	0.00031711	0.15856	0.0026076	3.8e-05	0.047247	0.00075568	1.413e-06	0.0010506	3.8e-05	36516	30274	1.413e-06	6.7758e+07
16.451	0.0026827	0.0001891	0.16151	0.0026076	4.1e-05	0.051174	0.00075554	1.4327e-06	0.0010696	4.1e-05	11780	51309	1.4327e-06	6.6508e+07
17.762	0.0025696	0.00036897	0.16452	0.0026076	4.45e-05	0.055754	0.0008446	1.4527e-06	0.0010889	4.45e-05	97046	38561	1.4527e-06	6.5278e+07
19.193	0.0034443	0.00039732	0.16758	0.0026076	4.85e-05	0.060986	0.00084423	1.4729e-06	0.0011085	4.85e-05	80043	88049	1.4729e-06	6.4069e+07
20.742	0.0024498	0.00029291	0.1707	0.0026076	5.25e-05	0.066215	0.0008433	1.4934e-06	0.0011285	5.25e-05	2.2798e+05	11278	1.4934e-06	6.288e+07
22.411	0.002721	0.00023777	0.17388	0.0026077	5.65e-05	0.071437	0.0008418	1.5142e-06	0.0011487	5.65e-05	3.3375e+05	21324	1.5142e-06	6.1712e+07
24.199	0.0028796	0.00044815	0.17711	0.0026077	6.1e-05	0.077299	0.00092023	1.5353e-06	0.0011693	6.1e-05	3.5711e+05	49224	1.5353e-06	6.0563e+07
26.107	0.002993	0.00033387	0.18041	0.0026077	6.6e-05	0.083795	0.00091724	1.5567e-06	0.0011903	6.6e-05	4.1276e+05	27654	1.5567e-06	5.9434e+07
28.133	0.0024219	0.00021896	0.18377	0.0026077	7.1e-05	0.090271	0.00091431	1.5783e-06	0.0012116	7.1e-05	4.709e+05	81446	1.5783e-06	5.8324e+07
30.398	0.0028272	0.00020863	0.18719	0.0026077	7.65e-05	0.097366	0.00098314	1.6003e-06	0.0012332	7.65e-05	4.9506e+05	28998	1.6003e-06	5.7234e+07
32.902	0.0027369	0.00021745	0.19067	0.0026077	8.25e-05	0.10507	0.00097862	1.6226e-06	0.0012552	8.25e-05	5.1255e+05	63344	1.6226e-06	5.6162e+07
35.524	0.0024485	0.00025991	0.19422	0.0026077	8.9e-05	0.11338	0.0010407	1.6452e-06	0.0012776	8.9e-05	5.5728e+05	36144	1.6452e-06	5.5108e+07
38.266	0.0024653	0.00017269	0.19783	0.0026077	9.6e-05	0.12227	0.0010342	1.6681e-06	0.0013004	9.6e-05	4.991e+05	41431	1.6681e-06	5.4073e+07
41.366	0.0022848	0.00019737	0.20151	0.0026078	0.0001035	0.13174	0.0010906	1.6913e-06	0.0013235	0.0001035	5.0859e+05	18675	1.6913e-06	5.3055e+07
44.703	0.0023041	0.00017655	0.20526	0.0026078	0.000112	0.14241	0.0011422	1.7149e-06	0.001347	0.000112	5.0341e+05	25148	1.7149e-06	5.2055e+07
