a0(um) 	 amin(um) 	 amax(um) 	 afit(um) 	 k0(uN/m) 	 kmin(uN/m) 	 kmax(uN/m) 	 kfit(uN/m) 	 b0(uN/m) 	 bmin(V^2/nm^2) 	 bmax(V^2/nm^2) 	 bfit(V^2/nm^2) 	 psd0(V^2/Hz) 	  psdmin(V^2/Hz) 	  psdmax(V^2/Hz) 	  psdfit(V^2/Hz) 	 msd0(V^2) 	  msdmin(V^2) 	  msdmax(V^2) 	  msdfit(V^2)
0.730000 	 0.640000 	 0.680000 	 0.660000 	 14.100000 	 11.560000 	 12.600000 	 12.070000 	 440.640000 	 486.770000 	 529.410000 	 507.640000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.740000 	 0.590000 	 0.610000 	 0.600000 	 13.850000 	 10.110000 	 10.790000 	 10.440000 	 453.500000 	 572.500000 	 610.100000 	 591.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.740000 	 0.590000 	 0.610000 	 0.600000 	 14.240000 	 10.120000 	 10.700000 	 10.400000 	 440.260000 	 564.180000 	 595.550000 	 579.660000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.750000 	 0.630000 	 0.660000 	 0.640000 	 14.980000 	 11.180000 	 11.970000 	 11.570000 	 421.620000 	 505.030000 	 539.790000 	 522.120000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.730000 	 0.560000 	 0.580000 	 0.570000 	 15.180000 	 10.150000 	 10.790000 	 10.460000 	 408.070000 	 554.790000 	 588.920000 	 571.600000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.740000 	 0.540000 	 0.580000 	 0.560000 	 15.860000 	 9.830000 	 10.860000 	 10.330000 	 407.900000 	 564.730000 	 621.910000 	 592.630000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.740000 	 0.650000 	 0.660000 	 0.650000 	 16.290000 	 13.040000 	 13.630000 	 13.330000 	 408.450000 	 464.190000 	 484.500000 	 474.240000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.750000 	 0.180000 	 0.250000 	 0.210000 	 16.010000 	 2.020000 	 2.820000 	 2.390000 	 417.240000 	 2083.060000 	 2916.830000 	 2464.940000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.740000 	 0.580000 	 0.610000 	 0.590000 	 15.150000 	 10.660000 	 11.320000 	 10.990000 	 451.730000 	 580.730000 	 615.360000 	 597.800000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.550000 	 0.260000 	 0.310000 	 0.280000 	 21.310000 	 7.580000 	 9.400000 	 8.440000 	 532.330000 	 1134.780000 	 1405.890000 	 1263.080000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.540000 	 0.260000 	 0.300000 	 0.280000 	 20.600000 	 7.430000 	 9.100000 	 8.220000 	 542.290000 	 1156.240000 	 1415.550000 	 1279.340000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.550000 	 0.300000 	 0.340000 	 0.320000 	 20.970000 	 8.750000 	 10.250000 	 9.470000 	 543.150000 	 1030.760000 	 1206.780000 	 1115.300000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.540000 	 0.270000 	 0.320000 	 0.290000 	 19.920000 	 7.340000 	 9.010000 	 8.130000 	 578.910000 	 1170.610000 	 1435.390000 	 1296.260000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.550000 	 0.220000 	 0.290000 	 0.250000 	 21.130000 	 5.620000 	 7.810000 	 6.630000 	 583.230000 	 1412.830000 	 1955.630000 	 1662.220000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.550000 	 0.280000 	 0.340000 	 0.310000 	 20.570000 	 7.820000 	 9.710000 	 8.710000 	 594.150000 	 1140.900000 	 1412.420000 	 1269.420000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
0.540000 	 0.250000 	 0.300000 	 0.270000 	 20.770000 	 6.540000 	 8.260000 	 7.350000 	 599.000000 	 1326.080000 	 1669.070000 	 1487.730000 	 NaN 	 0.000000 	 0.000000 	 0.000000 	 NaN 	 0.000000 	 0.000000 	 0.000000 
