f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
2.1458	0.0031742	0	0.1	0.0028006	2e-06	0.0015233	0	1e-06	0.00066519	2e-06	3.2732e+07	0	1e-06	9.0908e+07
2.3842	0.0035967	0	0.10186	0.0028006	3e-06	0.0025216	0	1.0139e-06	0.00067732	3e-06	2.7589e+07	0	1.0139e-06	8.9251e+07
2.6226	0.0031932	0	0.10376	0.0028006	4e-06	0.003575	0	1.028e-06	0.00068964	4e-06	1.6145e+07	0	1.028e-06	8.7622e+07
2.861	0.0032456	0	0.10569	0.0028006	5e-06	0.0046608	0	1.0424e-06	0.00070218	5e-06	1.1741e+07	0	1.0424e-06	8.602e+07
3.0994	0.0058344	0	0.10765	0.0028006	6e-06	0.00577	0	1.0569e-06	0.00071492	6e-06	9.0261e+06	0	1.0569e-06	8.4445e+07
3.3379	0.0030127	0	0.10966	0.0028006	7e-06	0.0068973	0	1.0716e-06	0.00072788	7e-06	7.0757e+06	0	1.0716e-06	8.2896e+07
3.5763	0.0057807	0	0.1117	0.0028006	8e-06	0.0080387	0	1.0865e-06	0.00074106	8e-06	5.5884e+06	0	1.0865e-06	8.1372e+07
3.8147	0.0032411	0	0.11378	0.0028006	9e-06	0.0091913	0	1.1016e-06	0.00075445	9e-06	4.697e+06	0	1.1016e-06	7.9874e+07
4.1723	0.0038697	0.0010098	0.11589	0.0028006	1e-05	0.010353	0	1.117e-06	0.00076807	1e-05	3.7882e+06	0	1.117e-06	7.8402e+07
4.53	0.0055315	0	0.11805	0.0028006	1.1e-05	0.011523	0	1.1325e-06	0.00078192	1.1e-05	3.4557e+06	0	1.1325e-06	7.6954e+07
4.8876	0.0028265	0.00017204	0.12025	0.0028007	1.2e-05	0.012699	0	1.1483e-06	0.000796	1.2e-05	2.6912e+06	0	1.1483e-06	7.553e+07
5.2452	0.0053374	0	0.12249	0.0028007	1.3e-05	0.013881	0	1.1643e-06	0.00081031	1.3e-05	2.4315e+06	0	1.1643e-06	7.4131e+07
5.6028	0.0035928	0.00020077	0.12477	0.0028007	1.4e-05	0.015068	0	1.1805e-06	0.00082486	1.4e-05	2.1356e+06	0	1.1805e-06	7.2755e+07
6.0797	0.0042378	0.00066102	0.12709	0.0028007	1.5e-05	0.016259	0	1.197e-06	0.00083966	1.5e-05	1.9114e+06	0	1.197e-06	7.1403e+07
